group_id,strategy_id,portfolio_mode,signal,top_n,frequency,variant_id,cost_bps,borrow_fee_annual,valid_scenario,invalid_reason,is_primary_scenario,target_gross_exposure,target_net_exposure,collateralized_total_return,signed_skipped_rebalance_count,terminal_last_close_count,observations,total_return,cagr,annualized_volatility,sharpe_zero_rf,sharpe_excess_rf,sortino,max_drawdown,max_drawdown_duration,calmar,average_l1_turnover,annualized_l1_turnover,total_cost,corporate_action_events_applied,valuation_fallback_count,valuation_fallback_sid_count,unfilled_execution_count,skipped_signed_rebalance_count,average_target_risk_allocation,minimum_target_risk_allocation,maximum_target_risk_allocation,below_full_investment_fraction,leveraged_rebalance_fraction,average_actual_risky_weight,average_long_exposure,average_short_exposure,average_gross_exposure,average_net_exposure,total_short_borrow_fee,relative_observations,annualized_excess_return,geometric_excess_return,beta,annualized_alpha_zero_rf,annualized_alpha_excess_rf,tracking_error,information_ratio,high_vol_rebalance_count,high_vol_rebalance_fraction,delta_vs_g00_cagr,delta_vs_g00_sharpe_excess_rf,delta_vs_g00_max_drawdown,delta_vs_g00_annualized_volatility,delta_vs_g00_annualized_l1_turnover
G21,G21__mom_255_0__top50__monthly__long_short__rev20,long_short,mom_255_0,50,monthly,rev20,5.0,0.01,True,,True,1.0,0.0,True,2,0,2134.0,0.44381108563400784,0.0443264468636837,0.13986976910940238,0.3805526979011131,0.1813412856258617,0.24399617480335362,-0.37165103231980356,1429.0,0.11926899970384328,1.0064904881258256,12.123163780124754,0.05587387997752262,15.0,32.0,6.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,-0.0008577406732555971,0.5016530087368066,0.5025107494100621,1.0041637581468688,-0.0008577406732555971,0.0457133666986792,2134.0,-0.10172604466395482,-0.08888737714004212,0.1365945576538609,0.03206196366349825,0.008010803220089633,0.2152358046032256,-0.4726260338119893,26,0.2549019607843137,0.0031994133475277964,0.022927566967871793,0.003114019385788258,-0.015725000445233228,4.702440860407804
G21,G21__mom_255_0__top50__monthly__long_short__rev20,long_short,mom_255_0,50,monthly,rev20,5.0,0.03,True,,False,1.0,0.0,True,2,0,2134.0,0.3284391188060263,0.03410629411485955,0.1399273859953944,0.3101628887941398,0.1110193125968966,0.1489718340533825,-0.3789974788003434,1514.0,0.0899908205796451,1.0069813478810234,12.12907617897555,0.053815873188062885,15.0,32.0,6.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,-0.0008584517835690292,0.5018757701048409,0.5027342218884098,1.0046099919932505,-0.0008584517835690292,0.13021839020148743,2134.0,-0.11155358039159947,-0.09780385168205497,0.13660816150561342,0.022232319966477565,-0.0018184288326139452,0.21527092412088725,-0.5182008710519383,26,0.2549019607843137,0.0031828838754537486,0.015899067610268894,0.004371051615187083,-0.01573521357071972,4.704376279793041
G21,G21__mom_255_0__top50__monthly__long_short__rev20,long_short,mom_255_0,50,monthly,rev20,10.0,0.0,True,,False,1.0,0.0,True,2,0,2134.0,0.4306768361752593,0.04320006440613211,0.13983226765323697,0.3728983880141723,0.17363256056160603,0.23349720371200303,-0.37214479264470957,1431.0,0.11608402229445046,1.0062428776796852,12.120181315781927,0.1110186844217695,15.0,32.0,6.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,-0.0008573802887581291,0.5015400759606342,0.5023974562493922,1.0039375322100261,-0.0008573802887581291,0.0,2134.0,-0.1028106354530853,-0.08987007874481875,0.13653598785829207,0.030986448490425957,0.006933874189817104,0.21522145735703577,-0.4776969578945394,26,0.2549019607843137,0.0007362109217497123,0.006966355198264829,0.0011781741341214125,-0.015718020458564214,4.701456332133115
G21,G21__mom_255_0__top50__monthly__long_short__rev20,long_short,mom_255_0,50,monthly,rev20,10.0,0.01,True,,False,1.0,0.0,True,2,0,2134.0,0.3714975632235502,0.03800895754762745,0.13986148870959597,0.3371778871732106,0.137946374526409,0.1852516109349298,-0.3758794121041118,1489.0,0.10112008352588266,1.0064904881258256,12.123163780124754,0.1089201962620404,15.0,32.0,6.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,-0.0008577406732555971,0.5016530087368066,0.5025107494100621,1.0041637581468688,-0.0008577406732555971,0.044422007182555394,2134.0,-0.10779566139334225,-0.09439901028686871,0.13654287066277976,0.026000356033027774,0.0019479900960202821,0.2152392663329769,-0.5008178258077756,26,0.2549019607843137,0.0007396146099838546,0.0034010883792906232,0.001832669507343898,-0.01572318540962714,4.702440860407804
G21,G21__mom_255_0__top50__monthly__long_short__rev20,long_short,mom_255_0,50,monthly,rev20,10.0,0.03,True,,False,1.0,0.0,True,2,0,2134.0,0.26187237097271177,0.027847585716605394,0.13991912974150572,0.2667822715394333,0.06761837727084048,0.09055984607949852,-0.38317938410512664,1515.0,0.07267506257321325,1.0069813478810234,12.12907617897555,0.10494624367718457,15.0,32.0,6.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,-0.0008584517835690292,0.5018757701048409,0.5027342218884098,1.0046099919932505,-0.0008584517835690292,0.1265850188228949,2134.0,-0.11762591938908411,-0.10326420197920046,0.1365564458332265,0.016167994512189022,-0.007883960436295755,0.21527440366940437,-0.5463999313625857,26,0.2549019607843137,0.0007461030148783951,-0.0036278459641785193,0.003098524989119944,-0.015733384963671382,4.704376279793041
G21,G21__mom_255_0__top50__monthly__long_short__rev20,long_short,mom_255_0,50,monthly,rev20,20.0,0.0,True,,False,1.0,0.0,True,2,0,2134.0,0.2908526473591493,0.030607301555366728,0.1399004692097313,0.28596572397681014,0.08677976276166323,0.1162566790499069,-0.3805720044524751,1514.0,0.08042446947562822,1.0062428776796852,12.120181315781927,0.2109999521428035,15.0,32.0,6.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,-0.0008573802887581291,0.5015400759606342,0.5023974562493922,1.0039375322100261,-0.0008573802887581291,0.0,2134.0,-0.11494712369108744,-0.10085651428369762,0.1364326433033935,0.01886597389038957,-0.005189010722963622,0.21528345198320822,-0.5339338561890634,26,0.2549019607843137,-0.004143871935643174,-0.03212865470924077,-0.001355185922272073,-0.015652029042271115,4.701456332133114
G21,G21__mom_255_0__top50__monthly__long_short__rev20,long_short,mom_255_0,50,monthly,rev20,20.0,0.01,True,,False,1.0,0.0,True,2,0,2134.0,0.2374257637788788,0.025475787906394487,0.13992973381398058,0.2502610906684058,0.05110921367571576,0.06837540507092453,-0.3842594894164736,1522.0,0.06629839628705424,1.0064904881258256,12.123163780124754,0.20708765703773824,15.0,32.0,6.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,-0.0008577406732555971,0.5016530087368066,0.5025107494100621,1.0041637581468688,-0.0008577406732555971,0.041973633767178636,2134.0,-0.1199348948521172,-0.10533345429991353,0.13643949668061758,0.013877140772086714,-0.010177636152118521,0.2153012984233301,-0.5570560685439928,26,0.2549019607843137,-0.004117245406170814,-0.03567735451306764,-0.0006918919732211704,-0.015657168451898212,4.702440860407804
G21,G21__mom_255_0__top50__monthly__long_short__rev20,long_short,mom_255_0,50,monthly,rev20,20.0,0.03,True,,False,1.0,0.0,True,2,0,2134.0,0.1384598482066015,0.015431080431623556,0.13998745888570835,0.17989658123483096,-0.01918813431322652,-0.02560075924489649,-0.39221822561506836,1522.0,0.03934309887671553,1.0069813478810234,12.12907617897555,0.19967610541809994,15.0,32.0,6.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,-0.0008584517835690292,0.5018757701048409,0.5027342218884098,1.0046099919932505,-0.0008584517835690292,0.11969398147388766,2134.0,-0.12977059738405328,-0.11409686329016189,0.13645301448845257,0.004039343603611994,-0.020015023643659285,0.21533650834764764,-0.6026409473239279,26,0.2549019607843137,-0.004065277056376843,-0.042673599526011824,-0.00015964834046355847,-0.01566731858661674,4.704376279793041
G21,G21__mom_255_0__top50__monthly__long_short__rev5,long_short,mom_255_0,50,monthly,rev5,0.0,0.0,True,,False,1.0,0.0,True,1,0,2134.0,0.4702847581467078,0.046569609236109644,0.1333634039764733,0.4086745054905293,0.19975850743167725,0.26211991921934635,-0.36063326474762325,1597.0,0.12913287205687965,1.0151081341916453,12.22696320583976,0.0,10.0,28.0,5.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,-0.0014009521586668624,0.5021339490645936,0.5035349012232605,1.0056688502878541,-0.0014009521586668624,0.0,2134.0,-0.10045163948272474,-0.08693035157703148,0.10359086898748357,0.038450417885391865,0.01348178502437269,0.21674696043908262,-0.46345120263385187,26,0.2549019607843137,-0.0036593058940097567,-0.014625583792360342,0.0067440782234204355,-0.022214555462921087,4.808238222190948
G21,G21__mom_255_0__top50__monthly__long_short__rev5,long_short,mom_255_0,50,monthly,rev5,0.0,0.01,True,,False,1.0,0.0,True,1,0,2134.0,0.4093384791390249,0.04135051082990682,0.13339082786784884,0.371134349914989,0.16225142734118636,0.21261361611391433,-0.3665520584601749,1632.0,0.11280938102929644,1.0153548021751977,12.229934318233965,0.0,10.0,28.0,5.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,-0.0014015006418099504,0.5022453671980797,0.5036468678398897,1.005892235037969,-0.0014015006418099504,0.04204129814931329,2134.0,-0.10544794446798739,-0.09148370407721693,0.10359029805843459,0.03345420136779066,0.008485570009468441,0.2167639322963592,-0.4864644378374681,26,0.2549019607843137,-0.0036472903579793797,-0.020018855166141547,0.005253046131817263,-0.02222150854764246,4.809211398517015
G21,G21__mom_255_0__top50__monthly__long_short__rev5,long_short,mom_255_0,50,monthly,rev5,0.0,0.03,True,,False,1.0,0.0,True,1,0,2134.0,0.29645656100111273,0.03113463364436231,0.13344492483696213,0.29715283893047945,0.08833509029198208,0.11544304627775115,-0.3857230086521002,1650.0,0.08071759512910973,1.015843789445554,12.235824163031173,0.0,10.0,28.0,5.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,-0.0014025829948696555,0.5024651357805138,0.5038677187753833,1.0063328545558972,-0.0014025829948696555,0.11986278886486314,2134.0,-0.11530032439717591,-0.10039644844493098,0.10358918154349665,0.023601994446904483,-0.0013666336574544389,0.2167974159797694,-0.5318344034503403,26,0.2549019607843137,-0.003623666898104193,-0.030650350937760612,-0.005276621772797585,-0.022235235508032858,4.811124263848664
G21,G21__mom_255_0__top50__monthly__long_short__rev5,long_short,mom_255_0,50,monthly,rev5,5.0,0.0,True,,False,1.0,0.0,True,1,0,2134.0,0.39607993325844104,0.040188815650348486,0.13334634817636457,0.3628406881790103,0.15388650327991252,0.20158815166468166,-0.3689060060108278,1633.0,0.10894052955366874,1.0151081341916453,12.22696320583976,0.051490455387376684,10.0,28.0,5.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,-0.0014009521586668624,0.5021339490645936,0.5035349012232605,1.0056688502878541,-0.0014009521586668624,0.0,2134.0,-0.10657038191487364,-0.0924972139286536,0.10347802172849171,0.03234916157191361,0.007377644971083183,0.21675563780071802,-0.4916614072703055,26,0.2549019607843137,-0.006151000897983011,-0.03664535134123917,0.0014506464704016064,-0.022214041008802143,4.8082382221909485
G21,G21__mom_255_0__top50__monthly__long_short__rev5,long_short,mom_255_0,50,monthly,rev5,5.0,0.01,True,,True,1.0,0.0,True,1,0,2134.0,0.33819274917712416,0.034999998863225246,0.13337377896202074,0.3252949054382822,0.11637364543632442,0.15223923543879647,-0.3795534591758869,1647.0,0.09221362107783104,1.0153548021751977,12.229934318233965,0.05054692779667922,10.0,28.0,5.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,-0.0014015006418099504,0.5022453671980797,0.5036468678398897,1.005892235037969,-0.0014015006418099504,0.04086642350550626,2134.0,-0.11156805183794678,-0.09702414751982553,0.10347742241758745,0.027351584514380016,0.0023800687029638216,0.2167726158838552,-0.5146777944393305,26,0.2549019607843137,-0.006127034652930657,-0.042040073221665475,-0.004788407470295075,-0.02222099059261487,4.809211398517015
G21,G21__mom_255_0__top50__monthly__long_short__rev5,long_short,mom_255_0,50,monthly,rev5,5.0,0.03,True,,False,1.0,0.0,True,1,0,2134.0,0.23097857813999556,0.02484340161106835,0.13342788839170375,0.25130221451466667,0.042445829960305326,0.055378134748605055,-0.4000268971008448,1655.0,0.06210432796174066,1.015843789445554,12.235824163031173,0.04875885708566732,10.0,28.0,5.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,-0.0014025829948696555,0.5024651357805138,0.5038677187753833,1.0063328545558972,-0.0014025829948696555,0.11655689309833173,2134.0,-0.12142313882249273,-0.10588517367647966,0.10347625024537717,0.01749667916244574,-0.007474834792995924,0.21680611109354353,-0.5600540418812424,26,0.2549019607843137,-0.006080008628337449,-0.05267441502632238,-0.01665836668531434,-0.022234711174410365,4.811124263848664
G21,G21__mom_255_0__top50__monthly__long_short__rev5,long_short,mom_255_0,50,monthly,rev5,10.0,0.0,True,,False,1.0,0.0,True,1,0,2134.0,0.3255742394943164,0.033842691727151264,0.13335891191744903,0.3169247386517646,0.10797836395517783,0.14121901651428723,-0.3836008359416986,1647.0,0.08822371735471096,1.0151081341916453,12.22696320583976,0.10042967639706757,10.0,28.0,5.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,-0.0014009521586668624,0.5021339490645936,0.5035349012232605,1.0056688502878541,-0.0014009521586668624,0.0,2134.0,-0.11268912434702244,-0.09803382906468108,0.10336517446949989,0.026247905258435435,0.0012735049177937563,0.2167825360615203,-0.5198256575199518,26,0.2549019607843137,-0.008621161757231134,-0.05868784140816337,-0.010277869162867603,-0.022191376194352158,4.8082382221909485
G21,G21__mom_255_0__top50__monthly__long_short__rev5,long_short,mom_255_0,50,monthly,rev5,10.0,0.01,True,,False,1.0,0.0,True,1,0,2134.0,0.270594495383891,0.02868400051553177,0.13338635582643868,0.2793816744939589,0.07046807150142247,0.09203563083850282,-0.39400409519374513,1650.0,0.07280127507666355,1.0153548021751977,12.229934318233965,0.09860760040870767,10.0,28.0,5.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,-0.0014015006418099504,0.5022453671980797,0.5036468678398897,1.005892235037969,-0.0014015006418099504,0.039733218439743964,2134.0,-0.1176881592079062,-0.10253447988556047,0.10336454677674027,0.021248967660969335,-0.0037254326035408626,0.2167995265225128,-0.542843248302414,26,0.2549019607843137,-0.008585342422111827,-0.06407721464569592,-0.016292013582289433,-0.02219831829278443,4.809211398517015
G21,G21__mom_255_0__top50__monthly__long_short__rev5,long_short,mom_255_0,50,monthly,rev5,10.0,0.03,True,,False,1.0,0.0,True,1,0,2134.0,0.16876700145757173,0.01858637770561189,0.13344049006817135,0.2053942502124509,-0.0034547808353401358,-0.004500023970903905,-0.41400782700549166,1680.0,0.04489378338580383,1.015843789445554,12.235824163031173,0.09515393750642624,10.0,28.0,5.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,-0.0014025829948696555,0.5024651357805138,0.5038677187753833,1.0063328545558972,-0.0014025829948696555,0.11336749225782757,2134.0,-0.12754595324780962,-0.11134405435399095,0.10336331894725759,0.011391363877986942,-0.013583035928537476,0.21683304543483456,-0.5882219335711971,26,0.2549019607843137,-0.00851510499611511,-0.07470100407035914,-0.027729917911245072,-0.02221202463700575,4.811124263848664
G21,G21__mom_255_0__top50__monthly__long_short__rev5,long_short,mom_255_0,50,monthly,rev5,20.0,0.0,True,,False,1.0,0.0,True,1,0,2134.0,0.19494062296250503,0.021253788044126587,0.13347284484730856,0.2249690075638548,0.016176092371800482,0.02108840036798844,-0.41200245190377527,1669.0,0.051586557181680294,1.0151081341916453,12.22696320583976,0.19115657136383535,10.0,28.0,5.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,-0.0014009521586668624,0.5021339490645936,0.5035349012232605,1.0056688502878541,-0.0014009521586668624,0.0,2134.0,-0.12492660921132029,-0.10901689770956549,0.10313947995151625,0.014045392631478831,-0.010934775188785339,0.21689096357193244,-0.5759880778522526,26,0.2549019607843137,-0.013497385446883316,-0.10273232509910352,-0.032785633373572265,-0.02207965340469384,4.808238222190948
G21,G21__mom_255_0__top50__monthly__long_short__rev5,long_short,mom_255_0,50,monthly,rev5,20.0,0.01,True,,False,1.0,0.0,True,1,0,2134.0,0.14535013448238732,0.01615488267991738,0.1335003336507978,0.18745637573445154,-0.021304080750869727,-0.02773571495373018,-0.4219334917033155,1681.0,0.03828774676004332,1.0153548021751977,12.229934318233965,0.1877576744825399,10.0,28.0,5.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,-0.0014015006418099504,0.5022453671980797,0.5036468678398897,1.005892235037969,-0.0014015006418099504,0.03758542610920371,2134.0,-0.12992837394782505,-0.11346538893953592,0.10313879549504594,0.009043733954147948,-0.01593643521655023,0.2169079972223723,-0.5990022295702797,26,0.2549019607843137,-0.01343815063264792,-0.10809064893965313,-0.038365894260063094,-0.022086568615080987,4.809211398517015
G21,G21__mom_255_0__top50__monthly__long_short__rev5,long_short,mom_255_0,50,monthly,rev5,20.0,0.03,True,,False,1.0,0.0,True,1,0,2134.0,0.053507180545105726,0.006174297815644714,0.13355455449619924,0.11352874195939061,-0.09516776224679248,-0.12356513109152993,-0.4410289214893649,1688.0,0.01399975719232645,1.015843789445554,12.235824163031173,0.18131271274511063,10.0,28.0,5.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,-0.0014025829948696555,0.5024651357805138,0.5038677187753833,1.0063328545558972,-0.0014025829948696555,0.10732037203794509,2134.0,-0.13979158209844328,-0.12217285477138687,0.10313745635101844,-0.0008192666909305657,-0.02579943819962046,0.21694160002576307,-0.6443742559372764,26,0.2549019607843137,-0.013322059672355686,-0.11865322745957778,-0.0489703442147601,-0.02210022297612585,4.811124263848664
G21,G21__mom_255_0__top50__weekly__long_only__rev20,long_only,mom_255_0,50,weekly,rev20,0.0,0.0,True,,False,1.0,1.0,True,1,0,2134.0,2.9340036364356057,0.17555486939489828,0.2983992864585492,0.6920603967427865,0.598620492672982,0.853884366856433,-0.5857133585456007,428.0,0.2997283002573527,0.5558139450417403,29.141945024756435,0.0,6.0,6.0,2.0,3.0,0.0,1.0,1.0,1.0,0.0,0.0,0.9998991100478747,0.9998991100478747,0.0,0.9998991100478747,0.9998991100478747,0.0,2134.0,0.05155646592092428,0.02560160530913512,1.3060255871747093,0.004136619117445517,0.012647904788948654,0.17228635887683377,0.29924868258305704,122,0.2747747747747748,0.027306416684088675,0.0024867509737551696,-0.231537923310138,0.06871556498329609,13.368025319165957
G21,G21__mom_255_0__top50__weekly__long_only__rev20,long_only,mom_255_0,50,weekly,rev20,5.0,0.0,True,,False,1.0,1.0,True,1,0,2134.0,2.47723592840391,0.15854607985641755,0.29840232610880046,0.6432045910027706,0.5497708600726599,0.7824324421737988,-0.5866891588366967,430.0,0.27023863909601986,0.5558139450417403,29.141945024756435,0.19393272910789475,6.0,6.0,2.0,3.0,0.0,1.0,1.0,1.0,0.0,0.0,0.9998991100478747,0.9998991100478747,0.0,0.9998991100478747,0.9998991100478747,0.0,2134.0,0.03697988346574269,0.010762449512001865,1.306004843683048,-0.01043674905357825,-0.0019252036557370128,0.17229605675190693,0.21462988859339296,122,0.2747747747747748,0.019318963582357268,-0.01199559620385826,-0.2236533466664053,0.06870947495623816,13.368025319165957
G21,G21__mom_255_0__top50__weekly__long_only__rev20,long_only,mom_255_0,50,weekly,rev20,10.0,0.0,True,,True,1.0,1.0,True,1,0,2134.0,2.0733225051983126,0.1417754930379338,0.2984257239036358,0.5943092349544742,0.5008877888272112,0.7112576357446944,-0.5876633154635169,453.0,0.24125292375296387,0.5558139450417403,29.141945024756435,0.36071643642383366,6.0,6.0,2.0,3.0,0.0,1.0,1.0,1.0,0.0,0.0,0.9998991100478747,0.9998991100478747,0.0,0.9998991100478747,0.9998991100478747,0.0,2134.0,0.022403301010561243,-0.003868888599732904,1.305984100191387,-0.02501011722460188,-0.016498312100422408,0.17234100870532842,0.12999402277415464,122,0.2747747747747748,0.011500356834270198,-0.026503131689583403,-0.2158870564710944,0.0687189629791321,13.368025319165957
G21,G21__mom_255_0__top50__weekly__long_only__rev20,long_only,mom_255_0,50,weekly,rev20,20.0,0.0,True,,False,1.0,1.0,True,1,0,2134.0,1.4003782680967212,0.10893605670386886,0.2985335706151406,0.49643997640922544,0.40306140186703876,0.5697785704447037,-0.5896067048460409,467.0,0.1847605459851655,0.5558139450417403,29.141945024756435,0.626327316683664,6.0,6.0,2.0,3.0,0.0,1.0,1.0,1.0,0.0,0.0,0.9998991100478747,0.9998991100478747,0.0,0.9998991100478747,0.9998991100478747,0.0,2134.0,-0.006749863899801439,-0.03251934082320075,1.3059426132080647,-0.054156853566648955,-0.045644528989793126,0.17253654301764984,-0.03912135818735486,122,0.2747747747747748,-0.003641105935546743,-0.05556229327069895,-0.20070295839313063,0.06878465363405298,13.368025319165957
G21,G21__mom_255_0__top50__weekly__long_only__rev5,long_only,mom_255_0,50,weekly,rev5,0.0,0.0,True,,False,1.0,1.0,True,2,0,2134.0,3.205899063372378,0.18486891030988373,0.288377679526714,0.7338241627522595,0.6371324946343276,0.897410505263103,-0.5871771967805715,290.0,0.3148434771028231,0.7346379088171071,38.517884883659086,0.0,6.0,8.0,3.0,5.0,0.0,1.0,1.0,1.0,0.0,0.0,0.9998114716228863,0.9998114716228863,0.0,0.9998114716228863,0.9998114716228863,0.0,2134.0,0.056664646581786625,0.033727551245832856,1.2736367070044272,0.014263581867709343,0.021872076923159223,0.16182525143010293,0.35015948426480126,122,0.2747747747747748,0.03662045759907412,0.0409987529351008,-0.23300176154510877,0.05869395805146091,22.743965178068606
G21,G21__mom_255_0__top50__weekly__long_only__rev5,long_only,mom_255_0,50,weekly,rev5,5.0,0.0,True,,False,1.0,1.0,True,2,0,2134.0,2.5727767531363424,0.16226032312734207,0.2882984568284464,0.6671097980592384,0.5703997074841695,0.8007967063204185,-0.5883631135830617,427.0,0.27578262365768635,0.7346379088171071,38.517884883659086,0.24805654616980952,6.0,8.0,3.0,5.0,0.0,1.0,1.0,1.0,0.0,0.0,0.9998114716228863,0.9998114716228863,0.0,0.9998114716228863,0.9998114716228863,0.0,2134.0,0.03737286266227123,0.014002905538635639,1.2733873201416162,-0.004989558594118461,0.002613361064122492,0.16174081795115483,0.23106636367795363,122,0.2747747747747748,0.02303320685328178,0.008633251207651349,-0.2253273014127703,0.058605605675884104,22.743965178068606
G21,G21__mom_255_0__top50__weekly__long_only__rev5,long_only,mom_255_0,50,weekly,rev5,10.0,0.0,True,,True,1.0,1.0,True,2,0,2134.0,2.034623162936701,0.1400682074749442,0.2882597288678019,0.6002744194471044,0.5035588612872413,0.7046692748560065,-0.5895465116285825,512.0,0.23758635614349613,0.7346379088171071,38.517884883659086,0.4503157852375983,6.0,8.0,3.0,5.0,0.0,1.0,1.0,1.0,0.0,0.0,0.9998114716228863,0.9998114716228863,0.0,0.9998114716228863,0.9998114716228863,0.0,2134.0,0.018081078742755805,-0.005358393564332423,1.2731379332788044,-0.024242699055946237,-0.016645354794914267,0.16172856673891864,0.1117989178247305,122,0.2747747747747748,0.009793071271280596,-0.023832059229553337,-0.21777025263616,0.05855296794329817,22.743965178068606
G21,G21__mom_255_0__top50__weekly__long_only__rev5,long_only,mom_255_0,50,weekly,rev5,20.0,0.0,True,,False,1.0,1.0,True,2,0,2134.0,1.1885566096515845,0.09690391269172638,0.28830380537197187,0.4663531006245262,0.36966548087926204,0.5139897846157704,-0.620833863528882,701.0,0.15608670593597265,0.7346379088171071,38.517884883659086,0.7470072643111316,6.0,8.0,3.0,5.0,0.0,1.0,1.0,1.0,0.0,0.0,0.9998114716228863,0.9998114716228863,0.0,0.9998114716228863,0.9998114716228863,0.0,2134.0,-0.020502489096274695,-0.04301666981688394,1.272639159553183,-0.06274897997960169,-0.05516278651298735,0.16192058011793437,-0.12662064995902172,122,0.2747747747747748,-0.01567324994768922,-0.08895821425847567,-0.23193011707597172,0.05855488839088427,22.743965178068606
G21,G21__mom_255_0__top50__weekly__long_short__rev20,long_short,mom_255_0,50,weekly,rev20,0.0,0.0,True,,False,1.0,0.0,True,9,0,2134.0,0.7742902550265693,0.07005684427726955,0.14166059242501383,0.548790026430428,0.3520316347402621,0.5034904998785235,-0.2607494658425962,817.0,0.2686749292117822,0.5574439595668774,29.227408504226236,0.0,17.0,36.0,9.0,12.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0006518965024677636,0.5003690167422772,0.49971712023980935,1.0000861369820866,0.0006518965024677636,0.0,2134.0,-0.07721194239227025,-0.06643913794709236,0.21031345088310732,0.04515303867878167,0.023137502995715827,0.20347386565009426,-0.37946859733351945,122,0.2747747747747748,0.048289632002333646,0.3140451565503118,0.19609219273652134,-0.014205364986511565,13.535790436700088
G21,G21__mom_255_0__top50__weekly__long_short__rev20,long_short,mom_255_0,50,weekly,rev20,0.0,0.01,True,,False,1.0,0.0,True,9,0,2134.0,0.7011410074712103,0.06475008804982618,0.14166801244764746,0.5136672905648074,0.31692211100627343,0.4525958482354286,-0.2610617151800908,824.0,0.24802598115606106,0.5574774724884596,29.229165624080963,0.0,17.0,36.0,9.0,12.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0006519440844962012,0.5003991076040322,0.4997471635195359,1.000146271123568,0.0006519440844962012,0.052912500048465524,2134.0,-0.08218363853965918,-0.07106896667524962,0.21031100111220696,0.04018172213285635,0.01816611932127885,0.20347947493542004,-0.40389154024376406,122,0.2747747747747748,0.048060074650954784,0.3108949488911461,0.2035793366593276,-0.014208698146916748,13.536377034571215
G21,G21__mom_255_0__top50__weekly__long_short__rev20,long_short,mom_255_0,50,weekly,rev20,0.0,0.03,True,,False,1.0,0.0,True,9,0,2134.0,0.5656728973246463,0.05436716972954625,0.14168264090303162,0.4444515988081228,0.24773245601709407,0.35274146773331183,-0.26167678629722424,971.0,0.20776458813504986,0.5575439199937102,29.23264954088859,0.0,17.0,36.0,9.0,12.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0006520379052708001,0.500458423015071,0.4998063851098002,1.0002648081248713,0.0006520379052708001,0.1503990295099486,2134.0,-0.09198278638063412,-0.08012744448373375,0.2103061744268388,0.030383322205423006,0.00836758713066064,0.2034905333482943,-0.45202489210245683,122,0.2747747747747748,0.04761078607683585,0.3046837448952849,0.21801085468769715,-0.01421526769499587,13.537534493104316
G21,G21__mom_255_0__top50__weekly__long_short__rev20,long_short,mom_255_0,50,weekly,rev20,5.0,0.0,True,,False,1.0,0.0,True,9,0,2134.0,0.5677137991019165,0.054529376721481615,0.14170829095323234,0.445486525760637,0.24880584493411206,0.3540068425046637,-0.26255551253527076,899.0,0.2076870380474542,0.5574439595668774,29.227408504226236,0.14600399851616597,17.0,36.0,9.0,12.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0006518965024677636,0.5003690167422772,0.49971712023980935,1.0000861369820866,0.0006518965024677636,0.0,2134.0,-0.09182472844511069,-0.07998592854462229,0.2103220942774631,0.030538913298599354,0.008524440833865629,0.20350551280184934,-0.45121494342278207,122,0.2747747747747748,0.040748060182447116,0.26115062934002814,0.20649031476728064,-0.014178743024888862,13.535790436700088
G21,G21__mom_255_0__top50__weekly__long_short__rev20,long_short,mom_255_0,50,weekly,rev20,5.0,0.01,True,,False,1.0,0.0,True,9,0,2134.0,0.5030699593615373,0.04929870392194924,0.14171571648401782,0.41037684667003504,0.21370895646437033,0.3036149923436204,-0.2628670568551831,996.0,0.1875423436916576,0.5574774724884596,29.229165624080963,0.14306929859489376,17.0,36.0,9.0,12.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0006519440844962012,0.5003991076040322,0.4997471635195359,1.000146271123568,0.0006519440844962012,0.04926807158095974,2134.0,-0.09679701379904773,-0.08454937901359853,0.21031961831519289,0.02556701160457987,0.0035524713014133966,0.20351113152855688,-0.4756349840522856,122,0.2747747747747748,0.04055549452846944,0.2580080188729808,0.21380402879404115,-0.014182080622946874,13.536377034571219
