group_id,strategy_id,portfolio_mode,signal,top_n,frequency,variant_id,cost_bps,borrow_fee_annual,valid_scenario,invalid_reason,is_primary_scenario,collateralized_total_return,signed_skipped_rebalance_count,terminal_last_close_count,observations,total_return,cagr,annualized_volatility,sharpe_zero_rf,sharpe_excess_rf,sortino,max_drawdown,max_drawdown_duration,calmar,average_l1_turnover,annualized_l1_turnover,total_cost,corporate_action_events_applied,valuation_fallback_count,valuation_fallback_sid_count,unfilled_execution_count,skipped_signed_rebalance_count,average_target_risk_allocation,minimum_target_risk_allocation,maximum_target_risk_allocation,below_full_investment_fraction,leveraged_rebalance_fraction,average_actual_risky_weight,average_long_exposure,average_short_exposure,average_gross_exposure,average_net_exposure,total_short_borrow_fee,relative_observations,annualized_excess_return,geometric_excess_return,beta,annualized_alpha_zero_rf,annualized_alpha_excess_rf,tracking_error,information_ratio,base_target_gross_exposure,base_target_net_exposure,high_vol_rebalance_fraction,delta_vs_g00_cagr,delta_vs_g00_sharpe_excess_rf,delta_vs_g00_max_drawdown,delta_vs_g00_annualized_volatility,delta_vs_g00_annualized_l1_turnover
G12,G12__mom_12_1__top10__monthly__long_short,long_short,mom_12_1,10,monthly,base,10.0,0.0,True,,False,True,0,0,2134.0,0.642559130617357,0.06035299245893455,0.1602911121977014,0.44595399877452013,0.27214979556354146,0.37476078638182025,-0.324428322098274,1221.0,0.1860287414754522,0.6417328487074702,7.729663141132527,0.06542525126484973,4.0,27.0,3.0,0.0,0.0,0.7969023373577576,0.2869551327139419,1.0,0.7352941176470589,0.0,0.0012570542087909397,0.40053341161205863,0.3992763574032677,0.7998097690153262,0.0012570542087909397,0.0,2134.0,-0.08347140020076348,-0.07490517067909667,0.010850418015741003,0.06980114826963768,0.042250374003585625,0.2484281271859397,-0.33599818646255014,1.0,0.0,0.20588235294117646,0.0025720417413237495,0.033065720596928555,0.12584045152406792,-0.07212713091951439,-1.710423190973441
G12,G12__mom_12_1__top10__monthly__long_short,long_short,mom_12_1,10,monthly,base,10.0,0.01,True,,False,True,0,0,2134.0,0.5882187004147832,0.0561488140739681,0.16032068157337656,0.4211171296194085,0.2473394096362864,0.3402270000491218,-0.33006717956094134,1310.0,0.1701132907205673,0.6418650428085028,7.731255417221066,0.06435657266084098,4.0,27.0,3.0,0.0,0.0,0.7969023373577576,0.2869551327139419,1.0,0.7352941176470589,0.0,0.00125699237101205,0.40060753081538236,0.39935053844437035,0.7999580692597528,0.00125699237101205,0.033327786513467156,2134.0,-0.08744007741053615,-0.0785730659112835,0.010843057934048717,0.06583361153295268,0.038282578841286004,0.24844829783878788,-0.351944763442388,1.0,0.0,0.20588235294117646,0.0036543087737683985,0.029813432782496097,0.1271075731978082,-0.07214788839797753,-1.7112303232426385
G12,G12__mom_12_1__top10__monthly__long_short,long_short,mom_12_1,10,monthly,base,10.0,0.03,True,,False,True,0,0,2134.0,0.48628124874599377,0.04790781570207958,0.16037909731021155,0.3721717887181263,0.19844647918290875,0.27239020626541394,-0.3410481842896457,1366.0,0.14047227901788914,0.6421262622365927,7.73440180156016,0.06231783475282337,4.0,27.0,3.0,0.0,0.0,0.7969023373577576,0.2869551327139419,1.0,0.7352941176470589,0.0,0.0012568694810265867,0.4007537113560554,0.3994968418750289,0.8002505532310845,0.0012568694810265867,0.09573859000699618,2134.0,-0.0952652871344038,-0.08576284614154152,0.010828556716919182,0.058010648828692425,0.030459106909430125,0.24848814569560618,-0.38337960496152673,1.0,0.0,0.20588235294117646,0.0057608245122962795,0.023404183363840453,0.12949238496893312,-0.07218875814670764,-1.7128190281495916
G12,G12__mom_12_1__top10__monthly__long_short,long_short,mom_12_1,10,monthly,base,20.0,0.0,True,,False,True,0,0,2134.0,0.5383744404105648,0.05217941819273508,0.16031782610830303,0.39763244727929814,0.22384662153548773,0.3074610232962169,-0.3365929256314828,1321.0,0.15502232584015588,0.6417328487074702,7.729663141132527,0.12659285814270463,4.0,27.0,3.0,0.0,0.0,0.7969023373577576,0.2869551327139419,1.0,0.7352941176470589,0.0,0.0012570542087909397,0.40053341161205863,0.3992763574032677,0.7998097690153262,0.0012570542087909397,0.0,2134.0,-0.0912062931154022,-0.08203612739304629,0.010945467433483286,0.06205152708057686,0.03450338905793288,0.2484312766259194,-0.3671288670014686,1.0,0.0,0.20588235294117646,0.004349528815008684,0.02543588766970023,0.12730361466145512,-0.07213369408412637,-1.710423190973441
G12,G12__mom_12_1__top10__monthly__long_short,long_short,mom_12_1,10,monthly,base,20.0,0.01,True,,False,True,0,0,2134.0,0.4874606242585464,0.04800597431242237,0.16034741704383554,0.37279941158406127,0.19904012108101532,0.2730926463091598,-0.34213275467136106,1366.0,0.14031388008591864,0.6418650428085028,7.731255417221066,0.1245482282851837,4.0,27.0,3.0,0.0,0.0,0.7969023373577576,0.2869551327139419,1.0,0.7352941176470589,0.0,0.00125699237101205,0.40060753081538236,0.39935053844437035,0.7999580692597528,0.00125699237101205,0.03219512925564762,2134.0,-0.09517643993037771,-0.08567720860052723,0.010938235524880973,0.058082500877773634,0.03053410799827029,0.24845144512067058,-0.383078632865876,1.0,0.0,0.20588235294117646,0.0054153064371112725,0.022185141937091313,0.12850283268317952,-0.07215442684606696,-1.7112303232426385
G12,G12__mom_12_1__top10__monthly__long_short,long_short,mom_12_1,10,monthly,base,20.0,0.03,True,,False,True,0,0,2134.0,0.3919530010098047,0.03982523384113312,0.16040587473149462,0.3238616330383417,0.15015485475147972,0.20558074338984522,-0.3529208564374975,1612.0,0.1128446594036479,0.6421262622365927,7.73440180156016,0.12064696848959516,4.0,27.0,3.0,0.0,0.0,0.7969023373577576,0.2869551327139419,1.0,0.7352941176470589,0.0,0.0012568694810265867,0.4007537113560554,0.3994968418750289,0.8002505532310845,0.0012568694810265867,0.09252067297016928,2134.0,-0.10300455411385816,-0.09281441740158498,0.01092398608748713,0.050256594699657986,0.022707699604734812,0.2484912885282019,-0.41451977944155544,1.0,0.0,0.20588235294117646,0.007489612524574724,0.015778951325182616,0.13075731826250514,-0.07219524750100598,-1.7128190281495916
G12,G12__mom_12_1__top10__weekly__long_only,long_only,mom_12_1,10,weekly,base,0.0,0.0,True,,False,True,0,0,2134.0,1.3738339655874152,0.10748082688573435,0.16886560436408674,0.6895245083587773,0.5245342659174506,0.7082152842356855,-0.2916765458161026,544.0,0.36849321080996106,0.11312762127887957,5.931407352226466,0.0,0.0,0.0,0.0,0.0,0.0,0.5228823969127585,0.2656128689121514,0.9573786373529533,1.0,0.0,0.5235973967904985,0.5235973967904985,0.0,0.5235973967904985,0.5235973967904985,0.0,2134.0,-0.03851688982548896,-0.03378894216332582,0.6321031171868522,0.0184901532245328,0.008246776549815342,0.137065286030831,-0.2810112679940353,1.0,1.0,0.44819819819819817,-0.14123058464776966,-0.21652651705352222,0.10487174528848603,-0.17231655109476776,-4.731185080064974
G12,G12__mom_12_1__top10__weekly__long_only,long_only,mom_12_1,10,weekly,base,5.0,0.0,True,,False,True,0,0,2134.0,1.3149535341830099,0.10420091857003233,0.16889431836039995,0.6718711971294425,0.5069073252390429,0.6837915319757188,-0.2920589527543489,836.0,0.3567804293870623,0.11312762127887957,5.931407352226466,0.02863086152148523,0.0,0.0,0.0,0.0,0.0,0.5228823969127585,0.2656128689121514,0.9573786373529533,1.0,0.0,0.5235973967904985,0.5235973967904985,0.0,0.5235973967904985,0.5235973967904985,0.0,2134.0,-0.04147863478818059,-0.036650466811325694,0.6322121689229055,0.015511510274110662,0.005271143016022657,0.13707136821799903,-0.30260611918758085,1.0,1.0,0.44819819819819817,-0.13786986497422227,-0.2184963094473379,0.10486436371833618,-0.17230839866029754,-4.731185080064974
G12,G12__mom_12_1__top10__weekly__long_only,long_only,mom_12_1,10,weekly,base,10.0,0.0,True,,True,True,0,0,2134.0,1.2575226957478676,0.10093009781896445,0.16892617140415592,0.6542117303900058,0.48927729548498655,0.6594091329249114,-0.2924412535603155,854.0,0.3451294801612106,0.11312762127887957,5.931407352226466,0.05648800825641529,0.0,0.0,0.0,0.0,0.0,0.5228823969127585,0.2656128689121514,0.9573786373529533,1.0,0.0,0.5235973967904985,0.5235973967904985,0.0,0.5235973967904985,0.5235973967904985,0.0,2134.0,-0.04444037975087211,-0.039504063100455115,0.6323212206589592,0.012532867323688562,0.0022955094822301506,0.1370813244364866,-0.32418989190217895,1.0,1.0,0.44819819819819817,-0.13453319898778285,-0.22046104126724275,0.10485701716255852,-0.1723019313846785,-4.731185080064974
G12,G12__mom_12_1__top10__weekly__long_only,long_only,mom_12_1,10,weekly,base,20.0,0.0,True,,False,True,0,0,2134.0,1.1468689697276266,0.09441562490091471,0.1689992873592944,0.618878307780842,0.4540119259094447,0.6107726194050277,-0.29320553684477224,866.0,0.3220117393311705,0.11312762127887957,5.931407352226466,0.10996144386803022,0.0,0.0,0.0,0.0,0.0,0.5228823969127585,0.2656128689121514,0.9573786373529533,1.0,0.0,0.5235973967904985,0.5235973967904985,0.0,0.5235973967904985,0.5235973967904985,0.0,2134.0,-0.05036386967625533,-0.045187552707311354,0.6325393241310664,0.006575581422844241,-0.0036557575853550673,0.13711285526337122,-0.3673169053296617,1.0,1.0,0.44819819819819817,-0.12793150320127888,-0.22437404023858176,0.10484242905581587,-0.1722940550741692,-4.731185080064974
