process_id,frequency,top_k,expected_periods,engine_periods,maximum_abs_label_proxy_difference,mean_abs_label_proxy_difference,identity_passed
FS_RIDGE_A10_S2,monthly,5,101,101,2.688821387764051e-16,9.91368703300805e-17,True
FS_RIDGE_A10_S2,monthly,10,101,101,0.00021021013305980163,2.0812884462461208e-06,True
FS_RIDGE_A10_S2,monthly,20,101,101,0.001392512913360823,1.4827900791132196e-05,True
FS_RIDGE_A10_S2,monthly,50,101,101,0.006538437139268084,7.066816169541323e-05,True
FS_RIDGE_A10_S2,weekly,5,443,443,0.0014240514956152441,3.3410461876882556e-06,True
FS_RIDGE_A10_S2,weekly,10,443,443,0.0007120257478076442,1.682549393053679e-06,True
FS_RIDGE_A10_S2,weekly,20,443,443,0.0012829226847918922,3.771122369148763e-06,True
FS_RIDGE_A10_S2,weekly,50,443,443,0.014212006912024,0.0001092708666194337,True
FS_RIDGE_A10_S5,monthly,5,101,101,0.0014625416790093812,3.27995527803755e-05,True
FS_RIDGE_A10_S5,monthly,10,101,101,0.028260871073002722,0.0003060290395640652,True
FS_RIDGE_A10_S5,monthly,20,101,101,0.014130435536501493,0.0001530145197821162,True
FS_RIDGE_A10_S5,monthly,50,101,101,0.005652174214600722,6.246688626263534e-05,True
FS_RIDGE_A10_S5,weekly,5,443,443,0.009718043305302017,4.191829999497289e-05,True
FS_RIDGE_A10_S5,weekly,10,443,443,0.004101951717617916,2.695641184097952e-05,True
FS_RIDGE_A10_S5,weekly,20,443,443,0.0051037100252769845,2.045982126186081e-05,True
FS_RIDGE_A10_S5,weekly,50,443,443,0.004390027510873409,1.3496816159127133e-05,True
FS_RIDGE_A10_S6,monthly,5,101,101,0.0019833690151044303,5.2436869761594084e-05,True
FS_RIDGE_A10_S6,monthly,10,101,101,0.028260871073002833,0.0003060290395640569,True
FS_RIDGE_A10_S6,monthly,20,101,101,0.014130435536501437,0.0001567030922614727,True
FS_RIDGE_A10_S6,monthly,50,101,101,0.005652174214600514,8.583277245654021e-05,True
FS_RIDGE_A10_S6,weekly,5,443,443,0.008203903435236803,2.1860015567455874e-05,True
FS_RIDGE_A10_S6,weekly,10,443,443,0.004101951717618166,1.0930007783824031e-05,True
FS_RIDGE_A10_S6,weekly,20,443,443,0.002050975858809166,5.493591533648504e-06,True
FS_RIDGE_A10_S6,weekly,50,443,443,0.01255415511006562,7.492829938183575e-05,True
FS_RIDGE_A1_S1,monthly,5,101,101,3.3306690738754696e-16,9.413451179168203e-17,True
FS_RIDGE_A1_S1,monthly,10,101,101,5.551115123125783e-16,1.1881138262445111e-16,True
FS_RIDGE_A1_S1,monthly,20,101,101,0.00010510506652988694,1.0406442232243062e-06,True
FS_RIDGE_A1_S1,monthly,50,101,101,0.0011414415386277622,1.1717659061904757e-05,True
FS_RIDGE_A1_S1,weekly,5,443,443,6.0873535230586764e-05,1.374120435081403e-07,True
FS_RIDGE_A1_S1,weekly,10,443,443,3.0436767615438015e-05,6.870602185263783e-08,True
