transfer_id,frequency,top_k,path_type,cost_bps,observations,terminal,cagr,annualized_volatility,sharpe,sortino,calmar,maximum_drawdown,maximum_drawdown_duration_sessions,maximum_recovery_sessions,underwater_fraction,average_drawdown,pain_index,ulcer_index,cdar_95,daily_var_95,daily_expected_shortfall_95,worst_day,worst_week,worst_month,skew,excess_kurtosis,mean_long_exposure,mdd_peak_date,mdd_trough_date,mdd_recovery_date,cumulative_l1_turnover,event_count
MONTHLY_TOP5,monthly,5,naked,20.0,2134,5.343346792358761,0.2177402702588655,0.3586023678833439,0.7325339414515043,1.1797054088712071,0.4956514388738644,-0.439301196731272,594,514,0.9320524835988754,-0.1236652221244025,0.1152624774158559,0.1480403224018681,0.3247785757181297,-0.0362025830799551,-0.0522696533899311,-0.1839183605652886,-0.133992241479777,-0.1776342287489002,-0.4166112398618921,3.8169448197444176,0.998807154625256,2018-08-29,2018-12-24,2021-01-08,97.5156928548665,101
MONTHLY_TOP5,monthly,5,p00_overlay,0.0,2134,7.903173941377949,0.2750451867808381,0.2852547476347256,0.9990398892757498,1.629610221824381,0.8651714562164611,-0.3179082999150903,537,395,0.9044048734770384,-0.0728620830215749,0.0658968229764009,0.0868641613122803,0.2111353516981175,-0.027430406475694,-0.0429097269873143,-0.0954387559945932,-0.1300844079067263,-0.1443382548986415,-0.1661602725494969,3.9513827575338345,0.745118454837553,2018-06-01,2018-12-24,2020-07-21,103.34557682830234,499
MONTHLY_TOP5,monthly,5,p00_overlay,5.0,2134,7.5050910570264096,0.2673619666401186,0.2852209937747761,0.977709346262744,1.5936652925860155,0.8352662814420895,-0.3200918947410608,544,402,0.9072164948453608,-0.0750607193294086,0.0680963226905975,0.089044828880903,0.213382386473509,-0.0274304064756938,-0.0429270487873886,-0.0954491469941174,-0.1302767029489506,-0.1445299795339201,-0.1661337215708147,3.953514358440432,0.745118454837553,2018-06-01,2018-12-24,2020-07-30,103.34557682830234,499
MONTHLY_TOP5,monthly,5,p00_overlay,10.0,2134,7.126916158955527,0.2597220874419168,0.2851951042236528,0.9563473818317254,1.5577280852937168,0.8059163771870874,-0.3222692760611617,544,402,0.9095595126522962,-0.0773549838491838,0.0703589614110898,0.0913524514186737,0.2156840136116224,-0.0274304064756938,-0.0429443705874628,-0.0954595379936416,-0.1304689979911741,-0.1447217041691976,-0.1660709027753291,3.955228821234088,0.745118454837553,2018-06-01,2018-12-24,2020-07-30,103.34557682830234,499
MONTHLY_TOP5,monthly,5,p00_overlay,20.0,2134,6.426385286397137,0.2445714394472653,0.2851669259649979,0.9135362037413476,1.4859101215668926,0.7488283849673399,-0.3266054604192552,546,404,0.9137769447047798,-0.082089593991751,0.0750115783898381,0.0963511205853633,0.2205171235544679,-0.0274304064756941,-0.0429790141876114,-0.09548031999269,-0.1308535880756216,-0.1451051534397542,-0.1658530676011244,3.9573907499597754,0.745118454837553,2018-06-01,2018-12-24,2020-08-03,103.34557682830234,499
MONTHLY_TOP50,monthly,50,matched_static,0.0,2134,3.459395278238335,0.1570222528621909,0.17493695164966,0.9256573073432988,1.4784511226639971,0.5770786853344354,-0.2720985142107468,308,228,0.880506091846298,-0.0403355348625132,0.0355156841643216,0.052792382884445,0.153009578891405,-0.016731490769203,-0.0258918355347216,-0.0911848382516001,-0.1259747491692631,-0.0929214365313605,-0.3335497515148357,6.843715574780836,0.7451320684480408,2020-02-19,2020-03-23,2020-08-28,63.4048142124789,499
MONTHLY_TOP50,monthly,50,matched_static,5.0,2134,3.3514277812638564,0.1527488757048736,0.1749255061629755,0.9042903398006246,1.4433438844509547,0.560888375660005,-0.2723338231517669,313,233,0.8856607310215557,-0.0410247255088041,0.0363339883840861,0.0535702706904426,0.1541225295852389,-0.0168061487352917,-0.0259042067632876,-0.091197608439368,-0.1259870305076879,-0.0932537794549673,-0.3332570144911663,6.845459502371357,0.7451320684480407,2020-02-19,2020-03-23,2020-09-01,63.40481421247891,499
MONTHLY_TOP50,monthly,50,matched_static,10.0,2134,3.2467978939398408,0.148489962072704,0.1749204193894922,0.8828884800068855,1.4082451687860689,0.544779111404383,-0.2725691183164358,314,234,0.887535145267104,-0.0418734237438428,0.0371641352253225,0.0543705591079163,0.1552545353316357,-0.0168853445111744,-0.0259189934060376,-0.0912103786271362,-0.1259993118461129,-0.0935861161664994,-0.3329207509368483,6.846146878228771,0.7451320684480408,2020-02-19,2020-03-23,2020-09-01,63.4048142124789,499
MONTHLY_TOP50,monthly,50,matched_static,20.0,2134,3.047145302551402,0.1400153473230636,0.1749293235075696,0.8399894073144549,1.3381421467185428,0.5128022191726257,-0.2730396673184637,341,261,0.8926897844423618,-0.0436050881970251,0.0389258167831925,0.0560528512695403,0.1575521246681814,-0.0171518997766183,-0.0259519314131089,-0.0912359190026713,-0.1260238745229618,-0.094250770953557,-0.3321423809392112,6.844351040373526,0.7451320684480408,2020-02-19,2020-03-23,2020-09-02,63.4048142124789,499
MONTHLY_TOP50,monthly,50,naked,0.0,2134,4.579537326674541,0.1957053524889502,0.2348402400799225,0.8831689422265767,1.4096263668290807,0.5577582820260827,-0.3508784338944131,330,250,0.8908153701968134,-0.0567177106322064,0.0505250083935447,0.0730263216463758,0.2052202852267917,-0.0224644542728543,-0.0347568451627173,-0.1227464789708228,-0.1682016737917907,-0.1279458849879706,-0.3273087313210043,6.9014301769199005,0.9992932833025776,2020-02-19,2020-03-23,2020-09-02,82.59773622818297,101
MONTHLY_TOP50,monthly,50,naked,5.0,2134,4.394220859075445,0.1899572370457189,0.2348231424185207,0.8624303587959703,1.3756334064817624,0.5409810559647943,-0.3511347300451144,337,257,0.8931583880037488,-0.0578389399051219,0.0516593343295044,0.0740948250449121,0.2066187616325555,-0.0225065430655091,-0.0347728376122285,-0.1227464789708226,-0.1682016737917906,-0.1282902027930652,-0.3268781173640033,6.9020890614614245,0.9992932833025776,2020-02-19,2020-03-23,2020-09-02,82.59773622818297,101
MONTHLY_TOP50,monthly,50,naked,10.0,2134,4.216328617790087,0.1842343077438408,0.2348145890838546,0.8416581281711044,1.341655156994606,0.5242999792521024,-0.3513910261958152,342,262,0.8987816307403936,-0.0587661982672862,0.0528179795110848,0.0751951899147092,0.2080151672915953,-0.0226452762574909,-0.034792078394464,-0.1227464789708229,-0.1682016737917908,-0.1286345205981584,-0.3264033889244097,6.901684132148473,0.9992932833025776,2020-02-19,2020-03-23,2020-09-02,82.59773622818297,101
MONTHLY_TOP50,monthly,50,naked,20.0,2134,3.8816506318990807,0.1728636090195681,0.2348231181967246,0.8000217783078882,1.2737713630401346,0.4912243010110877,-0.3519036184972174,418,266,0.901593252108716,-0.0614527398791919,0.0554053755986716,0.0776292187657434,0.2108541378687516,-0.0229995058375373,-0.034834030614902,-0.1227464789708225,-0.1682016737917906,-0.1293231562083472,-0.3253465322923629,6.8976828333589,0.9992932833025776,2020-02-19,2020-03-23,2020-09-02,82.59773622818297,101
MONTHLY_TOP50,monthly,50,p00_overlay,0.0,2134,4.0407149787464505,0.1781606259612578,0.1805092044493094,1.0042210157731186,1.5945174892680314,0.803720227639508,-0.2216699540890092,526,374,0.8701968134957826,-0.0442348808734427,0.0384930523814353,0.0569079893598942,0.161314896477644,-0.0170148796154329,-0.027757634547246,-0.0691253400723097,-0.0957658329875073,-0.1232993086941627,-0.280260037403286,6.507989740746671,0.7451320684480408,2021-11-08,2022-06-16,2023-12-12,91.7837964823212,499
MONTHLY_TOP50,monthly,50,p00_overlay,5.0,2134,3.859441506647879,0.1718613058204627,0.1804674248941488,0.9743601983676838,1.5456093060280236,0.7660186779458465,-0.2243565473903659,527,375,0.8744142455482662,-0.0459388630902162,0.0401695963103765,0.0588528692400018,0.1638939535333998,-0.0170148796154327,-0.02777868520174,-0.0691253400723095,-0.0960850797390721,-0.1237187739567099,-0.280098746371563,6.514114790500711,0.7451320684480408,2021-11-08,2022-06-16,2023-12-13,91.7837964823212,499
MONTHLY_TOP50,monthly,50,p00_overlay,10.0,2134,3.6862466712221815,0.1655936993785673,0.1804345496878196,0.9444389418982504,1.4967385685672323,0.7293755612935847,-0.2270348886996961,528,376,0.880037488284911,-0.0475534003926125,0.0418487750409214,0.0608787251425466,0.166477367256443,-0.0170148796154328,-0.0277997358562341,-0.0691253400723096,-0.096404326490637,-0.1241382392192588,-0.279854039288985,6.518977506956897,0.7451320684480408,2021-11-08,2022-06-16,2023-12-14,91.7837964823212,499
