transfer_id,frequency,top_k,path_type,cost_bps,peak_date,trough_date,recovery_date,depth,decline_sessions,recovery_sessions,duration_sessions,recovered
MONTHLY_TOP50,monthly,50,naked,0.0,2018-01-26,2018-02-08,2018-03-09,-0.09987805103897618,9,20,29,True
MONTHLY_TOP50,monthly,50,naked,0.0,2026-06-02,2026-06-10,2026-06-15,-0.09235246699185373,6,3,9,True
MONTHLY_TOP50,monthly,50,naked,5.0,2020-02-19,2020-03-23,2020-09-02,-0.3511347300451144,23,114,137,True
MONTHLY_TOP50,monthly,50,naked,5.0,2018-08-29,2018-12-24,2020-01-02,-0.2903779479013793,80,257,337,True
MONTHLY_TOP50,monthly,50,naked,5.0,2021-11-08,2022-06-16,2022-11-08,-0.2210897680974453,152,100,252,True
MONTHLY_TOP50,monthly,50,naked,5.0,2025-02-19,2025-04-08,2025-05-15,-0.19033688859410725,34,26,60,True
MONTHLY_TOP50,monthly,50,naked,5.0,2023-07-18,2023-10-27,2023-12-01,-0.13048936990469884,72,24,96,True
MONTHLY_TOP50,monthly,50,naked,5.0,2026-02-25,2026-03-30,2026-04-09,-0.1274778540308068,23,7,30,True
MONTHLY_TOP50,monthly,50,naked,5.0,2021-02-12,2021-03-08,2021-04-26,-0.12653082624431244,15,34,49,True
MONTHLY_TOP50,monthly,50,naked,5.0,2022-11-22,2023-03-17,2023-06-30,-0.10729446063482229,78,72,150,True
MONTHLY_TOP50,monthly,50,naked,5.0,2018-01-26,2018-02-08,2018-03-09,-0.10025048684126714,9,20,29,True
MONTHLY_TOP50,monthly,50,naked,5.0,2026-06-02,2026-06-10,2026-06-15,-0.09235246699185362,6,3,9,True
MONTHLY_TOP50,monthly,50,naked,10.0,2020-02-19,2020-03-23,2020-09-02,-0.3513910261958152,23,114,137,True
MONTHLY_TOP50,monthly,50,naked,10.0,2018-08-29,2018-12-24,2020-01-09,-0.2915343718555027,80,262,342,True
MONTHLY_TOP50,monthly,50,naked,10.0,2021-11-08,2022-06-16,2022-11-22,-0.223489229012232,152,110,262,True
MONTHLY_TOP50,monthly,50,naked,10.0,2025-02-19,2025-04-08,2025-05-15,-0.19097860722757198,34,26,60,True
MONTHLY_TOP50,monthly,50,naked,10.0,2023-07-18,2023-10-27,2023-12-01,-0.1314514900364705,72,24,96,True
MONTHLY_TOP50,monthly,50,naked,10.0,2026-02-25,2026-03-30,2026-04-09,-0.12779030572044137,23,7,30,True
MONTHLY_TOP50,monthly,50,naked,10.0,2021-02-12,2021-03-08,2021-04-26,-0.1268611914572233,15,34,49,True
MONTHLY_TOP50,monthly,50,naked,10.0,2022-11-22,2023-03-17,2023-07-11,-0.10848291562565993,78,78,156,True
MONTHLY_TOP50,monthly,50,naked,10.0,2018-01-26,2018-02-08,2018-03-09,-0.10062292264355843,9,20,29,True
MONTHLY_TOP50,monthly,50,naked,10.0,2026-06-02,2026-06-10,2026-06-15,-0.0923524669918534,6,3,9,True
MONTHLY_TOP50,monthly,50,naked,20.0,2020-02-19,2020-03-23,2020-09-02,-0.3519036184972174,23,114,137,True
MONTHLY_TOP50,monthly,50,naked,20.0,2018-08-29,2018-12-24,2020-01-13,-0.293842980383449,80,264,344,True
MONTHLY_TOP50,monthly,50,naked,20.0,2021-11-08,2022-06-16,2023-07-11,-0.2282691845982917,152,266,418,True
MONTHLY_TOP50,monthly,50,naked,20.0,2025-01-23,2025-04-08,2025-05-16,-0.19278967242634337,52,27,79,True
MONTHLY_TOP50,monthly,50,naked,20.0,2023-07-18,2023-10-27,2023-12-01,-0.1333736021480414,72,24,96,True
MONTHLY_TOP50,monthly,50,naked,20.0,2026-02-25,2026-03-30,2026-04-09,-0.12841520909970894,23,7,30,True
MONTHLY_TOP50,monthly,50,naked,20.0,2021-02-12,2021-03-08,2021-04-27,-0.12752192188304434,15,35,50,True
MONTHLY_TOP50,monthly,50,naked,20.0,2018-01-26,2018-02-08,2018-03-09,-0.10136779424814069,9,20,29,True
MONTHLY_TOP50,monthly,50,naked,20.0,2026-06-02,2026-06-10,2026-06-15,-0.09235246699185362,6,3,9,True
MONTHLY_TOP50,monthly,50,naked,20.0,2020-09-02,2020-09-23,2020-12-16,-0.08512069803993427,14,59,73,True
MONTHLY_TOP50,monthly,50,p00_overlay,0.0,2021-11-08,2022-06-16,2023-12-12,-0.22166995408900925,152,374,526,True
MONTHLY_TOP50,monthly,50,p00_overlay,0.0,2018-06-12,2018-12-24,2019-04-05,-0.20284890133018807,135,70,205,True
MONTHLY_TOP50,monthly,50,p00_overlay,0.0,2020-02-19,2020-03-23,2020-08-17,-0.18946523467740817,23,102,125,True
MONTHLY_TOP50,monthly,50,p00_overlay,0.0,2025-02-19,2025-04-08,2025-05-02,-0.14414973058341696,34,17,51,True
MONTHLY_TOP50,monthly,50,p00_overlay,0.0,2026-02-25,2026-03-30,2026-04-09,-0.12716540234117313,23,7,30,True
MONTHLY_TOP50,monthly,50,p00_overlay,0.0,2021-02-12,2021-03-08,2021-04-16,-0.12620046103140148,15,28,43,True
MONTHLY_TOP50,monthly,50,p00_overlay,0.0,2018-01-26,2018-02-08,2018-02-26,-0.07735463779594864,9,11,20,True
MONTHLY_TOP50,monthly,50,p00_overlay,0.0,2020-10-13,2020-10-30,2020-11-06,-0.07532011588272347,13,5,18,True
MONTHLY_TOP50,monthly,50,p00_overlay,0.0,2021-04-27,2021-05-12,2021-09-27,-0.07035870573845482,11,95,106,True
MONTHLY_TOP50,monthly,50,p00_overlay,0.0,2024-08-30,2024-09-06,2024-09-13,-0.05928255707456498,4,5,9,True
MONTHLY_TOP50,monthly,50,p00_overlay,5.0,2021-11-08,2022-06-16,2023-12-13,-0.22435654739036592,152,375,527,True
MONTHLY_TOP50,monthly,50,p00_overlay,5.0,2018-06-12,2018-12-24,2019-04-05,-0.20494487731909938,135,70,205,True
MONTHLY_TOP50,monthly,50,p00_overlay,5.0,2020-02-19,2020-03-23,2020-08-17,-0.18965613661980762,23,102,125,True
MONTHLY_TOP50,monthly,50,p00_overlay,5.0,2025-02-19,2025-04-08,2025-05-02,-0.14486028443829457,34,17,51,True
MONTHLY_TOP50,monthly,50,p00_overlay,5.0,2026-02-25,2026-03-30,2026-04-09,-0.1274778540308068,23,7,30,True
MONTHLY_TOP50,monthly,50,p00_overlay,5.0,2021-02-12,2021-03-08,2021-04-26,-0.12653082624431233,15,34,49,True
MONTHLY_TOP50,monthly,50,p00_overlay,5.0,2018-01-26,2018-02-08,2018-03-07,-0.0780093031344481,9,18,27,True
MONTHLY_TOP50,monthly,50,p00_overlay,5.0,2020-10-13,2020-10-30,2020-11-06,-0.07532011588272336,13,5,18,True
MONTHLY_TOP50,monthly,50,p00_overlay,5.0,2021-04-27,2021-05-12,2021-10-07,-0.07066839660604196,11,103,114,True
MONTHLY_TOP50,monthly,50,p00_overlay,5.0,2024-08-30,2024-09-06,2024-09-16,-0.05972283625175001,4,6,10,True
MONTHLY_TOP50,monthly,50,p00_overlay,10.0,2021-11-08,2022-06-16,2023-12-14,-0.22703488869969612,152,376,528,True
MONTHLY_TOP50,monthly,50,p00_overlay,10.0,2018-06-12,2018-12-24,2019-04-10,-0.20703592666837833,135,73,208,True
MONTHLY_TOP50,monthly,50,p00_overlay,10.0,2020-02-19,2020-03-23,2020-08-17,-0.18984702494603867,23,102,125,True
MONTHLY_TOP50,monthly,50,p00_overlay,10.0,2025-02-19,2025-04-08,2025-05-02,-0.14557045172653194,34,17,51,True
MONTHLY_TOP50,monthly,50,p00_overlay,10.0,2026-02-25,2026-03-30,2026-04-09,-0.1277903057204408,23,7,30,True
MONTHLY_TOP50,monthly,50,p00_overlay,10.0,2021-02-12,2021-03-08,2021-04-26,-0.12686119145722285,15,34,49,True
MONTHLY_TOP50,monthly,50,p00_overlay,10.0,2018-01-26,2018-02-08,2018-03-07,-0.07866366002039482,9,18,27,True
MONTHLY_TOP50,monthly,50,p00_overlay,10.0,2020-10-13,2020-10-30,2020-11-06,-0.07532011588272347,13,5,18,True
MONTHLY_TOP50,monthly,50,p00_overlay,10.0,2021-04-27,2021-05-12,2021-10-08,-0.07097808747362921,11,104,115,True
MONTHLY_TOP50,monthly,50,p00_overlay,10.0,2024-08-30,2024-09-06,2024-09-16,-0.060163115428935154,4,6,10,True
MONTHLY_TOP50,monthly,50,p00_overlay,20.0,2021-11-08,2022-06-16,2023-12-22,-0.23236690440954222,152,382,534,True
MONTHLY_TOP50,monthly,50,p00_overlay,20.0,2018-06-12,2018-12-24,2019-04-23,-0.2112032864101181,135,81,216,True
MONTHLY_TOP50,monthly,50,p00_overlay,20.0,2020-02-19,2020-03-23,2020-08-24,-0.19022876075217998,23,107,130,True
MONTHLY_TOP50,monthly,50,p00_overlay,20.0,2025-02-19,2025-04-08,2025-05-08,-0.14698962702252216,34,21,55,True
MONTHLY_TOP50,monthly,50,p00_overlay,20.0,2026-02-25,2026-03-30,2026-04-09,-0.12841520909970883,23,7,30,True
MONTHLY_TOP50,monthly,50,p00_overlay,20.0,2021-02-12,2021-03-08,2021-04-27,-0.12752192188304423,15,35,50,True
MONTHLY_TOP50,monthly,50,p00_overlay,20.0,2018-01-26,2018-02-08,2018-03-08,-0.07997144872396467,9,19,28,True
MONTHLY_TOP50,monthly,50,p00_overlay,20.0,2020-10-13,2020-10-30,2020-12-01,-0.07532011588272336,13,21,34,True
MONTHLY_TOP50,monthly,50,p00_overlay,20.0,2021-04-27,2021-05-12,2021-10-08,-0.07159746920880417,11,104,115,True
MONTHLY_TOP50,monthly,50,p00_overlay,20.0,2024-08-30,2024-09-06,2024-09-16,-0.061043673783305774,4,6,10,True
WEEKLY_TOP10,weekly,10,matched_static,0.0,2018-08-29,2018-12-24,2020-07-09,-0.2854703724949209,80,387,467,True
WEEKLY_TOP10,weekly,10,matched_static,0.0,2025-01-23,2025-04-04,2025-05-12,-0.18947199706877915,50,25,75,True
WEEKLY_TOP10,weekly,10,matched_static,0.0,2022-03-29,2022-06-16,2022-07-29,-0.15390231340386717,55,29,84,True
WEEKLY_TOP10,weekly,10,matched_static,0.0,2024-07-16,2024-08-07,2024-10-04,-0.1529296314398283,16,41,57,True
WEEKLY_TOP10,weekly,10,matched_static,0.0,2022-08-29,2022-09-26,2022-10-24,-0.14887862609171965,19,20,39,True
WEEKLY_TOP10,weekly,10,matched_static,0.0,2021-02-12,2021-05-12,2021-10-05,-0.14218245380948447,61,101,162,True
WEEKLY_TOP10,weekly,10,matched_static,0.0,2022-01-04,2022-03-07,2022-03-29,-0.13728515845427747,42,16,58,True
WEEKLY_TOP10,weekly,10,matched_static,0.0,2022-11-15,2022-12-09,2023-06-15,-0.11792505576684031,17,128,145,True
WEEKLY_TOP10,weekly,10,matched_static,0.0,2020-09-02,2020-10-30,2020-12-22,-0.11546775273252952,41,36,77,True
WEEKLY_TOP10,weekly,10,matched_static,0.0,2024-03-25,2024-04-19,2024-05-24,-0.10128458124296857,18,25,43,True
WEEKLY_TOP10,weekly,10,matched_static,5.0,2018-08-29,2018-12-24,2020-07-27,-0.2876075175705841,80,399,479,True
WEEKLY_TOP10,weekly,10,matched_static,5.0,2025-01-23,2025-04-04,2025-05-12,-0.1910736201942259,50,25,75,True
WEEKLY_TOP10,weekly,10,matched_static,5.0,2022-03-29,2022-06-16,2022-07-29,-0.155771407355643,55,29,84,True
WEEKLY_TOP10,weekly,10,matched_static,5.0,2024-07-16,2024-08-07,2024-10-04,-0.15371826761532836,16,41,57,True
WEEKLY_TOP10,weekly,10,matched_static,5.0,2022-08-29,2022-09-26,2022-10-24,-0.14922518532660856,19,20,39,True
WEEKLY_TOP10,weekly,10,matched_static,5.0,2021-02-12,2021-05-12,2021-10-08,-0.14459351719726954,61,104,165,True
WEEKLY_TOP10,weekly,10,matched_static,5.0,2022-01-04,2022-03-07,2022-03-29,-0.1388994320025274,42,16,58,True
WEEKLY_TOP10,weekly,10,matched_static,5.0,2022-11-15,2022-12-09,2023-07-28,-0.11828072939189116,17,157,174,True
WEEKLY_TOP10,weekly,10,matched_static,5.0,2020-09-02,2020-10-30,2021-01-05,-0.1164971088570691,41,44,85,True
WEEKLY_TOP10,weekly,10,matched_static,5.0,2024-03-25,2024-04-19,2024-05-24,-0.10157023311800684,18,25,43,True
WEEKLY_TOP10,weekly,10,matched_static,10.0,2018-08-29,2018-12-24,2020-07-30,-0.2897387172358208,80,402,482,True
WEEKLY_TOP10,weekly,10,matched_static,10.0,2025-01-23,2025-04-04,2025-05-12,-0.19267244385266669,50,25,75,True
WEEKLY_TOP10,weekly,10,matched_static,10.0,2022-03-29,2022-06-16,2022-07-29,-0.15763686781645325,55,29,84,True
WEEKLY_TOP10,weekly,10,matched_static,10.0,2024-07-16,2024-08-07,2024-10-04,-0.15450641435153245,16,41,57,True
WEEKLY_TOP10,weekly,10,matched_static,10.0,2022-08-29,2022-09-26,2022-10-24,-0.14957164222537234,19,20,39,True
WEEKLY_TOP10,weekly,10,matched_static,10.0,2021-02-12,2021-05-12,2021-10-14,-0.1469985101411696,61,108,169,True
WEEKLY_TOP10,weekly,10,matched_static,10.0,2021-10-25,2022-03-07,2022-03-29,-0.1410927981920529,91,16,107,True
WEEKLY_TOP10,weekly,10,matched_static,10.0,2022-11-15,2022-12-09,2023-07-31,-0.11863632025439386,17,158,175,True
WEEKLY_TOP10,weekly,10,matched_static,10.0,2020-09-02,2020-10-30,2021-01-07,-0.11752543891710776,41,46,87,True
WEEKLY_TOP10,weekly,10,matched_static,10.0,2025-10-02,2026-03-30,2026-04-08,-0.10248530780729459,122,6,128,True
WEEKLY_TOP10,weekly,10,matched_static,20.0,2018-08-29,2020-03-23,2020-08-05,-0.2960055725674843,392,94,486,True
WEEKLY_TOP10,weekly,10,matched_static,20.0,2025-01-23,2025-04-04,2025-05-12,-0.1958617098645864,50,25,75,True
WEEKLY_TOP10,weekly,10,matched_static,20.0,2022-03-29,2022-06-16,2022-07-29,-0.1613569128394423,55,29,84,True
WEEKLY_TOP10,weekly,10,matched_static,20.0,2024-07-16,2024-08-07,2024-10-04,-0.15608124011350644,16,41,57,True
WEEKLY_TOP10,weekly,10,matched_static,20.0,2021-02-12,2021-05-12,2021-10-15,-0.15179033905077433,61,109,170,True
WEEKLY_TOP10,weekly,10,matched_static,20.0,2022-08-29,2022-09-26,2022-10-25,-0.15026424909317515,19,21,40,True
WEEKLY_TOP10,weekly,10,matched_static,20.0,2021-10-25,2022-03-07,2022-03-29,-0.14766357224675009,91,16,107,True
WEEKLY_TOP10,weekly,10,matched_static,20.0,2020-09-02,2020-10-30,2021-01-07,-0.11957902427307543,41,46,87,True
WEEKLY_TOP10,weekly,10,matched_static,20.0,2022-11-15,2022-12-09,2023-12-01,-0.11934725372747035,17,245,262,True
WEEKLY_TOP10,weekly,10,matched_static,20.0,2025-10-02,2026-03-30,2026-04-08,-0.11198767367259754,122,6,128,True
WEEKLY_TOP10,weekly,10,naked,0.0,2018-08-29,2018-12-24,2020-07-29,-0.3687011679689288,80,401,481,True
WEEKLY_TOP10,weekly,10,naked,0.0,2025-01-23,2025-04-04,2025-05-12,-0.2510428621562065,50,25,75,True
WEEKLY_TOP10,weekly,10,naked,0.0,2022-03-29,2022-06-16,2022-07-29,-0.20492812834469332,55,29,84,True
WEEKLY_TOP10,weekly,10,naked,0.0,2024-07-16,2024-08-07,2024-10-04,-0.20477590881289354,16,41,57,True
WEEKLY_TOP10,weekly,10,naked,0.0,2022-08-29,2022-09-26,2022-10-25,-0.19651740716624166,19,21,40,True
WEEKLY_TOP10,weekly,10,naked,0.0,2021-02-12,2021-05-12,2021-10-08,-0.18864205421449343,61,104,165,True
WEEKLY_TOP10,weekly,10,naked,0.0,2022-01-04,2022-03-07,2022-03-29,-0.18197949459103135,42,16,58,True
WEEKLY_TOP10,weekly,10,naked,0.0,2022-11-15,2022-12-09,2023-07-31,-0.15774491638053778,17,158,175,True
WEEKLY_TOP10,weekly,10,naked,0.0,2020-09-02,2020-10-30,2021-01-05,-0.1530388813933551,41,44,85,True
WEEKLY_TOP10,weekly,10,naked,0.0,2024-03-25,2024-04-19,2024-05-28,-0.13583777371197014,18,26,44,True
WEEKLY_TOP10,weekly,10,naked,5.0,2018-08-29,2018-12-24,2020-07-30,-0.3712407319687452,80,402,482,True
WEEKLY_TOP10,weekly,10,naked,5.0,2025-01-23,2025-04-04,2025-05-12,-0.25303513370892705,50,25,75,True
WEEKLY_TOP10,weekly,10,naked,5.0,2022-03-29,2022-06-16,2022-07-29,-0.20727962219126173,55,29,84,True
WEEKLY_TOP10,weekly,10,naked,5.0,2024-07-16,2024-08-07,2024-10-04,-0.2057833762112019,16,41,57,True
WEEKLY_TOP10,weekly,10,naked,5.0,2022-08-29,2022-09-26,2022-10-25,-0.19695645425416786,19,21,40,True
WEEKLY_TOP10,weekly,10,naked,5.0,2021-02-12,2021-05-12,2021-10-08,-0.19169856163949772,61,104,165,True
WEEKLY_TOP10,weekly,10,naked,5.0,2021-10-25,2022-03-07,2022-03-29,-0.18420829281132722,91,16,107,True
WEEKLY_TOP10,weekly,10,naked,5.0,2022-11-15,2022-12-09,2023-07-31,-0.15819930670854965,17,158,175,True
WEEKLY_TOP10,weekly,10,naked,5.0,2020-09-02,2020-10-30,2021-01-07,-0.15436391627728152,41,46,87,True
WEEKLY_TOP10,weekly,10,naked,5.0,2025-10-02,2026-03-30,2026-04-08,-0.13750347250547212,122,6,128,True
WEEKLY_TOP10,weekly,10,naked,10.0,2018-08-29,2018-12-24,2020-08-03,-0.37377079259485024,80,404,484,True
WEEKLY_TOP10,weekly,10,naked,10.0,2025-01-23,2025-04-04,2025-05-12,-0.2550227189415464,50,25,75,True
WEEKLY_TOP10,weekly,10,naked,10.0,2022-03-29,2022-06-16,2022-07-29,-0.20962500033603237,55,29,84,True
WEEKLY_TOP10,weekly,10,naked,10.0,2024-07-16,2024-08-07,2024-10-04,-0.206789992536748,16,41,57,True
WEEKLY_TOP10,weekly,10,naked,10.0,2022-08-29,2022-09-26,2022-10-25,-0.19739532725428777,19,21,40,True
WEEKLY_TOP10,weekly,10,naked,10.0,2021-02-12,2021-05-12,2021-10-14,-0.19474475348994424,61,108,169,True
WEEKLY_TOP10,weekly,10,naked,10.0,2021-10-25,2022-03-07,2022-03-29,-0.18840400725421036,91,16,107,True
WEEKLY_TOP10,weekly,10,naked,10.0,2022-11-15,2022-12-09,2023-12-01,-0.15865355551753735,17,245,262,True
WEEKLY_TOP10,weekly,10,naked,10.0,2020-09-02,2020-10-30,2021-01-07,-0.15568717508239216,41,46,87,True
WEEKLY_TOP10,weekly,10,naked,10.0,2025-10-02,2026-03-30,2026-04-08,-0.14364226894357235,122,6,128,True
WEEKLY_TOP10,weekly,10,naked,20.0,2018-08-29,2020-03-23,2020-09-02,-0.39286693981214305,392,114,506,True
WEEKLY_TOP10,weekly,10,naked,20.0,2025-01-23,2025-04-04,2025-05-13,-0.25898386894711933,50,26,76,True
WEEKLY_TOP10,weekly,10,naked,20.0,2022-03-29,2022-06-16,2022-07-29,-0.21429746480204404,55,29,84,True
WEEKLY_TOP10,weekly,10,naked,20.0,2024-07-16,2024-08-07,2024-10-11,-0.20880067340775355,16,46,62,True
WEEKLY_TOP10,weekly,10,naked,20.0,2021-02-12,2021-05-12,2021-10-18,-0.20080631426848106,61,110,171,True
WEEKLY_TOP10,weekly,10,naked,20.0,2022-08-29,2022-09-26,2022-10-25,-0.1982725511708433,19,21,40,True
WEEKLY_TOP10,weekly,10,naked,20.0,2021-10-25,2022-03-07,2022-03-29,-0.19673448965130647,91,16,107,True
WEEKLY_TOP10,weekly,10,naked,20.0,2022-11-15,2023-10-27,2023-12-11,-0.1646220691561705,238,30,268,True
WEEKLY_TOP10,weekly,10,naked,20.0,2020-09-02,2020-10-30,2021-01-07,-0.1583283724394835,41,46,87,True
WEEKLY_TOP10,weekly,10,naked,20.0,2025-10-02,2026-03-30,2026-04-08,-0.155795223758319,122,6,128,True
WEEKLY_TOP10,weekly,10,p00_overlay,0.0,2018-06-18,2018-12-24,2019-04-12,-0.23869486589106836,131,75,206,True
WEEKLY_TOP10,weekly,10,p00_overlay,0.0,2021-10-25,2022-06-16,2022-07-29,-0.20521519853424586,162,29,191,True
WEEKLY_TOP10,weekly,10,p00_overlay,0.0,2021-02-12,2021-05-12,2021-10-25,-0.1886420542144921,61,115,176,True
WEEKLY_TOP10,weekly,10,p00_overlay,0.0,2022-08-29,2022-09-26,2022-10-21,-0.1807790783099359,19,19,38,True
WEEKLY_TOP10,weekly,10,p00_overlay,0.0,2025-01-23,2025-04-04,2025-04-28,-0.17914037536088534,50,15,65,True
WEEKLY_TOP10,weekly,10,p00_overlay,0.0,2020-02-19,2020-03-23,2020-07-06,-0.16621663342489457,23,72,95,True
WEEKLY_TOP10,weekly,10,p00_overlay,0.0,2022-11-15,2022-12-09,2023-12-11,-0.157744916380538,17,251,268,True
WEEKLY_TOP10,weekly,10,p00_overlay,0.0,2024-07-16,2024-09-06,2024-09-20,-0.13005023048502684,37,10,47,True
WEEKLY_TOP10,weekly,10,p00_overlay,0.0,2020-10-13,2020-10-30,2020-12-14,-0.12548685147927507,13,30,43,True
WEEKLY_TOP10,weekly,10,p00_overlay,0.0,2026-03-19,2026-03-30,2026-04-06,-0.12223404880316158,7,4,11,True
WEEKLY_TOP10,weekly,10,p00_overlay,5.0,2018-06-18,2018-12-24,2019-07-03,-0.24245586279067066,131,131,262,True
WEEKLY_TOP10,weekly,10,p00_overlay,5.0,2021-02-12,2022-06-16,2022-07-29,-0.2175661959179812,338,29,367,True
WEEKLY_TOP10,weekly,10,p00_overlay,5.0,2022-08-29,2022-09-26,2022-10-21,-0.18133804982157053,19,19,38,True
WEEKLY_TOP10,weekly,10,p00_overlay,5.0,2025-01-23,2025-04-04,2025-04-28,-0.18069439292073675,50,15,65,True
WEEKLY_TOP10,weekly,10,p00_overlay,5.0,2020-02-14,2020-03-23,2020-07-06,-0.16693312811367778,25,72,97,True
WEEKLY_TOP10,weekly,10,p00_overlay,5.0,2022-11-15,2022-12-09,2023-12-12,-0.15819930670854976,17,252,269,True
WEEKLY_TOP10,weekly,10,p00_overlay,5.0,2024-07-16,2024-09-06,2024-09-20,-0.1312783130226528,37,10,47,True
WEEKLY_TOP10,weekly,10,p00_overlay,5.0,2020-10-13,2020-10-30,2020-12-14,-0.12577048186204598,13,30,43,True
WEEKLY_TOP10,weekly,10,p00_overlay,5.0,2026-03-19,2026-03-30,2026-04-06,-0.12245391407784345,7,4,11,True
WEEKLY_TOP10,weekly,10,p00_overlay,5.0,2026-01-13,2026-02-05,2026-03-17,-0.1062252641002539,16,27,43,True
WEEKLY_TOP10,weekly,10,p00_overlay,10.0,2018-06-18,2018-12-24,2019-09-18,-0.24619924263442694,131,184,315,True
WEEKLY_TOP10,weekly,10,p00_overlay,10.0,2021-02-12,2022-06-16,2022-08-24,-0.22982615029919307,338,47,385,True
WEEKLY_TOP10,weekly,10,p00_overlay,10.0,2025-01-23,2025-04-04,2025-04-28,-0.18224587883208931,50,15,65,True
WEEKLY_TOP10,weekly,10,p00_overlay,10.0,2022-08-29,2022-09-26,2022-10-21,-0.18189676348607076,19,19,38,True
WEEKLY_TOP10,weekly,10,p00_overlay,10.0,2020-02-14,2020-03-23,2020-07-06,-0.16772157501217022,25,72,97,True
WEEKLY_TOP10,weekly,10,p00_overlay,10.0,2022-11-15,2022-12-09,2023-12-13,-0.15865355551753724,17,253,270,True
WEEKLY_TOP10,weekly,10,p00_overlay,10.0,2024-07-16,2024-09-06,2024-09-20,-0.13250493886400627,37,10,47,True
WEEKLY_TOP10,weekly,10,p00_overlay,10.0,2020-10-13,2020-10-30,2020-12-15,-0.12605406943197572,13,31,44,True
WEEKLY_TOP10,weekly,10,p00_overlay,10.0,2026-03-19,2026-03-30,2026-04-06,-0.1226737690679841,7,4,11,True
WEEKLY_TOP10,weekly,10,p00_overlay,10.0,2025-10-02,2026-02-05,2026-03-17,-0.10819364125603548,86,27,113,True
WEEKLY_TOP10,weekly,10,p00_overlay,20.0,2021-02-12,2022-06-16,2022-10-25,-0.2537834524347873,338,90,428,True
WEEKLY_TOP10,weekly,10,p00_overlay,20.0,2018-06-18,2018-12-24,2020-01-09,-0.2536334633543984,131,262,393,True
WEEKLY_TOP10,weekly,10,p00_overlay,20.0,2025-01-23,2025-04-04,2025-04-30,-0.18534126980756294,50,17,67,True
WEEKLY_TOP10,weekly,10,p00_overlay,20.0,2020-01-22,2020-03-23,2020-07-06,-0.16991988078484788,42,72,114,True
WEEKLY_TOP10,weekly,10,p00_overlay,20.0,2022-11-15,2022-12-09,2023-12-14,-0.1595616286602114,17,254,271,True
WEEKLY_TOP10,weekly,10,p00_overlay,20.0,2024-07-16,2024-09-06,2024-09-20,-0.13495382609481543,37,10,47,True
WEEKLY_TOP10,weekly,10,p00_overlay,20.0,2020-10-13,2020-10-30,2020-12-16,-0.12662111613331162,13,32,45,True
WEEKLY_TOP10,weekly,10,p00_overlay,20.0,2025-10-02,2026-03-30,2026-04-07,-0.1263749326044904,122,5,127,True
WEEKLY_TOP10,weekly,10,p00_overlay,20.0,2018-01-23,2018-02-08,2018-02-23,-0.0910757596035745,12,10,22,True
WEEKLY_TOP10,weekly,10,p00_overlay,20.0,2018-03-12,2018-04-24,2018-05-09,-0.08414999733625694,30,11,41,True
WEEKLY_TOP20,weekly,20,matched_static,0.0,2018-08-29,2018-12-24,2019-12-20,-0.2594085175063041,80,250,330,True
WEEKLY_TOP20,weekly,20,matched_static,0.0,2020-02-19,2020-03-23,2020-06-05,-0.25046696088021847,23,52,75,True
WEEKLY_TOP20,weekly,20,matched_static,0.0,2025-01-23,2025-04-08,2025-05-12,-0.16117778990072051,52,23,75,True
WEEKLY_TOP20,weekly,20,matched_static,0.0,2022-03-29,2022-06-16,2022-07-29,-0.14839732684613804,55,29,84,True
WEEKLY_TOP20,weekly,20,matched_static,0.0,2022-08-25,2022-09-26,2022-10-24,-0.1294804348601445,21,20,41,True
WEEKLY_TOP20,weekly,20,matched_static,0.0,2024-07-16,2024-08-05,2024-08-21,-0.11182982109959694,14,12,26,True
WEEKLY_TOP20,weekly,20,matched_static,0.0,2021-02-12,2021-03-08,2021-06-30,-0.10635985648863922,15,80,95,True
WEEKLY_TOP20,weekly,20,matched_static,0.0,2023-07-31,2023-10-27,2023-11-14,-0.10206012294575184,63,12,75,True
WEEKLY_TOP20,weekly,20,matched_static,0.0,2020-09-02,2020-10-30,2021-01-08,-0.10150600472352644,41,47,88,True
WEEKLY_TOP20,weekly,20,matched_static,0.0,2022-11-15,2022-12-09,2023-07-28,-0.10011958654436093,17,157,174,True
WEEKLY_TOP20,weekly,20,matched_static,5.0,2018-08-29,2018-12-24,2020-01-02,-0.26142512222757874,80,257,337,True
WEEKLY_TOP20,weekly,20,matched_static,5.0,2020-02-19,2020-03-23,2020-06-05,-0.2513253474889747,23,52,75,True
WEEKLY_TOP20,weekly,20,matched_static,5.0,2025-01-23,2025-04-08,2025-05-12,-0.16273919811284965,52,23,75,True
WEEKLY_TOP20,weekly,20,matched_static,5.0,2022-03-29,2022-06-16,2022-08-11,-0.1502247797938111,55,38,93,True
WEEKLY_TOP20,weekly,20,matched_static,5.0,2022-08-25,2022-09-26,2022-10-24,-0.1300370808088186,21,20,41,True
WEEKLY_TOP20,weekly,20,matched_static,5.0,2024-07-16,2024-08-05,2024-08-23,-0.1123295495804365,14,14,28,True
WEEKLY_TOP20,weekly,20,matched_static,5.0,2021-02-12,2021-03-08,2021-07-01,-0.10683246727390094,15,81,96,True
WEEKLY_TOP20,weekly,20,matched_static,5.0,2023-07-31,2023-10-27,2023-11-14,-0.10398175212807825,63,12,75,True
