transfer_id,frequency,top_k,path_type,cost_bps,year,return
MONTHLY_TOP5,monthly,5,naked,5.0,2024,0.15423602402456948
MONTHLY_TOP5,monthly,5,naked,5.0,2025,0.07904333066519786
MONTHLY_TOP5,monthly,5,naked,5.0,2026,0.8673373134927276
MONTHLY_TOP5,monthly,5,naked,10.0,2018,-0.2014699559442712
MONTHLY_TOP5,monthly,5,naked,10.0,2019,0.30117584325737434
MONTHLY_TOP5,monthly,5,naked,10.0,2020,0.2175934255183387
MONTHLY_TOP5,monthly,5,naked,10.0,2021,0.1655651695961997
MONTHLY_TOP5,monthly,5,naked,10.0,2022,0.3089143689000988
MONTHLY_TOP5,monthly,5,naked,10.0,2023,0.3291148031401374
MONTHLY_TOP5,monthly,5,naked,10.0,2024,0.14778058487881718
MONTHLY_TOP5,monthly,5,naked,10.0,2025,0.07418518931518259
MONTHLY_TOP5,monthly,5,naked,10.0,2026,0.8627609647337182
MONTHLY_TOP5,monthly,5,naked,20.0,2018,-0.210611234363572
MONTHLY_TOP5,monthly,5,naked,20.0,2019,0.2839078047008645
MONTHLY_TOP5,monthly,5,naked,20.0,2020,0.19972937931208024
MONTHLY_TOP5,monthly,5,naked,20.0,2021,0.15257399332862387
MONTHLY_TOP5,monthly,5,naked,20.0,2022,0.2954329786601859
MONTHLY_TOP5,monthly,5,naked,20.0,2023,0.3141859007778487
MONTHLY_TOP5,monthly,5,naked,20.0,2024,0.1349677287738853
MONTHLY_TOP5,monthly,5,naked,20.0,2025,0.06452770641699135
MONTHLY_TOP5,monthly,5,naked,20.0,2026,0.8536350648372628
MONTHLY_TOP5,monthly,5,p00_overlay,0.0,2018,-0.056435056333041356
MONTHLY_TOP5,monthly,5,p00_overlay,0.0,2019,0.3233363002015224
MONTHLY_TOP5,monthly,5,p00_overlay,0.0,2020,0.29358252216015135
MONTHLY_TOP5,monthly,5,p00_overlay,0.0,2021,0.09218360452002794
MONTHLY_TOP5,monthly,5,p00_overlay,0.0,2022,0.2074177867852034
MONTHLY_TOP5,monthly,5,p00_overlay,0.0,2023,0.2854557844704857
