cik10,companyfacts_error_code,companyfacts_http_status,companyfacts_object_key,companyfacts_raw_record_id,companyfacts_raw_sha256,companyfacts_raw_size_bytes,exception_review_status,exception_reviewed_date,explicit_missing,fact_value_state,imputation_applied,imputation_policy,imputed_fact_rows,periodic_form_amendments_included,periodic_form_bases,periodic_form_count,reason_code,schema_version,source,status,submissions_cik10,ticker
0000941548,,200,,b05d0c928c43639db381ac2f3f375f863e7dad3dda52b4ef9b56ba8ef93f1cc7,7aea32a226f5596864bda536b39413680384e119bea3b058fe21a400a8ec8cdb,125426,,,False,observed_source_available,False,none,0,True,10-K|10-Q|20-F|40-F,,companyfacts_http_success,cross_sectional_alpha.sec_source_applicability.v1,sec_companyfacts,available,0000941548,
0000943452,,200,,4d2712fd1e0bd80068156d1cc16bc9de9af44ea9407d750dce764a8c14fe3f6a,932dead95222fd2c4ee5457d82e37100ffdba66466d7e85e36dbafbdd91c330e,290876,,,False,observed_source_available,False,none,0,True,10-K|10-Q|20-F|40-F,,companyfacts_http_success,cross_sectional_alpha.sec_source_applicability.v1,sec_companyfacts,available,0000943452,
0000943819,,200,,764482445d04063b7c8e81a7314b59658186387e2da5f6f4ebd36dc670a75283,4314b52e403ca9259762f71206c09e87f3c487d75a0b7627d628995168494d23,244411,,,False,observed_source_available,False,none,0,True,10-K|10-Q|20-F|40-F,,companyfacts_http_success,cross_sectional_alpha.sec_source_applicability.v1,sec_companyfacts,available,0000943819,
0000945764,,200,,79a7ec9bf7db5a598a075d37c7beb8a5269468a47cf8a0017a43e22909552b12,6ee771e28536f9b99ca3c508ac56794b6de49dd45eb7ecbfa54315231ff14c18,227241,,,False,observed_source_available,False,none,0,True,10-K|10-Q|20-F|40-F,,companyfacts_http_success,cross_sectional_alpha.sec_source_applicability.v1,sec_companyfacts,available,0000945764,
0000945841,,200,,f3724e6789e9acfa52f156fc37b988c97fbd1e6eeb08884a98dab71d1c0ef2a1,fafef0e2c68ba3603cd4fe82e5786d609c53b9e8038314d2fc55e715c175d37b,202369,,,False,observed_source_available,False,none,0,True,10-K|10-Q|20-F|40-F,,companyfacts_http_success,cross_sectional_alpha.sec_source_applicability.v1,sec_companyfacts,available,0000945841,
0000946581,,200,,21c025317e5070481ad74da89223a9813c7074b1672892fe9df7a8c5fc2ed4e3,e5f02ff83ae73abec2bbf2e227a30335f59be2b61af648df42823683f6af010f,238584,,,False,observed_source_available,False,none,0,True,10-K|10-Q|20-F|40-F,,companyfacts_http_success,cross_sectional_alpha.sec_source_applicability.v1,sec_companyfacts,available,0000946581,
0000947484,,200,,266f90077c0fb395d7adb2163dce8c9d83c4f9d1775e121b299fde23f182aad8,15677e9a7836e2e430d9577709fa1d7e400624fd39324a8c49c4138645b2cddf,335908,,,False,observed_source_available,False,none,0,True,10-K|10-Q|20-F|40-F,,companyfacts_http_success,cross_sectional_alpha.sec_source_applicability.v1,sec_companyfacts,available,0000947484,
0000949039,,200,,8dc942a3696380ac1dbe9b8dcbc89ca76876d327ce88f8e12352820a95983c4a,9425114bf028ea3bf7ec6788bf3e0c06e58dc4424e0d1971962374f3d303c974,231980,,,False,observed_source_available,False,none,0,True,10-K|10-Q|20-F|40-F,,companyfacts_http_success,cross_sectional_alpha.sec_source_applicability.v1,sec_companyfacts,available,0000949039,
0001000180,,200,,636983fd243793a746fdc9dc46eabb733b05dbf48f90213c282e6e1f7f7a4c0a,f31fefadc55172290a808f3373c410e764291ae4dff0f8fdbf54e4c67047ffe6,119925,,,False,observed_source_available,False,none,0,True,10-K|10-Q|20-F|40-F,,companyfacts_http_success,cross_sectional_alpha.sec_source_applicability.v1,sec_companyfacts,available,0001000180,
0001000228,,200,,d161c3e13c9d8ea207c4d6ea9611dde194a1a9fd665c7edaa26a5d2f46879dd2,016a3a9a5449703492d522348ef3ee5fa74a9c5126ea17626034d07b1c5fb61f,281571,,,False,observed_source_available,False,none,0,True,10-K|10-Q|20-F|40-F,,companyfacts_http_success,cross_sectional_alpha.sec_source_applicability.v1,sec_companyfacts,available,0001000228,
0001000697,,200,,245098de503605d60847df57cdd9470a4b5e2f621e98774faac093c20d0b85b2,d6b2bbf1eeb3c784ff5135f8f3dfedea4d5ea11b0aa882d598ba5d6d922055d2,313220,,,False,observed_source_available,False,none,0,True,10-K|10-Q|20-F|40-F,,companyfacts_http_success,cross_sectional_alpha.sec_source_applicability.v1,sec_companyfacts,available,0001000697,
0001001039,,200,,1b1af718cd37c52b8a34c25daba8f15b2e4949d3be3bb16d6e21282383a38c53,d25b9ba6d43eaec144e4cf43b5e7f0b5a05886fce43f74e9094a7c3d2d21ca8b,185374,,,False,observed_source_available,False,none,0,True,10-K|10-Q|20-F|40-F,,companyfacts_http_success,cross_sectional_alpha.sec_source_applicability.v1,sec_companyfacts,available,0001001039,
0001001082,,200,,47d27d3382f40023e0b5e8c42e81923c24a64277fd2233286dc6102378b87e6e,a8af89bbcdc0fb983dfb16880294db835980eebe20f9fcbf0df45e0f4d37ee2f,284948,,,False,observed_source_available,False,none,0,True,10-K|10-Q|20-F|40-F,,companyfacts_http_success,cross_sectional_alpha.sec_source_applicability.v1,sec_companyfacts,available,0001001082,
0001001250,,200,,f32e28ad3eed94c1ee29fccce0ba6684dad7f95f6e4b0a530aa724d42252d724,6f1b6b0353c1acbf0ffc11d91d1d3b4f273a4bf9e963a32d54273d4deec77eed,263709,,,False,observed_source_available,False,none,0,True,10-K|10-Q|20-F|40-F,,companyfacts_http_success,cross_sectional_alpha.sec_source_applicability.v1,sec_companyfacts,available,0001001250,
0001002047,,200,,ab3d102d0823e4bf9f481eabce6c1dbf6f68fcd2a4447f5fd96b49da3ebcc558,307e4bcbf227d420f59b7e77ba98fd102d67270ff634787331d7c947e8b5cc67,299985,,,False,observed_source_available,False,none,0,True,10-K|10-Q|20-F|40-F,,companyfacts_http_success,cross_sectional_alpha.sec_source_applicability.v1,sec_companyfacts,available,0001002047,
0001002910,,200,,47d85dce56785fcec18a4f18c3b1e1a80921e46a116fa339454e29a10a807117,ec41305908c0270c39759e20eccd5ebd149a9f8281b0d1b59263a9e1480e6e7a,279612,,,False,observed_source_available,False,none,0,True,10-K|10-Q|20-F|40-F,,companyfacts_http_success,cross_sectional_alpha.sec_source_applicability.v1,sec_companyfacts,available,0001002910,
0001004155,,200,,309e9bdd5df5267b53409296e1565d0da9822ee650593a25f1859acc5f203534,e1c4bdfc84602d20826169bdd0b1ca83a4140f13ac6baa49d76dc669a7d1c98d,160427,,,False,observed_source_available,False,none,0,True,10-K|10-Q|20-F|40-F,,companyfacts_http_success,cross_sectional_alpha.sec_source_applicability.v1,sec_companyfacts,available,0001004155,
0001004434,,200,,e7d126ef1340fd646b6167090c8b67a723859f0b2b0e08d7d1cdb6e042b73ea4,a720b9f9d0a94e4b77dcaa46bcc9073839e398aec5831b3121b5e44281651a39,237540,,,False,observed_source_available,False,none,0,True,10-K|10-Q|20-F|40-F,,companyfacts_http_success,cross_sectional_alpha.sec_source_applicability.v1,sec_companyfacts,available,0001004434,
0001004980,,200,,4506523de3799ad7a95d4eee5ed84a2133f1e707433b795467b5b3c18e36abd9,2e703c720e5fbd4c0dbcf41ac5a821d162b803bd5d8e2f9cae3854499693ec94,230569,,,False,observed_source_available,False,none,0,True,10-K|10-Q|20-F|40-F,,companyfacts_http_success,cross_sectional_alpha.sec_source_applicability.v1,sec_companyfacts,available,0001004980,
0001011006,,200,,6593220b4082faec6e971bbe6cffed871371a9171aefdcb4b4b850ab1fc2af45,27e45ef9d3e04690c6fe511f38933a62391f445b1841f940c853a47a6672b224,154220,,,False,observed_source_available,False,none,0,True,10-K|10-Q|20-F|40-F,,companyfacts_http_success,cross_sectional_alpha.sec_source_applicability.v1,sec_companyfacts,available,0001011006,
0001012100,,200,,979c54c4f490732465bcff4ab3a352dc5a559cd57f57eea160974616a6d95d6c,2f62ca583834981f2212ca98dd2a2187123a6663f4adf8b38e0b61ea2bce7107,344549,,,False,observed_source_available,False,none,0,True,10-K|10-Q|20-F|40-F,,companyfacts_http_success,cross_sectional_alpha.sec_source_applicability.v1,sec_companyfacts,available,0001012100,
0001013237,,200,,236eaf895361976c928ad55f352d0b07bfa2e9efeac5772b51c537c464adebea,09d7a9ea5d0447561a629dab5b4079ae0d0f4dd1a44b1805e924a27c7bae5d5a,265056,,,False,observed_source_available,False,none,0,True,10-K|10-Q|20-F|40-F,,companyfacts_http_success,cross_sectional_alpha.sec_source_applicability.v1,sec_companyfacts,available,0001013237,
0001013462,,200,,9c079f9235e982cb9bc849fec760048ad220f64b848ef7a32e05ef1b0a9c0f23,90520d8ea66fa04858c3e12fd5afd3f07ff98099c816a0d054157d72a67b02c4,222885,,,False,observed_source_available,False,none,0,True,10-K|10-Q|20-F|40-F,,companyfacts_http_success,cross_sectional_alpha.sec_source_applicability.v1,sec_companyfacts,available,0001013462,
0001013871,,200,,eb2279ccb82012c71a9f19fb31be16d1b7356d00a4e0d0ea2435adbed6063ba0,b4f66221b93b773022c1949f94b04a5b472a6e32021cdcdece38bec541c82f19,350700,,,False,observed_source_available,False,none,0,True,10-K|10-Q|20-F|40-F,,companyfacts_http_success,cross_sectional_alpha.sec_source_applicability.v1,sec_companyfacts,available,0001013871,
0001014473,,200,,76e8d075284775b9a0d639fce613327107a36f9a3c3927e90c85bd699ede2b9e,cc4276b407de253d98f5b71d39cf482d8519f5a14d7bd8016b317bae7bd60c1b,246083,,,False,observed_source_available,False,none,0,True,10-K|10-Q|20-F|40-F,,companyfacts_http_success,cross_sectional_alpha.sec_source_applicability.v1,sec_companyfacts,available,0001014473,
0001015780,,200,,cad82b91a11508417fc2acbad08bb0cb5cf8c94bffe14527418b64222f0c6178,b6c36f7ebba480b54db0b68ed8fb260f36205e6b4bd358081c4c020a380156b2,238803,,,False,observed_source_available,False,none,0,True,10-K|10-Q|20-F|40-F,,companyfacts_http_success,cross_sectional_alpha.sec_source_applicability.v1,sec_companyfacts,available,0001015780,
0001018724,,200,,b66c3bb03d33081c75169c09b74ad0c18b8da7b3002c1966d860a56ed82912b6,02d8980d1f2b09d0bef64e50408c9f1c708b677ed0ecd787c25c165d1ef6bccc,316420,,,False,observed_source_available,False,none,0,True,10-K|10-Q|20-F|40-F,,companyfacts_http_success,cross_sectional_alpha.sec_source_applicability.v1,sec_companyfacts,available,0001018724,
0001018963,,200,,db883855d72c6738b261f4c30e784ca3ec880ab53c6bce098cd292c1de6e51e8,189b819f00cbd9eb2cc7fc3eb5b57ed4c6a12b2562336034f842e2a8f039d1aa,291443,,,False,observed_source_available,False,none,0,True,10-K|10-Q|20-F|40-F,,companyfacts_http_success,cross_sectional_alpha.sec_source_applicability.v1,sec_companyfacts,available,0001018963,
0001020569,,200,,f37d21a7ca041507067b38d077ceb850ce3d406979f00485982ede84fc33f4f4,130ae37432bce45ba9c0a54d2571ed7e1ed42946cb1d83c41d98ba67fbf480a9,333834,,,False,observed_source_available,False,none,0,True,10-K|10-Q|20-F|40-F,,companyfacts_http_success,cross_sectional_alpha.sec_source_applicability.v1,sec_companyfacts,available,0001020569,
0001021860,,200,,4dd96c9755fe437bcf17b368ce7352d412b880440a8174be63dcb43dae50d5c1,18bb40d7c56ac3f67e9d158afc816172d5b0bc980ac0f15e6bbd3cbe248192d9,280596,,,False,observed_source_available,False,none,0,True,10-K|10-Q|20-F|40-F,,companyfacts_http_success,cross_sectional_alpha.sec_source_applicability.v1,sec_companyfacts,available,0001021860,
0001022079,,200,,48900989cdb7335531b295a38a230fb8fecd5727c2df877899cdf173b0939178,bbb863bb6cc2518352a68156d7e713f4d66cc0be39432ea3eb7f62ae034143ed,280400,,,False,observed_source_available,False,none,0,True,10-K|10-Q|20-F|40-F,,companyfacts_http_success,cross_sectional_alpha.sec_source_applicability.v1,sec_companyfacts,available,0001022079,
0001022671,,200,,619d09f035a4c0f73dfee8d21fb55e7a246f5da04c9818055fa7974f2a079a0e,440b0172a1651a13083d536c058dc71f9b7b5e14e100a73762c79c45f01a7205,245773,,,False,observed_source_available,False,none,0,True,10-K|10-Q|20-F|40-F,,companyfacts_http_success,cross_sectional_alpha.sec_source_applicability.v1,sec_companyfacts,available,0001022671,
0001024305,,200,,42fc4d7c82e041d6f4a86dd50ff971016caa10703fca29891709578cf631e7b6,4fc64e01dab3ac92f5dcf6ce87c2c6a836c749d04dc5da55fcc92a8303e40c47,256187,,,False,observed_source_available,False,none,0,True,10-K|10-Q|20-F|40-F,,companyfacts_http_success,cross_sectional_alpha.sec_source_applicability.v1,sec_companyfacts,available,0001024305,
0001024478,,200,,13780e49583efdd3bc02eaa4ad7ea39c08f8d29908d36257dcad73c11a13eb11,b9b279505c24c2548418263593536b580b16a947cdfdd750934a918fd677f379,281704,,,False,observed_source_available,False,none,0,True,10-K|10-Q|20-F|40-F,,companyfacts_http_success,cross_sectional_alpha.sec_source_applicability.v1,sec_companyfacts,available,0001024478,
0001031296,,200,,70c6adde7a98b295b40076815ed0a76a509d994c35ef38bed899c15be1375388,6de0a7fd0a74a47549a72b7d1426ce80a2226c81fcc4ae0e1b0fafbcbef17202,309681,,,False,observed_source_available,False,none,0,True,10-K|10-Q|20-F|40-F,,companyfacts_http_success,cross_sectional_alpha.sec_source_applicability.v1,sec_companyfacts,available,0001031296,
0001032208,,200,,61cf797a7f16e7761fca66d85ee4f869574a7b586b942ccb3ce88ccd1038b155,e3b23c4f24e55008acc1d38397350b1ce89621ab35c31439d2787c48de3f0f51,337630,,,False,observed_source_available,False,none,0,True,10-K|10-Q|20-F|40-F,,companyfacts_http_success,cross_sectional_alpha.sec_source_applicability.v1,sec_companyfacts,available,0001032208,
0001034054,,200,,81171e3081d1b1cacc5a152b180ab53f1f4566057ae8b7d9e12d1c318080a3fb,edbd7160a7c1cd32af4ad5f3df3cacc837285c3aafa67f0e982907f6817a8039,289553,,,False,observed_source_available,False,none,0,True,10-K|10-Q|20-F|40-F,,companyfacts_http_success,cross_sectional_alpha.sec_source_applicability.v1,sec_companyfacts,available,0001034054,
0001035002,,200,,c7aa4f54a6e530f17eed4df46a3e69d525c135fb214564d9a696057961243382,3d227ebb05bdcab1877165931dd19fe9317ce0f498730e71832d5527f5c5f3cf,287265,,,False,observed_source_available,False,none,0,True,10-K|10-Q|20-F|40-F,,companyfacts_http_success,cross_sectional_alpha.sec_source_applicability.v1,sec_companyfacts,available,0001035002,
0001035267,,200,,3d2990767edd528279a24ef477c65b321e52bfafb493da76abbe22fc6bae244c,71c5211be54c0584df7bd7d50f9418973b4d6da7edf63903119a9fe2216bb5b5,278128,,,False,observed_source_available,False,none,0,True,10-K|10-Q|20-F|40-F,,companyfacts_http_success,cross_sectional_alpha.sec_source_applicability.v1,sec_companyfacts,available,0001035267,
0001035443,,200,,8e8c9c6baff41a3623ccb071d95741df181fcb96f668576dde0db0c585256a39,48d063c880988ef86025567be1056d1ced6ddafd555fb7d3a824ebd9ce5cc4c2,276027,,,False,observed_source_available,False,none,0,True,10-K|10-Q|20-F|40-F,,companyfacts_http_success,cross_sectional_alpha.sec_source_applicability.v1,sec_companyfacts,available,0001035443,
0001035983,,200,,8bb7cf6bbb1a65edb0622a48d6bc2b028a265069473256b08cf63f4c13ce305e,459a05644d4de59fd312162263e301ac48cc23b6e4c3edc03017862576bd4bff,213659,,,False,observed_source_available,False,none,0,True,10-K|10-Q|20-F|40-F,,companyfacts_http_success,cross_sectional_alpha.sec_source_applicability.v1,sec_companyfacts,available,0001035983,
0001037038,,200,,0ae34fdef2941501387037b713db56c3e6ba4bca91d758548b40150ded128124,2b485b86c4f787476cc541f4994d5de540559545f6828daab8c5c9e5ee61016c,277490,,,False,observed_source_available,False,none,0,True,10-K|10-Q|20-F|40-F,,companyfacts_http_success,cross_sectional_alpha.sec_source_applicability.v1,sec_companyfacts,available,0001037038,
0001037540,,200,,b2a410b59a6a72f81b8a080b3d694013e9467e5570c02c1314e7a179ca7f1076,8686d553b31b1f88397b4ae1fcfbc6e65154c14b99356b3331449c5f1bc58154,310561,,,False,observed_source_available,False,none,0,True,10-K|10-Q|20-F|40-F,,companyfacts_http_success,cross_sectional_alpha.sec_source_applicability.v1,sec_companyfacts,available,0001037540,
0001037646,,200,,b4de693a94d3c3c8d2b5a3ca9a95dfafce9908aa92fb2bf91e573fb100a18fde,0b358307c0bcdc32ee3743fda343cb7cbf71ebdbafe12058810a4d9094b74e15,261151,,,False,observed_source_available,False,none,0,True,10-K|10-Q|20-F|40-F,,companyfacts_http_success,cross_sectional_alpha.sec_source_applicability.v1,sec_companyfacts,available,0001037646,
0001037868,,200,,9784f3c765b9ca857a468b909b55d33d99bbc85aaf51090fdc8237e27c528b66,ea8ab9399706cecc80ca9f357d3a7679c78b1a44529f015b352adb5c231d5ad5,266242,,,False,observed_source_available,False,none,0,True,10-K|10-Q|20-F|40-F,,companyfacts_http_success,cross_sectional_alpha.sec_source_applicability.v1,sec_companyfacts,available,0001037868,
0001038357,,200,,1022dde7b88d8c4ed090009b850cc4d556cba7c9e502bfcaf307e826ab5b0605,860b19572e4dc81caf1296f7effe0dd91924f688e76c03c07d062cb2404aa21f,245210,,,False,observed_source_available,False,none,0,True,10-K|10-Q|20-F|40-F,,companyfacts_http_success,cross_sectional_alpha.sec_source_applicability.v1,sec_companyfacts,available,0001038357,
0001039684,,200,,dec0d9e342d09093abbfeec3012ad6b53c1166ddc24967190f970057d6d9831f,ea2d5a52e6e4426666878e881f2eb6a6244f20d0ac5792fa3f2240bebca79072,306638,,,False,observed_source_available,False,none,0,True,10-K|10-Q|20-F|40-F,,companyfacts_http_success,cross_sectional_alpha.sec_source_applicability.v1,sec_companyfacts,available,0001039684,
0001040971,,200,,d879c98a0889247ad2b2640848c0b94606d3af6361d28aeb8cf4d641cbac9fe5,4a789c55fd2c5e0a997dfc9e37a5769b02227e67793f74a66dc1f1bd5017c587,312181,,,False,observed_source_available,False,none,0,True,10-K|10-Q|20-F|40-F,,companyfacts_http_success,cross_sectional_alpha.sec_source_applicability.v1,sec_companyfacts,available,0001040971,
0001041061,,200,,b7f7b7ff54581d3e3266c190dea0240a9464c0e13ad37e2917898ff138ec94b7,6cb2ed341f24f5111b1bf987687eca5dac60b80c73d7baa1dc372ad99d25ee5a,255251,,,False,observed_source_available,False,none,0,True,10-K|10-Q|20-F|40-F,,companyfacts_http_success,cross_sectional_alpha.sec_source_applicability.v1,sec_companyfacts,available,0001041061,
0001043277,,200,,66e4ca220d1f90e99f1aee67d87f7184c3524a8ba5ed21e4fdd8fd42d4f47450,0211a804eb6a05fbb72e407f2f6b8031c318fcb5d5e32a5c18870ba84efb177a,228438,,,False,observed_source_available,False,none,0,True,10-K|10-Q|20-F|40-F,,companyfacts_http_success,cross_sectional_alpha.sec_source_applicability.v1,sec_companyfacts,available,0001043277,
0001043604,,200,,d36cbe7367c0e67763dd3af60194578178a13d367cdd291b728a6394a0ce2ce2,102e9a12a606a27d790d267b1b7e3b78496db08cf02584d319d5e5b042d710bb,314298,,,False,observed_source_available,False,none,0,True,10-K|10-Q|20-F|40-F,,companyfacts_http_success,cross_sectional_alpha.sec_source_applicability.v1,sec_companyfacts,available,0001043604,
0001045609,,200,,f38008ac7640d010143a1dc96a12a55a7a40f596d32a9ff5d5e18ea74b52fa55,e80b10360607852bf6d1867d97617abaf57412c60da73bf9e92362d5bd69eb51,265867,,,False,observed_source_available,False,none,0,True,10-K|10-Q|20-F|40-F,,companyfacts_http_success,cross_sectional_alpha.sec_source_applicability.v1,sec_companyfacts,available,0001045609,
0001045810,,200,,dd2f043a28e8a3e64ef9c56d90387223f544926af9955efe41c33b504afcc4e2,b3dd4d60b2794e767664db1d1db75e6746ffbd734de267765df1272472baffd5,290222,,,False,observed_source_available,False,none,0,True,10-K|10-Q|20-F|40-F,,companyfacts_http_success,cross_sectional_alpha.sec_source_applicability.v1,sec_companyfacts,available,0001045810,
0001047122,,200,,f3c6defba7b8024f544abddc6445cf926af630df2dcb0082c2a4c0343fc85cb4,1f2de17cc509dcf26d997260ef1bf9c1d9567171e1fad40916690ddb4548327f,200952,,,False,observed_source_available,False,none,0,True,10-K|10-Q|20-F|40-F,,companyfacts_http_success,cross_sectional_alpha.sec_source_applicability.v1,sec_companyfacts,available,0001047122,
0001047862,,200,,f508d6a072b587a65f28de0e769c47e3d7196fa57079a4e85133dcd5c6765d9c,13495de057177916ad60fec3eff60871bedfd51158f00188570fbf56ca2ac8b5,275431,,,False,observed_source_available,False,none,0,True,10-K|10-Q|20-F|40-F,,companyfacts_http_success,cross_sectional_alpha.sec_source_applicability.v1,sec_companyfacts,available,0001047862,
0001048286,,200,,a18fedd6eb429acdb1a573877061870c5e970edab8a3e68cf62b94a8108a8d3e,8376482e5b62824958fb1927a2b2e9481fdb621c7e2472879390a20560bb7e04,243046,,,False,observed_source_available,False,none,0,True,10-K|10-Q|20-F|40-F,,companyfacts_http_success,cross_sectional_alpha.sec_source_applicability.v1,sec_companyfacts,available,0001048286,
0001048695,,200,,85f942be23f2863c0126029ba6cae5ef9059e18d34022921fd953019356011b7,6c1f74002be84f64ba64187ffc09acd3f5f0a18d6ed2a4d8928a555a9b711f77,243722,,,False,observed_source_available,False,none,0,True,10-K|10-Q|20-F|40-F,,companyfacts_http_success,cross_sectional_alpha.sec_source_applicability.v1,sec_companyfacts,available,0001048695,
0001048911,,200,,3a48acf372ddb53300004fdb68e645705e3fe617006ea195629a28f14f24b9df,a7d68b88694f7fed2637fba6c7e8cce1b89b4a4bc2ac2bdadb021502ed6b0a17,239581,,,False,observed_source_available,False,none,0,True,10-K|10-Q|20-F|40-F,,companyfacts_http_success,cross_sectional_alpha.sec_source_applicability.v1,sec_companyfacts,available,0001048911,
0001050915,,200,,31f89124e87022177d8ddbb882caab3dc04891aa44b23f186c9513860ec59d69,8082baee5d6bbb88e1da9bcc3bbfddb9b480268f6b85b45a3612381aba1f72cc,353147,,,False,observed_source_available,False,none,0,True,10-K|10-Q|20-F|40-F,,companyfacts_http_success,cross_sectional_alpha.sec_source_applicability.v1,sec_companyfacts,available,0001050915,
0001051470,,200,,63ec3b946f854db26b6fd8abcebc9ac1e513a65ea885e6b333a87d2fc41978e2,497bc069713be89bad9b027a83f04bc5384e87b78324d968e0bb23d2e06c2e60,268307,,,False,observed_source_available,False,none,0,True,10-K|10-Q|20-F|40-F,,companyfacts_http_success,cross_sectional_alpha.sec_source_applicability.v1,sec_companyfacts,available,0001051470,
0001053112,,200,,7f579f78a3a6c45bb58b32d89bead646e275ca6f1e3974fdf2f86e210bc5db36,e1c77004341b7fc7470ac95168f73d361f294a3604d5f21f5e8699f0be1e21b0,134342,,,False,observed_source_available,False,none,0,True,10-K|10-Q|20-F|40-F,,companyfacts_http_success,cross_sectional_alpha.sec_source_applicability.v1,sec_companyfacts,available,0001053112,
0001053507,,200,,e5bf6025de39beffea1458e284837ab86c671d53027f4dd9d6b5568e8aeb2fd1,8d4d341c8c983f7363a8d0f8c64c94c56f55ac3176d1831c8ec539343d7aa743,343151,,,False,observed_source_available,False,none,0,True,10-K|10-Q|20-F|40-F,,companyfacts_http_success,cross_sectional_alpha.sec_source_applicability.v1,sec_companyfacts,available,0001053507,
0001054374,,200,,e39c2a76dc178d7e7ff1bfa651151c23672e214032d88b6219000135d7ec31b6,16db7550c189cf01fbd264b1710c13288ba5bf146a2d18cefbb07763dc501a81,104494,,,False,observed_source_available,False,none,0,True,10-K|10-Q|20-F|40-F,,companyfacts_http_success,cross_sectional_alpha.sec_source_applicability.v1,sec_companyfacts,available,0001054374,
0001057352,,200,,b9bba36c3ba0fbfb672f94fd9d081fd5d205be4f466a6826de182cec4803c7d7,deb1805d9dc536bd14bf44d04b0454185cc1f56edba5b11a7deb8b0206c3e634,231555,,,False,observed_source_available,False,none,0,True,10-K|10-Q|20-F|40-F,,companyfacts_http_success,cross_sectional_alpha.sec_source_applicability.v1,sec_companyfacts,available,0001057352,
0001058090,,200,,5ed0740bda76740949f53593f194153911ecaeeb3e934b4ef3ed4410a845e68d,d30f1cf055ffcbf292f77a2bc389ee9f15635cfeda9e4295ce86e91df0f59acf,213894,,,False,observed_source_available,False,none,0,True,10-K|10-Q|20-F|40-F,,companyfacts_http_success,cross_sectional_alpha.sec_source_applicability.v1,sec_companyfacts,available,0001058090,
0001058290,,200,,4921fc5c3f3a3ad4a6194797beec6de19348fc2b95246f6f4ff7b5d907031e39,bfe534052e1c5bc4064461fbb63e3e9a2d4e82d996c31d8a8c7f4a45ba3025fc,253142,,,False,observed_source_available,False,none,0,True,10-K|10-Q|20-F|40-F,,companyfacts_http_success,cross_sectional_alpha.sec_source_applicability.v1,sec_companyfacts,available,0001058290,
0001059556,,200,,7641893cbe79b27ece201df02deeca5ef9f3954594c2f08c5fe8e665f0fc13b3,56d01bfd21e03d872b66d75d2d753ee77d207631b708d2e63c10f06a86e6c0b7,350441,,,False,observed_source_available,False,none,0,True,10-K|10-Q|20-F|40-F,,companyfacts_http_success,cross_sectional_alpha.sec_source_applicability.v1,sec_companyfacts,available,0001059556,
0001060391,,200,,683c5fd3c6ec5887ca1fb8efbfbb9c2d106606a8e51a8fe56f97f3204ba26495,cdfbe6d1f5d9defea1f2be4d1c33bd1b43b2d33ea228ca3e2c54ce1b9c30605d,339625,,,False,observed_source_available,False,none,0,True,10-K|10-Q|20-F|40-F,,companyfacts_http_success,cross_sectional_alpha.sec_source_applicability.v1,sec_companyfacts,available,0001060391,
0001063761,,200,,dda3a668fd9b24a695cc09d40cacb42eb5116665f87dec438fdba005b11c592b,e2d2fd9a766dc3f2ac847419105bac710a3d511fd6f17bcc4231dbc0e94580dc,248954,,,False,observed_source_available,False,none,0,True,10-K|10-Q|20-F|40-F,,companyfacts_http_success,cross_sectional_alpha.sec_source_applicability.v1,sec_companyfacts,available,0001063761,
0001064728,,200,,ff40731f2e0a0feb313818f97cb6ffd922b8dbe80f2d3ec996d9e36953260548,39f23878c7209e879a12b660e745e841cb7a7ccee067c92c4921acf8c88b93d8,315345,,,False,observed_source_available,False,none,0,True,10-K|10-Q|20-F|40-F,,companyfacts_http_success,cross_sectional_alpha.sec_source_applicability.v1,sec_companyfacts,available,0001064728,
0001065088,,200,,c6d024a8b8445dc7da01e753840f57eb81d5ea129801c2a3848e76e131cd7e37,1b09361fe3e20e65336ca808ef15fed39e22d8e39dc66e6cb45014b62dc8dd66,287782,,,False,observed_source_available,False,none,0,True,10-K|10-Q|20-F|40-F,,companyfacts_http_success,cross_sectional_alpha.sec_source_applicability.v1,sec_companyfacts,available,0001065088,
0001065280,,200,,938f7b8dac815230dddcdcfe00583c32eb3ff5796de324d0ee89a35bb41e304e,1e25081d03ad591e4e7f1e20752db875117f485283cfa800d56d3f5efc97b9de,270824,,,False,observed_source_available,False,none,0,True,10-K|10-Q|20-F|40-F,,companyfacts_http_success,cross_sectional_alpha.sec_source_applicability.v1,sec_companyfacts,available,0001065280,
0001065696,,200,,6c160e3376440331e20ed0cc34da3dbcf6b5b92401b97727566e799cc2d12c8d,7189b778b97b7789d8ca81da3b12f1603c7b98b43dbfdfa9bcae940adc82da61,286863,,,False,observed_source_available,False,none,0,True,10-K|10-Q|20-F|40-F,,companyfacts_http_success,cross_sectional_alpha.sec_source_applicability.v1,sec_companyfacts,available,0001065696,
0001067701,,200,,c6580359afc654f38ea55b12f44065859decd90e211a15fd0b5972af81693a9c,8394c3d9b0fed04ee3a4b1f48ad989cd5f09f66dd701122a4fe45d3712abc407,183124,,,False,observed_source_available,False,none,0,True,10-K|10-Q|20-F|40-F,,companyfacts_http_success,cross_sectional_alpha.sec_source_applicability.v1,sec_companyfacts,available,0001067701,
