group_id,strategy_id,portfolio_mode,signal,top_n,frequency,variant_id,cost_bps,borrow_fee_annual,valid_scenario,invalid_reason,is_primary_scenario,target_gross_exposure,target_net_exposure,collateralized_total_return,signed_skipped_rebalance_count,terminal_last_close_count,observations,total_return,cagr,annualized_volatility,sharpe_zero_rf,sharpe_excess_rf,sortino,max_drawdown,max_drawdown_duration,calmar,average_l1_turnover,annualized_l1_turnover,total_cost,corporate_action_events_applied,valuation_fallback_count,valuation_fallback_sid_count,unfilled_execution_count,skipped_signed_rebalance_count,average_target_risk_allocation,minimum_target_risk_allocation,maximum_target_risk_allocation,below_full_investment_fraction,leveraged_rebalance_fraction,average_actual_risky_weight,average_long_exposure,average_short_exposure,average_gross_exposure,average_net_exposure,total_short_borrow_fee,relative_observations,annualized_excess_return,geometric_excess_return,beta,annualized_alpha_zero_rf,annualized_alpha_excess_rf,tracking_error,information_ratio
G00,G00__mom_255_0__top20__weekly__long_only,long_only,mom_255_0,20,weekly,base,5.0,0.0,True,,False,1.0,1.0,True,0,0,2134.0,4.16001718014111,0.2138237148404274,0.28343680189308673,0.8264682851936945,0.7281679965222096,1.010348154654979,-0.37158058102885483,588.0,0.5754437281097395,0.3185375524357249,16.701279131644043,0.10107488058822037,2.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.9999870099572903,0.9999870099572903,0.0,0.9999870099572903,0.9999870099572903,0.0,2134.0,0.0792976649680206,0.0589888935966353,1.0911350145158778,0.06517594244581679,0.06772949591339948,0.1918396108459483,0.41335397115509415
G00,G00__mom_255_0__top20__weekly__long_only,long_only,mom_255_0,20,weekly,base,10.0,0.0,True,,True,1.0,1.0,True,0,0,2134.0,3.8076305880572257,0.20372684194989388,0.28343772184875926,0.7969801516092823,0.6986793296352907,0.9682308166824327,-0.3807661296628383,589.0,0.5350445485534399,0.3185375524357249,16.701279131644043,0.19379431111994438,2.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.9999870099572903,0.9999870099572903,0.0,0.9999870099572903,0.9999870099572903,0.0,2134.0,0.07094037587746997,0.05017997338820407,1.0911411141415046,0.05681770819471456,0.059371483090264264,0.1918397992691192,0.3697896690245827
G00,G00__mom_255_0__top20__weekly__long_only,long_only,mom_255_0,20,weekly,base,20.0,0.0,True,,False,1.0,1.0,True,0,0,2134.0,3.173240437721801,0.1837787076586015,0.28345348815505883,0.7379681996902617,0.6396711059175213,0.8842712165087724,-0.39874201154220745,613.0,0.4608962746308166,0.3185375524357249,16.701279131644043,0.3566810889136305,2.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.9999870099572903,0.9999870099572903,0.0,0.9999870099572903,0.9999870099572903,0.0,2134.0,0.05422579769637,0.032776414367090355,1.0911533133927567,0.040101239692511566,0.042655457443995105,0.19186075146675055,0.2826310085925382
G00,G00__mom_255_0__top20__weekly__long_short,long_short,mom_255_0,20,weekly,base,0.0,0.0,True,,False,1.0,0.0,True,5,0,2134.0,0.3673182864222351,0.03763493515181948,0.20579525857086164,0.2833791021320436,0.14799494000410918,0.19644268931371767,-0.5751806169667624,1571.0,0.06543150801967006,0.3359346008477929,17.613425782407617,0.0,7.0,28.0,4.0,8.0,1.0,1.0,1.0,1.0,0.0,0.0,2.739277503296728e-07,0.5006324938384356,0.5006322199106854,1.001264713749121,2.739277503296728e-07,0.0,2134.0,-0.09663578705650114,-0.09472532254974042,-0.14470898765573878,0.08074129219475426,0.048870103788199386,0.29971839140152134,-0.3224219461629295
G00,G00__mom_255_0__top20__weekly__long_short,long_short,mom_255_0,20,weekly,base,0.0,0.01,True,,False,1.0,0.0,True,5,0,2134.0,0.31085864422096976,0.03248071407054365,0.20580911926368525,0.25917747278908937,0.12379657577889829,0.16417303271013556,-0.5791578344862625,1578.0,0.056082663716973485,0.3359590685157953,17.6147086495292,0.0,7.0,28.0,4.0,8.0,1.0,1.0,1.0,1.0,0.0,0.0,2.813289342594797e-07,0.5006621540699949,0.5006618727410604,1.0013240268110555,2.813289342594797e-07,0.03539233312143601,2134.0,-0.10161277524563343,-0.09922207344814596,-0.1447415904311271,0.07576935593160163,0.04389726628822057,0.2997319140316466,-0.33901219886416517
G00,G00__mom_255_0__top20__weekly__long_short,long_short,mom_255_0,20,weekly,base,0.0,0.03,True,,False,1.0,0.0,True,5,0,2134.0,0.20630943386078338,0.022396386247274913,0.20583644398013043,0.21148606124605268,0.07611159932528333,0.10075433803766158,-0.5868884146249699,1578.0,0.038161234212787325,0.33600758937224934,17.617252652147254,0.0,7.0,28.0,4.0,8.0,1.0,1.0,1.0,1.0,0.0,0.0,2.9596568660903383e-07,0.5007206201335678,0.500720324167881,1.0014409443014487,2.9596568660903383e-07,0.10099093480877602,2134.0,-0.11142232385509211,-0.10802004883259708,-0.14480585245428504,0.06596976497085319,0.03409589893426559,0.2997585710990523,-0.37170688213039854
G00,G00__mom_255_0__top20__weekly__long_short,long_short,mom_255_0,20,weekly,base,5.0,0.0,True,,False,1.0,0.0,True,5,0,2134.0,0.26904747355152336,0.028536017842535122,0.20581509237464266,0.2405805832522531,0.10519915054559523,0.13938419726615428,-0.5826373497828985,1578.0,0.04897732329238449,0.3359346008477929,17.613425782407617,0.06149641317516857,7.0,28.0,4.0,8.0,1.0,1.0,1.0,1.0,0.0,0.0,2.739277503294647e-07,0.5006324938384356,0.5006322199106853,1.001264713749121,2.739277503294647e-07,0.0,2134.0,-0.10543874768773577,-0.10266358595362768,-0.14464922368758207,0.07192907090580626,0.04005960888940233,0.29972466805613673,-0.35178535144123574
G00,G00__mom_255_0__top20__weekly__long_short,long_short,mom_255_0,20,weekly,base,5.0,0.01,True,,False,1.0,0.0,True,5,0,2134.0,0.21663904398231515,0.0234263370225698,0.20582896120040073,0.21638190042862623,0.08100372744799961,0.10722859361055798,-0.5865454663718509,1578.0,0.039939507447694186,0.3359590685157953,17.6147086495292,0.06026870633489627,7.0,28.0,4.0,8.0,1.0,1.0,1.0,1.0,0.0,0.0,2.8132893426052017e-07,0.5006621540699948,0.5006618727410604,1.0013240268110553,2.8132893426052017e-07,0.03412384068460514,2134.0,-0.11041620086555098,-0.10712147812693884,-0.14468187845312883,0.06695667771004657,0.03508631302802568,0.2997382032920216,-0.3683754678344335
G00,G00__mom_255_0__top20__weekly__long_short,long_short,mom_255_0,20,weekly,base,5.0,0.03,True,,False,1.0,0.0,True,5,0,2134.0,0.11959237625666086,0.013429154739637905,0.20585630176713146,0.1686962637800985,0.03332451512847136,0.044034126567041476,-0.5941417226156893,1578.0,0.02260261184909973,0.33600758937224934,17.617252652147254,0.05794819756084607,7.0,28.0,4.0,8.0,1.0,1.0,1.0,1.0,0.0,0.0,2.9596568660882573e-07,0.5007206201335678,0.500720324167881,1.001440944301449,2.9596568660882573e-07,0.09742777010460431,2134.0,-0.12022667366964011,-0.11584342421799687,-0.14474624282050938,0.05715617841330031,0.025284034525852185,0.2997648850653238,-0.4010699039797164
G00,G00__mom_255_0__top20__weekly__long_short,long_short,mom_255_0,20,weekly,base,10.0,0.0,True,,False,1.0,0.0,True,5,0,2134.0,0.17782233216786736,0.01951513296444274,0.2058417727901305,0.19778373350817594,0.06240950021832651,0.08254062446244212,-0.5899648213018793,1578.0,0.033078468850699545,0.3359346008477929,17.613425782407617,0.11866508218128326,7.0,28.0,4.0,8.0,1.0,1.0,1.0,1.0,0.0,0.0,2.739277503290485e-07,0.5006324938384356,0.5006322199106853,1.0012647137491208,2.739277503290485e-07,0.0,2134.0,-0.11424170831897001,-0.1105337707090552,-0.1445894597194251,0.06311684961685864,0.031249113990605617,0.29973564772257777,-0.3811415465160392
G00,G00__mom_255_0__top20__weekly__long_short,long_short,mom_255_0,20,weekly,base,10.0,0.01,True,,True,1.0,0.0,True,5,0,2134.0,0.12917513155005356,0.014449616058284098,0.20585565000807854,0.17358880441936986,0.03821782561265361,0.050499540201868934,-0.5938050225260834,1578.0,0.0243339404520604,0.3359590685157953,17.6147086495292,0.1163298646022893,7.0,28.0,4.0,8.0,1.0,1.0,1.0,1.0,0.0,0.0,2.8132893425781485e-07,0.5006621540699949,0.5006618727410604,1.0013240268110555,2.8132893425781485e-07,0.03291792197572688,2134.0,-0.11921962648546905,-0.114953132498053,-0.14462216647513101,0.05814399948849105,0.026275359767830325,0.2997491958472188,-0.39773126379373147
G00,G00__mom_255_0__top20__weekly__long_short,long_short,mom_255_0,20,weekly,base,10.0,0.03,True,,False,1.0,0.0,True,5,0,2134.0,0.03909392794022559,0.004538842958057954,0.2058830069481128,0.12591053313928127,-0.00945403179791067,-0.012469775948986796,-0.6012692596635405,1578.0,0.0075487693493557426,0.33600758937224934,17.617252652147254,0.11191476044414836,7.0,28.0,4.0,8.0,1.0,1.0,1.0,1.0,0.0,0.0,2.9596568660820146e-07,0.5007206201335678,0.500720324167881,1.001440944301449,2.9596568660820146e-07,0.09403909369704569,2134.0,-0.12903102348418843,-0.12359969172389455,-0.14468663318673428,0.048342591855747165,0.01647217011743849,0.29977590289249306,-0.43042493489032074
G00,G00__mom_255_0__top20__weekly__long_short,long_short,mom_255_0,20,weekly,base,20.0,0.0,True,,False,1.0,0.0,True,5,0,2134.0,0.014529339799761454,0.0017048488311752763,0.20591566212793075,0.11221212040466688,-0.023134313854996064,-0.030487016032102045,-0.6042407938614949,1578.0,0.002821472579301001,0.3359346008477929,17.613425782407617,0.2212624552626632,7.0,28.0,4.0,8.0,1.0,1.0,1.0,1.0,0.0,0.0,2.739277503325862e-07,0.5006324938384356,0.5006322199106853,1.0012647137491208,2.739277503325862e-07,0.0,2134.0,-0.13184762958143764,-0.12607218280162988,-0.14446993178311124,0.04549240703896422,0.013628124193013114,0.29977171380251255,-0.43982678655364366
G00,G00__mom_255_0__top20__weekly__long_short,long_short,mom_255_0,20,weekly,base,20.0,0.01,True,,False,1.0,0.0,True,5,0,2134.0,-0.02738400385355544,-0.0032734568819240417,0.20592955690498663,0.08802711568209799,-0.047316074129153195,-0.06229764357537128,-0.607948641051218,1578.0,-0.00538442996807071,0.3359590685157953,17.6147086495292,0.2170337487244368,7.0,28.0,4.0,8.0,1.0,1.0,1.0,1.0,0.0,0.0,2.813289342594797e-07,0.5006621540699949,0.5006618727410604,1.0013240268110555,2.813289342594797e-07,0.030680128016816525,2134.0,-0.13682647772530523,-0.13041545801914722,-0.14450274251913517,0.04051864304538,0.00865345324743959,0.29978528855118164,-0.45641491744497387
G00,G00__mom_255_0__top20__weekly__long_short,long_short,mom_255_0,20,weekly,base,20.0,0.03,True,,False,1.0,0.0,True,5,0,2134.0,-0.10499483244019325,-0.01301359641204547,0.205956948154739,0.040368337240136255,-0.09496845870843987,-0.12481387868578596,-0.6151555988008762,1578.0,-0.021154967031776828,0.33600758937224934,17.617252652147254,0.2090340061738442,7.0,28.0,4.0,8.0,1.0,1.0,1.0,1.0,0.0,0.0,2.9596568661049057e-07,0.5007206201335678,0.500720324167881,1.001440944301449,2.9596568661049057e-07,0.08774721433528657,2134.0,-0.14663972311328388,-0.13891314961832082,-0.1445674139191831,0.03071541874064195,-0.0011515586993878029,0.29981204783377063,-0.4891055051749875
G00,G00__mom_255_0__top50__monthly__long_only,long_only,mom_255_0,50,monthly,base,0.0,0.0,True,,False,1.0,1.0,True,0,0,2134.0,2.9049773223608963,0.1745272710275736,0.23451207395556273,0.8039611134529729,0.6851162434475498,0.9489021040085376,-0.3536958857409793,497.0,0.4934387932218823,0.6001769472286325,7.22912289201723,0.0,7.0,2.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.9994242384114792,0.9994242384114792,0.0,0.9994242384114792,0.9994242384114792,0.0,2134.0,0.033584725442136476,0.02470508693931813,1.0275803315871714,0.029311046529444218,0.03008160729737947,0.12705273135792966,0.26433690234901336
G00,G00__mom_255_0__top50__monthly__long_only,long_only,mom_255_0,50,monthly,base,5.0,0.0,True,,True,1.0,1.0,True,0,0,2134.0,2.7872420630107833,0.17028885829807971,0.2344940908590401,0.7885795815854169,0.6697258045987923,0.9269992327540787,-0.35780159789588484,501.0,0.4759309608998206,0.6001769472286325,7.22912289201723,0.046823173709676875,7.0,2.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.9994242384114792,0.9994242384114792,0.0,0.9994242384114792,0.9994242384114792,0.0,2134.0,0.029963389400530872,0.021007324280591884,1.0275333188925295,0.02569699528646714,0.026466256416954936,0.1270331633867575,0.23587060734137708
G00,G00__mom_255_0__top50__monthly__long_only,long_only,mom_255_0,50,monthly,base,10.0,0.0,True,,False,1.0,1.0,True,0,0,2134.0,2.6730206234891747,0.1660643943478639,0.2344808258802602,0.7731801324550562,0.654319837397008,0.9051044066847325,-0.36188273339778343,501.0,0.4588900741095184,0.6001769472286325,7.22912289201723,0.09197658895098673,7.0,2.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.9994242384114792,0.9994242384114792,0.0,0.9994242384114792,0.9994242384114792,0.0,2134.0,0.02634205335892691,0.017321731100971696,1.0274863061978883,0.02208294404349156,0.02285090553653196,0.12702230471612325,0.2073813210821331
G00,G00__mom_255_0__top50__monthly__long_only,long_only,mom_255_0,50,monthly,base,20.0,0.0,True,,False,1.0,1.0,True,0,0,2134.0,2.4547070402575537,0.15765714676495413,0.23446845319421805,0.7423311816915807,0.6234650215058312,0.8613434559527212,-0.36997182630003755,502.0,0.4261328446050329,0.6001769472286325,7.22912289201723,0.17749081941376327,7.0,2.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.9994242384114792,0.9994242384114792,0.0,0.9994242384114792,0.9994242384114792,0.0,2134.0,0.019099381275717302,0.009986908336212538,1.0273922808086051,0.014854841557538873,0.015620203775684313,0.12702672241907156,0.150357191872643
G00,G00__mom_255_0__top50__monthly__long_short,long_short,mom_255_0,50,monthly,base,0.0,0.0,True,,False,1.0,0.0,True,1,0,2134.0,0.5143911871204081,0.0502289151301194,0.1555779594393944,0.3934574971752132,0.2143840912240376,0.2845073956609752,-0.36737734297104374,1404.0,0.1367229528198705,0.6159181106094992,7.418724983648813,0.0,15.0,32.0,7.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,4.134058495743071e-05,0.5024114379502385,0.5023700973652809,1.0047815353155194,4.134058495743071e-05,0.0,2134.0,-0.0937405481166927,-0.0837378251395814,-0.07803839692208928,0.0733056655750035,0.04327996476840446,0.25840663467717356,-0.3627637047082883
G00,G00__mom_255_0__top50__monthly__long_short,long_short,mom_255_0,50,monthly,base,0.0,0.01,True,,False,1.0,0.0,True,1,0,2134.0,0.4516899293304968,0.04499780118788621,0.1556123364154913,0.3613126724380099,0.18227028250732794,0.24159781907071773,-0.37180510459199223,1462.0,0.12102523777145408,0.6160839834530023,7.42072291971695,0.0,15.0,32.0,7.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,4.092553029167171e-05,0.5025227938386093,0.5024818683083176,1.005004662146927,4.092553029167171e-05,0.041011137247554744,2134.0,-0.09872915351873987,-0.08830166047928842,-0.07807536994868094,0.0683227892862407,0.03829608052598597,0.25843260145629915,-0.3820305679793845
G00,G00__mom_255_0__top50__monthly__long_short,long_short,mom_255_0,50,monthly,base,0.0,0.03,True,,False,1.0,0.0,True,1,0,2134.0,0.3355487145037501,0.034758300542466536,0.155680160344995,0.2979666986714274,0.11898544122974275,0.15733963562547568,-0.38044638687930266,1510.0,0.09136188893152421,0.6164141606308542,7.424699899182509,0.0,15.0,32.0,7.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,4.010589554901384e-05,0.5027424399448779,0.5027023340493288,1.0054447739942067,4.010589554901384e-05,0.11686982950805978,2134.0,-0.10856635922670704,-0.09723501490868573,-0.07814827409058912,0.05849688035666562,0.02846818413664905,0.2584838323423588,-0.4200121850673902
G00,G00__mom_255_0__top50__monthly__long_short,long_short,mom_255_0,50,monthly,base,5.0,0.0,True,,False,1.0,0.0,True,1,0,2134.0,0.4675532194173577,0.046339816548331525,0.15556038918516676,0.36963180404173945,0.19053185462115174,0.2526053871867596,-0.3703566524812294,1461.0,0.1251221389919009,0.6159181106094992,7.418724983648812,0.030407119246093236,15.0,32.0,7.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,4.134058495743029e-05,0.5024114379502382,0.5023700973652809,1.0047815353155194,4.134058495743029e-05,0.0,2134.0,-0.09745379536139538,-0.08713083201023664,-0.0780872486079019,0.06959998808771461,0.039572948955192366,0.25840301804543864,-0.3771387660195931
G00,G00__mom_255_0__top50__monthly__long_short,long_short,mom_255_0,50,monthly,base,5.0,0.01,True,,True,1.0,0.0,True,1,0,2134.0,0.40677931766645226,0.041127033516155986,0.1555947695546356,0.3374826549581847,0.15841371865798998,0.20977020983169423,-0.3747650517055918,1466.0,0.10974084517481793,0.6160839834530023,7.42072291971695,0.02978600414054375,15.0,32.0,7.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,4.092553029166921e-05,0.5025227938386093,0.5024818683083176,1.005004662146927,4.092553029166921e-05,0.040352258956581455,2134.0,-0.10244332672643831,-0.0916786747227421,-0.07812420157263862,0.06461618272729414,0.03458813623925606,0.2584289820352716,-0.3964080418521185
G00,G00__mom_255_0__top50__monthly__long_short,long_short,mom_255_0,50,monthly,base,5.0,0.03,True,,False,1.0,0.0,True,1,0,2134.0,0.2942093371861456,0.030923410239405813,0.15566259956611417,0.2741280553160908,0.0951202449866277,0.12565822131761023,-0.38336853041553054,1512.0,0.08066235954706073,0.6164141606308542,7.424699899182509,0.028611685258245863,15.0,32.0,7.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,4.0105895549018e-05,0.5027424399448779,0.5027023340493288,1.0054447739942067,4.0105895549018e-05,0.11501905428465144,2134.0,-0.11228237694883744,-0.10058072828489607,-0.07819706586839706,0.05478842310897229,0.02475839034837265,0.2584802070155752,-0.43439448708763867
G00,G00__mom_255_0__top50__monthly__long_short,long_short,mom_255_0,50,monthly,base,10.0,0.0,True,,False,1.0,0.0,True,1,0,2134.0,0.42214925573426276,0.04246385348438242,0.1555502881118012,0.34578412357929417,0.16666620536334123,0.22074979636173458,-0.37332296677883103,1466.0,0.11374562312834993,0.6159181106094992,7.418724983648812,0.059868569246382675,15.0,32.0,7.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,4.134058495743071e-05,0.5024114379502385,0.5023700973652809,1.0047815353155194,4.134058495743071e-05,0.0,2134.0,-0.1011670426060978,-0.09051237892395203,-0.07813610029371412,0.06589431060042594,0.03586593314198048,0.2584038986797789,-0.39150741580515674
G00,G00__mom_255_0__top50__monthly__long_short,long_short,mom_255_0,50,monthly,base,10.0,0.01,True,,False,1.0,0.0,True,1,0,2134.0,0.36324406595000247,0.03726934293764361,0.15558467411922314,0.3136321941441012,0.13454528614711841,0.17799063382705338,-0.37771208161145575,1481.0,0.09867130216920564,0.6160839834530023,7.42072291971695,0.05865245122811884,15.0,32.0,7.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,4.0925530291667544e-05,0.5025227938386093,0.5024818683083176,1.005004662146927,4.0925530291667544e-05,0.039707407905962444,2134.0,-0.10615749993413676,-0.09504427998125507,-0.07817303319659628,0.06090957616834756,0.03088019195252615,0.2584298617730848,-0.41077876684138276
G00,G00__mom_255_0__top50__monthly__long_short,long_short,mom_255_0,50,monthly,base,10.0,0.03,True,,False,1.0,0.0,True,1,0,2134.0,0.2541366206127764,0.027101482701727075,0.15565251470517716,0.250272011706088,0.071246223235019,0.09402800367642496,-0.38627790909424664,1522.0,0.07016058144581774,0.6164141606308542,7.424699899182509,0.05635293661058127,15.0,32.0,7.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,4.0105895549016756e-05,0.5027424399448779,0.5027023340493288,1.0054447739942067,4.0105895549016756e-05,0.11320741810220102,2134.0,-0.11599839467096755,-0.10391513242039598,-0.07824585764620459,0.05107996586127919,0.021048596560096496,0.2584810846212243,-0.4487693745209654
G00,G00__mom_255_0__top50__monthly__long_short,long_short,mom_255_0,50,monthly,base,20.0,0.0,True,,False,1.0,0.0,True,1,0,2134.0,0.3354708188164295,0.03475117349100998,0.15555249825200246,0.2980365219382996,0.118908417470904,0.15719217605165178,-0.37921681853020306,1510.0,0.09163932555971853,0.6159181106094992,7.418724983648813,0.11607178533163125,15.0,32.0,7.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,4.134058495742987e-05,0.5024114379502385,0.5023700973652809,1.0047815353155194,4.134058495742987e-05,0.0,2134.0,-0.10859353709550343,-0.09724123283658145,-0.07823380366533769,0.05848295562584763,0.028451901515555777,0.258419151327979,-0.4202224817218724
G00,G00__mom_255_0__top50__monthly__long_short,long_short,mom_255_0,50,monthly,base,20.0,0.01,True,,False,1.0,0.0,True,1,0,2134.0,0.2801341325812339,0.029593033312565353,0.15558690226587887,0.26588366823525084,0.08678656818878346,0.11458995700559026,-0.3835675974432524,1521.0,0.07715206787492926,0.6160839834530023,7.42072291971695,0.11374037362537097,15.0,32.0,7.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,4.0925530291667544e-05,0.5025227938386093,0.5024818683083176,1.005004662146927,4.0925530291667544e-05,0.038458469646097414,2134.0,-0.11358584634953232,-0.10174140291383466,-0.07827069644451157,0.053496363050455735,0.023464303379067675,0.2584451183064821,-0.4394969697776779
G00,G00__mom_255_0__top50__monthly__long_short,long_short,mom_255_0,50,monthly,base,20.0,0.03,True,,False,1.0,0.0,True,1,0,2134.0,0.17763866095947067,0.019496357488000493,0.1556547774723251,0.20252145838389185,0.0234854652127853,0.030935671856531153,-0.3920585772746048,1530.0,0.04972817486491284,0.6164141606308542,7.424699899182509,0.1093310368969625,15.0,32.0,7.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,4.010589554901842e-05,0.5027424399448779,0.5027023340493288,1.0054447739942067,4.010589554901842e-05,0.10969789855645194,2134.0,-0.12343043011522825,-0.11055015119394875,-0.07834344120182132,0.043663051365892755,0.013629008983543908,0.2584963482110494,-0.4774939026003317
G00,G00__mom_255_0__top50__weekly__long_only,long_only,mom_255_0,50,weekly,base,0.0,0.0,True,,False,1.0,1.0,True,1,0,2134.0,2.2240293353954597,0.14824845271080966,0.22968372147525312,0.7174652876120307,0.5961337416992268,0.817697154217359,-0.3541754352354627,575.0,0.4185735033042346,0.30085035617519373,15.773919705590478,0.0,9.0,4.0,3.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,0.9998742029167634,0.9998742029167634,0.0,0.9998742029167634,0.9998742029167634,0.0,2134.0,0.009836234634700371,0.0017783831733160763,0.9924839310486806,0.011000878550676139,0.010796373991133945,0.12839688825538784,0.07660804532221692
G00,G00__mom_255_0__top50__weekly__long_only,long_only,mom_255_0,50,weekly,base,5.0,0.0,True,,False,1.0,1.0,True,1,0,2134.0,2.015716506721083,0.13922711627406037,0.22969285115256233,0.6830933498639027,0.5617664562765181,0.7694276261108485,-0.36303581217029146,588.0,0.38350793945571476,0.30085035617519373,15.773919705590478,0.08684208938851884,9.0,4.0,3.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,0.9998742029167634,0.9998742029167634,0.0,0.9998742029167634,0.9998742029167634,0.0,2134.0,0.0019477964802509396,-0.006092195540146456,0.9924696438334536,0.0031146542554127015,0.0029097703055758484,0.12841731601223838,0.015167709003241521
G00,G00__mom_255_0__top50__weekly__long_only,long_only,mom_255_0,50,weekly,base,10.0,0.0,True,,True,1.0,1.0,True,1,0,2134.0,1.8208311662078764,0.1302751362036636,0.2297067609245037,0.6487106447342257,0.5273909205167946,0.7212898749890164,-0.3717762589924225,589.0,0.3504127362966414,0.30085035617519373,15.773919705590478,0.16726926478215057,9.0,4.0,3.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,0.9998742029167634,0.9998742029167634,0.0,0.9998742029167634,0.9998742029167634,0.0,2134.0,-0.00594064167419823,-0.013902264954957904,0.9924553566182254,-0.004771570039850298,-0.004976833379982167,0.1284462898408128,-0.046250005987410296
G00,G00__mom_255_0__top50__weekly__long_only,long_only,mom_255_0,50,weekly,base,20.0,0.0,True,,False,1.0,1.0,True,1,0,2134.0,1.467944571564903,0.11257716263941564,0.22974891698108768,0.5799215353046203,0.45862369513773776,0.6254172628408988,-0.38890374645291037,613.0,0.2894730731349404,0.30085035617519373,15.773919705590478,0.3106445377547281,9.0,4.0,3.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,0.9998742029167634,0.9998742029167634,0.0,0.9998742029167634,0.9998742029167634,0.0,2134.0,-0.021717517983097567,-0.02934269276548785,0.9924267821877696,-0.020544018630377362,-0.02075004075109891,0.1285298508904599,-0.16896867017768827
G00,G00__mom_255_0__top50__weekly__long_short,long_short,mom_255_0,50,weekly,base,0.0,0.0,True,,False,1.0,0.0,True,8,0,2134.0,0.20003743122816364,0.021767212274935943,0.1558659574115254,0.21677510040020417,0.03798647818995033,0.04968118116086302,-0.4568416585791175,1578.0,0.04764717023100952,0.29928064632579726,15.691618067526148,0.0,17.0,35.0,9.0,11.0,2.0,1.0,1.0,1.0,0.0,0.0,-0.00028198755141207484,0.5004848482151466,0.5007668357665588,1.0012516839817054,-0.00028198755141207484,0.0,2134.0,-0.1211660040864863,-0.10856896564868748,-0.13507507313387673,0.054718262897134454,0.02310476968653582,0.2665785723663711,-0.45452266853602297
G00,G00__mom_255_0__top50__weekly__long_short,long_short,mom_255_0,50,weekly,base,0.0,0.01,True,,False,1.0,0.0,True,8,0,2134.0,0.15046796947827978,0.01669001339887144,0.1558767105945642,0.18481279445863827,0.00602716211512731,0.007873470584583878,-0.4646410518394184,1578.0,0.035920229891007495,0.29930297127496963,15.692788589509748,0.0,17.0,35.0,9.0,11.0,2.0,1.0,1.0,1.0,0.0,0.0,-0.000282003335996527,0.5005148825020409,0.5007968858380374,1.0013117683400783,-0.000282003335996527,0.036639486369414394,2134.0,-0.1261458521773418,-0.112998519260631,-0.13510492859176487,0.04974304102479997,0.018128721220259898,0.2665889835838923,-0.47318478986452656
G00,G00__mom_255_0__top50__weekly__long_short,long_short,mom_255_0,50,weekly,base,0.0,0.03,True,,False,1.0,0.0,True,8,0,2134.0,0.05867947839979104,0.006756383652710474,0.15589790859802757,0.12182845262458497,-0.056951288878190835,-0.07422534412031138,-0.47968764098492145,1578.0,0.014084965038577792,0.2993473429855895,15.695115047784276,0.0,17.0,35.0,9.0,11.0,2.0,1.0,1.0,1.0,0.0,0.0,-0.0002820344234137247,0.5005740863014797,0.5008561207248935,1.0014302070263732,-0.0002820344234137247,0.10459631856736187,2134.0,-0.13596106168143696,-0.12166501954866302,-0.13516377526750464,0.039936950040415004,0.008321000975346752,0.26660950642442943,-0.50996329240036
G00,G00__mom_255_0__top50__weekly__long_short,long_short,mom_255_0,50,weekly,base,5.0,0.0,True,,False,1.0,0.0,True,8,0,2134.0,0.12289125422386937,0.013781316539034583,0.15588703397812126,0.16643438344684194,-0.01234478440591615,-0.016112167248943567,-0.4690458273025514,1578.0,0.029381599274190193,0.29928064632579726,15.691618067526148,0.05695001548655765,17.0,35.0,9.0,11.0,2.0,1.0,1.0,1.0,0.0,0.0,-0.000281987551412073,0.5004848482151466,0.5007668357665588,1.0012516839817054,-0.000281987551412073,0.0,2134.0,-0.12900890026583814,-0.11553618402343446,-0.13503164732269424,0.04686863772060102,0.01525638448738974,0.26658489800626084,-0.4839317651925217
