factor_id,frequency,state_id,state_bin,episode_id,start_signal,end_signal,observations,relative_log_contribution,episode_relative_mdd
XS018_AMIHUD_252,weekly,MKT_TREND126,high,54,2023-03-31,2023-03-31,1,-0.01704972942045889,0.0
XS018_AMIHUD_252,weekly,MKT_TREND126,high,56,2023-04-14,2023-05-12,5,-0.024372379696814238,-0.042012775499901234
XS018_AMIHUD_252,weekly,MKT_TREND126,high,58,2023-06-09,2023-07-28,8,0.016218667404380153,-0.01741767613375711
XS018_AMIHUD_252,weekly,MKT_TREND126,high,60,2023-08-11,2023-08-11,1,-0.014206910243522903,0.0
XS018_AMIHUD_252,weekly,MKT_TREND126,high,62,2023-08-25,2023-09-22,5,-0.01699251291846219,-0.023493577313169922
XS018_AMIHUD_252,weekly,MKT_TREND126,high,66,2023-11-24,2023-11-24,1,0.016043253501889752,0.0
XS018_AMIHUD_252,weekly,MKT_TREND126,high,68,2023-12-22,2023-12-22,1,0.0014591205011120173,0.0
XS018_AMIHUD_252,weekly,MKT_TREND126,high,70,2024-02-02,2024-07-26,26,0.009535227483517587,-0.08085754624678121
XS018_AMIHUD_252,weekly,MKT_TREND126,high,72,2024-08-16,2024-08-30,3,-0.010476620358046642,-0.014136166723016097
XS018_AMIHUD_252,weekly,MKT_TREND126,high,74,2024-10-04,2024-12-13,11,-0.037687624897613826,-0.04389409583294279
XS018_AMIHUD_252,weekly,MKT_TREND126,high,76,2025-01-24,2025-01-24,1,0.003700501611608932,0.0
XS018_AMIHUD_252,weekly,MKT_TREND126,high,78,2025-02-07,2025-02-14,2,-0.014829160123427772,-0.004577396028589198
XS018_AMIHUD_252,weekly,MKT_TREND126,high,84,2025-09-05,2025-12-26,17,-0.028647064786583635,-0.0368159667332173
XS018_AMIHUD_252,weekly,MKT_TREND126,high,86,2026-01-09,2026-01-16,2,0.015549983988505925,0.0
XS018_AMIHUD_252,weekly,MKT_TREND126,high,90,2026-05-22,2026-05-29,2,0.007627011932349392,0.0
XS018_AMIHUD_252,weekly,MKT_TREND126,high,92,2026-06-18,2026-06-18,1,0.032228560275409844,0.0
XS018_AMIHUD_252,weekly,MKT_XS_DISP21,low,4,2018-04-20,2018-04-20,1,0.016056938953494734,0.0
XS018_AMIHUD_252,weekly,MKT_XS_DISP21,low,15,2018-09-07,2018-09-07,1,-0.0038049921201258096,0.0
XS018_AMIHUD_252,weekly,MKT_XS_DISP21,low,23,2019-04-05,2019-04-05,1,0.0028058650948192473,0.0
XS018_AMIHUD_252,weekly,MKT_XS_DISP21,low,27,2019-06-21,2019-06-21,1,0.01035982018324801,0.0
XS018_AMIHUD_252,weekly,MKT_XS_DISP21,low,29,2019-07-05,2019-07-19,3,-0.02234157377554613,-0.014346451752636491
XS018_AMIHUD_252,weekly,MKT_XS_DISP21,low,36,2019-10-04,2019-10-18,3,0.03204374365545136,0.0
XS018_AMIHUD_252,weekly,MKT_XS_DISP21,low,40,2019-12-27,2020-01-03,2,-0.02028267586162147,-0.01980020632506585
XS018_AMIHUD_252,weekly,MKT_XS_DISP21,low,50,2021-04-23,2021-04-23,1,0.009914533447028095,0.0
XS018_AMIHUD_252,weekly,MKT_XS_DISP21,low,74,2022-12-30,2022-12-30,1,0.014364972975161882,0.0
XS018_AMIHUD_252,weekly,MKT_XS_DISP21,low,79,2023-04-14,2023-04-21,2,0.006600452595337158,0.0
XS018_AMIHUD_252,weekly,MKT_XS_DISP21,low,84,2023-07-07,2023-07-21,3,-0.0012236828813692124,-0.009133315317558899
XS018_AMIHUD_252,weekly,MKT_XS_DISP21,low,88,2023-09-08,2023-10-06,5,-0.020131277089470115,-0.022522678780404815
XS018_AMIHUD_252,weekly,MKT_XS_DISP21,low,93,2024-01-05,2024-01-12,2,-0.012464735424154608,-0.006155143450172207
XS018_AMIHUD_252,weekly,MKT_XS_DISP21,low,97,2024-04-12,2024-04-12,1,-0.00037295165921787457,0.0
XS018_AMIHUD_252,weekly,MKT_XS_DISP21,low,103,2024-08-30,2024-09-13,3,-0.004319526769506645,-0.004372831462646554
XS018_AMIHUD_252,weekly,MKT_XS_DISP21,low,106,2024-10-18,2024-10-18,1,-0.011327726579266818,0.0
XS018_AMIHUD_252,weekly,MKT_XS_DISP21,low,110,2024-12-13,2024-12-13,1,-0.005777926537472812,0.0
XS018_AMIHUD_252,weekly,MKT_XS_DISP21,low,112,2025-01-03,2025-01-10,2,-0.006003935523546274,0.0
XS018_AMIHUD_252,weekly,MKT_XS_DISP21,low,118,2025-06-20,2025-06-20,1,-0.005419078832612407,0.0
XS018_AMIHUD_252,weekly,MKT_XS_DISP21,low,126,2025-09-12,2025-09-12,1,-0.0019417848777250907,0.0
XS018_AMIHUD_252,weekly,MKT_XS_DISP21,mid,1,2017-12-29,2018-01-05,2,0.0026649689589503655,-0.0036589912688782533
XS018_AMIHUD_252,weekly,MKT_XS_DISP21,mid,3,2018-03-16,2018-04-13,5,0.015274552778490595,-0.0011276456459867745
XS018_AMIHUD_252,weekly,MKT_XS_DISP21,mid,6,2018-05-25,2018-05-25,1,-0.011478386150304283,0.0
XS018_AMIHUD_252,weekly,MKT_XS_DISP21,mid,8,2018-06-08,2018-06-15,2,0.00416778290189624,0.0
XS018_AMIHUD_252,weekly,MKT_XS_DISP21,mid,10,2018-07-20,2018-07-20,1,0.00094373591049037,0.0
XS018_AMIHUD_252,weekly,MKT_XS_DISP21,mid,12,2018-08-10,2018-08-10,1,-0.0030650756466169514,0.0
XS018_AMIHUD_252,weekly,MKT_XS_DISP21,mid,14,2018-08-24,2018-08-31,2,-0.009476624161154832,-0.0046601590865231746
XS018_AMIHUD_252,weekly,MKT_XS_DISP21,mid,16,2018-09-14,2018-10-12,5,0.006243975797098168,-0.009981859828631423
XS018_AMIHUD_252,weekly,MKT_XS_DISP21,mid,18,2019-01-04,2019-01-04,1,0.02350294221510016,0.0
XS018_AMIHUD_252,weekly,MKT_XS_DISP21,mid,20,2019-03-08,2019-03-15,2,-0.043169969144993194,-0.03154369115450251
XS018_AMIHUD_252,weekly,MKT_XS_DISP21,mid,22,2019-03-29,2019-03-29,1,0.020365484708413553,0.0
XS018_AMIHUD_252,weekly,MKT_XS_DISP21,mid,24,2019-04-12,2019-04-12,1,0.0003453686295771894,0.0
XS018_AMIHUD_252,weekly,MKT_XS_DISP21,mid,26,2019-06-14,2019-06-14,1,0.012497778300024062,0.0
XS018_AMIHUD_252,weekly,MKT_XS_DISP21,mid,28,2019-06-28,2019-06-28,1,-0.014542711400742404,0.0
XS018_AMIHUD_252,weekly,MKT_XS_DISP21,mid,30,2019-07-26,2019-08-02,2,-0.06480257748070306,-0.021378413985730815
XS018_AMIHUD_252,weekly,MKT_XS_DISP21,mid,32,2019-09-06,2019-09-06,1,0.056283100649288695,0.0
XS018_AMIHUD_252,weekly,MKT_XS_DISP21,mid,34,2019-09-20,2019-09-20,1,-0.00836483679306972,0.0
XS018_AMIHUD_252,weekly,MKT_XS_DISP21,mid,37,2019-10-25,2019-10-25,1,0.0012723394912476857,0.0
XS018_AMIHUD_252,weekly,MKT_XS_DISP21,mid,39,2019-11-29,2019-12-20,4,-0.0054743509094279256,-0.009740345637862635
XS018_AMIHUD_252,weekly,MKT_XS_DISP21,mid,41,2020-01-10,2020-01-17,2,-0.011308275580571913,-0.017524986550083832
XS018_AMIHUD_252,weekly,MKT_XS_DISP21,mid,43,2020-06-26,2020-06-26,1,-0.004105946442241992,0.0
XS018_AMIHUD_252,weekly,MKT_XS_DISP21,mid,45,2020-09-25,2020-10-02,2,0.01143307711224996,0.0
XS018_AMIHUD_252,weekly,MKT_XS_DISP21,mid,47,2020-12-24,2020-12-31,2,0.014788271992148395,0.0
XS018_AMIHUD_252,weekly,MKT_XS_DISP21,mid,49,2021-04-01,2021-04-16,3,-0.006988029209262826,-0.01150427746186633
XS018_AMIHUD_252,weekly,MKT_XS_DISP21,mid,51,2021-04-30,2021-04-30,1,0.028529142629873834,0.0
XS018_AMIHUD_252,weekly,MKT_XS_DISP21,mid,53,2021-05-28,2021-06-04,2,-0.00865544985745485,-0.012802652265178627
XS018_AMIHUD_252,weekly,MKT_XS_DISP21,mid,55,2021-06-25,2021-06-25,1,-0.015789810743268524,0.0
XS018_AMIHUD_252,weekly,MKT_XS_DISP21,mid,57,2021-07-23,2021-07-23,1,0.0018910650659015437,0.0
XS018_AMIHUD_252,weekly,MKT_XS_DISP21,mid,59,2021-08-06,2021-08-06,1,-0.011228500081116668,0.0
XS018_AMIHUD_252,weekly,MKT_XS_DISP21,mid,61,2021-09-03,2021-10-01,5,0.023943645383461023,-0.003238249523616177
XS018_AMIHUD_252,weekly,MKT_XS_DISP21,mid,63,2021-12-10,2021-12-10,1,-0.011001521386654452,0.0
XS018_AMIHUD_252,weekly,MKT_XS_DISP21,mid,65,2021-12-23,2021-12-31,2,0.03747385153880592,0.0
XS018_AMIHUD_252,weekly,MKT_XS_DISP21,mid,67,2022-06-03,2022-06-17,3,-0.0019866658658677407,-0.0003924295818373835
XS018_AMIHUD_252,weekly,MKT_XS_DISP21,mid,69,2022-07-22,2022-07-22,1,-0.024129673406278706,0.0
XS018_AMIHUD_252,weekly,MKT_XS_DISP21,mid,71,2022-08-26,2022-09-30,6,-0.01483294462649428,-0.027184775601388322
XS018_AMIHUD_252,weekly,MKT_XS_DISP21,mid,73,2022-12-16,2022-12-23,2,0.008024186383141623,0.0
XS018_AMIHUD_252,weekly,MKT_XS_DISP21,mid,75,2023-01-06,2023-01-13,2,0.009278724711872962,-0.0013995736481984267
XS018_AMIHUD_252,weekly,MKT_XS_DISP21,mid,77,2023-02-24,2023-03-10,3,-0.07696180909948595,-0.059822899451470346
XS018_AMIHUD_252,weekly,MKT_XS_DISP21,mid,80,2023-04-28,2023-04-28,1,-0.0240803463974345,0.0
XS018_AMIHUD_252,weekly,MKT_XS_DISP21,mid,82,2023-06-16,2023-06-23,2,-0.0019696999889800663,0.0
XS018_AMIHUD_252,weekly,MKT_XS_DISP21,mid,85,2023-07-28,2023-07-28,1,0.008654941327315827,0.0
XS018_AMIHUD_252,weekly,MKT_XS_DISP21,mid,87,2023-08-25,2023-09-01,2,-0.0166388150417537,-0.015174709281742027
XS018_AMIHUD_252,weekly,MKT_XS_DISP21,mid,89,2023-10-13,2023-10-27,3,0.00027004006846627696,-0.0013848709764037181
XS018_AMIHUD_252,weekly,MKT_XS_DISP21,mid,91,2023-12-08,2023-12-08,1,0.021666235193033193,0.0
XS018_AMIHUD_252,weekly,MKT_XS_DISP21,mid,94,2024-01-19,2024-01-26,2,-0.0023310816336457544,-0.01355985094365153
XS018_AMIHUD_252,weekly,MKT_XS_DISP21,mid,96,2024-03-08,2024-04-05,5,-0.03952136832022189,-0.0305313134945574
XS018_AMIHUD_252,weekly,MKT_XS_DISP21,mid,98,2024-04-19,2024-04-26,2,-0.002811237289317429,0.0
XS018_AMIHUD_252,weekly,MKT_XS_DISP21,mid,100,2024-05-31,2024-07-12,7,0.012465715205015966,-0.007460502927111867
XS018_AMIHUD_252,weekly,MKT_XS_DISP21,mid,102,2024-08-23,2024-08-23,1,-0.011269310754531381,0.0
XS018_AMIHUD_252,weekly,MKT_XS_DISP21,mid,104,2024-09-20,2024-10-04,3,-0.00992514422810171,-0.019561446669070337
XS018_AMIHUD_252,weekly,MKT_XS_DISP21,mid,107,2024-10-25,2024-10-25,1,0.023874996260748398,0.0
XS018_AMIHUD_252,weekly,MKT_XS_DISP21,mid,109,2024-12-06,2024-12-06,1,-0.005084413081261514,0.0
XS018_AMIHUD_252,weekly,MKT_XS_DISP21,mid,111,2024-12-20,2024-12-27,2,-0.0014993917144473818,-0.0011841152006659694
XS018_AMIHUD_252,weekly,MKT_XS_DISP21,mid,113,2025-01-17,2025-01-31,3,-0.020762807483201993,-0.024446564655716596
XS018_AMIHUD_252,weekly,MKT_XS_DISP21,mid,115,2025-04-25,2025-05-02,2,0.0034125716072850223,0.0
XS018_AMIHUD_252,weekly,MKT_XS_DISP21,mid,117,2025-06-13,2025-06-13,1,-0.003437835733559525,0.0
XS018_AMIHUD_252,weekly,MKT_XS_DISP21,mid,119,2025-06-27,2025-06-27,1,0.001608303038982243,0.0
XS018_AMIHUD_252,weekly,MKT_XS_DISP21,mid,121,2025-07-11,2025-07-11,1,0.004303990817879737,0.0
XS018_AMIHUD_252,weekly,MKT_XS_DISP21,mid,123,2025-08-22,2025-08-22,1,0.0009269791873019878,0.0
XS018_AMIHUD_252,weekly,MKT_XS_DISP21,mid,125,2025-09-05,2025-09-05,1,0.0027509277506614256,0.0
XS018_AMIHUD_252,weekly,MKT_XS_DISP21,mid,127,2025-09-19,2025-09-26,2,0.00805457366336466,0.0
XS018_AMIHUD_252,weekly,MKT_XS_DISP21,mid,129,2025-10-17,2025-10-17,1,-0.0055766879218203825,0.0
XS018_AMIHUD_252,weekly,MKT_XS_DISP21,mid,131,2025-12-05,2025-12-05,1,0.002289471422436294,0.0
XS018_AMIHUD_252,weekly,MKT_XS_DISP21,mid,133,2026-01-02,2026-01-02,1,0.013093756999381565,0.0
XS018_AMIHUD_252,weekly,MKT_XS_DISP21,mid,135,2026-04-02,2026-04-02,1,-0.004986840676413539,0.0
XS018_AMIHUD_252,weekly,MKT_XS_DISP21,high,2,2018-01-12,2018-03-09,9,-0.016967974528001,-0.027723112775971503
XS018_AMIHUD_252,weekly,MKT_XS_DISP21,high,5,2018-04-27,2018-05-18,4,0.005678876523385895,-0.008427857243440529
XS018_AMIHUD_252,weekly,MKT_XS_DISP21,high,7,2018-06-01,2018-06-01,1,0.01297557032374224,0.0
XS018_AMIHUD_252,weekly,MKT_XS_DISP21,high,9,2018-06-22,2018-07-13,4,-0.014686357220293038,-0.018041322227064116
XS018_AMIHUD_252,weekly,MKT_XS_DISP21,high,11,2018-07-27,2018-08-03,2,0.005592527060759532,-0.0047234864015925915
XS018_AMIHUD_252,weekly,MKT_XS_DISP21,high,13,2018-08-17,2018-08-17,1,0.006303822051705989,0.0
XS018_AMIHUD_252,weekly,MKT_XS_DISP21,high,17,2018-10-19,2018-12-28,11,-0.017212449005762156,-0.052466484896333654
XS018_AMIHUD_252,weekly,MKT_XS_DISP21,high,19,2019-01-11,2019-03-01,8,0.023498657581719373,-0.016779474067701083
XS018_AMIHUD_252,weekly,MKT_XS_DISP21,high,21,2019-03-22,2019-03-22,1,0.005210259456551989,0.0
XS018_AMIHUD_252,weekly,MKT_XS_DISP21,high,25,2019-04-18,2019-06-07,8,-0.05349967427244315,-0.04113844018396162
XS018_AMIHUD_252,weekly,MKT_XS_DISP21,high,31,2019-08-09,2019-08-30,4,-0.008979462049988958,-0.014179254832608401
XS018_AMIHUD_252,weekly,MKT_XS_DISP21,high,33,2019-09-13,2019-09-13,1,-0.02572201734707228,0.0
XS018_AMIHUD_252,weekly,MKT_XS_DISP21,high,35,2019-09-27,2019-09-27,1,-0.009021052203876636,0.0
XS018_AMIHUD_252,weekly,MKT_XS_DISP21,high,38,2019-11-01,2019-11-22,4,-0.025806624686852124,-0.030618045560819707
XS018_AMIHUD_252,weekly,MKT_XS_DISP21,high,42,2020-01-24,2020-06-19,22,-0.15459167408232982,-0.17231685867299917
XS018_AMIHUD_252,weekly,MKT_XS_DISP21,high,44,2020-07-02,2020-09-18,12,-0.000512157062187775,-0.047311663427662576
XS018_AMIHUD_252,weekly,MKT_XS_DISP21,high,46,2020-10-09,2020-12-18,11,0.10872910465626147,-0.030148622703228045
XS018_AMIHUD_252,weekly,MKT_XS_DISP21,high,48,2021-01-08,2021-03-26,12,0.06930401371544466,-0.04716311257209316
XS018_AMIHUD_252,weekly,MKT_XS_DISP21,high,52,2021-05-07,2021-05-21,3,-0.003032876714805583,-0.008413130219596221
XS018_AMIHUD_252,weekly,MKT_XS_DISP21,high,54,2021-06-11,2021-06-18,2,-0.019665221903925705,0.0
XS018_AMIHUD_252,weekly,MKT_XS_DISP21,high,56,2021-07-02,2021-07-16,3,-0.03463821649490937,-0.024243538668048403
XS018_AMIHUD_252,weekly,MKT_XS_DISP21,high,58,2021-07-30,2021-07-30,1,0.0021774192298476477,0.0
XS018_AMIHUD_252,weekly,MKT_XS_DISP21,high,60,2021-08-13,2021-08-27,3,-0.016472158331563,-0.007643679878096554
XS018_AMIHUD_252,weekly,MKT_XS_DISP21,high,62,2021-10-08,2021-12-03,9,-0.055521556568611026,-0.04743665644027362
XS018_AMIHUD_252,weekly,MKT_XS_DISP21,high,64,2021-12-17,2021-12-17,1,-0.003150908027770287,0.0
XS018_AMIHUD_252,weekly,MKT_XS_DISP21,high,66,2022-01-07,2022-05-27,21,-0.027303649072991973,-0.059521426053606
XS018_AMIHUD_252,weekly,MKT_XS_DISP21,high,68,2022-06-24,2022-07-15,4,0.0027956489125793293,-0.00659756186705851
XS018_AMIHUD_252,weekly,MKT_XS_DISP21,high,70,2022-07-29,2022-08-19,4,-0.020476083235066264,-0.02589684402105885
XS018_AMIHUD_252,weekly,MKT_XS_DISP21,high,72,2022-10-07,2022-12-09,10,-0.024100607345591933,-0.03651882088029712
XS018_AMIHUD_252,weekly,MKT_XS_DISP21,high,76,2023-01-20,2023-02-17,5,-0.022125335625213266,-0.05145386363999371
XS018_AMIHUD_252,weekly,MKT_XS_DISP21,high,78,2023-03-17,2023-04-06,4,-0.0020782493211014344,-0.019287189609516586
XS018_AMIHUD_252,weekly,MKT_XS_DISP21,high,81,2023-05-05,2023-06-09,6,0.005445822527793361,0.0
XS018_AMIHUD_252,weekly,MKT_XS_DISP21,high,83,2023-06-30,2023-06-30,1,0.007786773409800715,0.0
XS018_AMIHUD_252,weekly,MKT_XS_DISP21,high,86,2023-08-04,2023-08-18,3,-0.015104371280761095,-0.016210101815406497
XS018_AMIHUD_252,weekly,MKT_XS_DISP21,high,90,2023-11-03,2023-12-01,5,0.00858108643670712,-0.0015919631231140485
XS018_AMIHUD_252,weekly,MKT_XS_DISP21,high,92,2023-12-15,2023-12-29,3,-0.0008765913251677754,-0.0035859129282622693
XS018_AMIHUD_252,weekly,MKT_XS_DISP21,high,95,2024-02-02,2024-03-01,5,-0.001221950767767297,-0.023355156025203327
XS018_AMIHUD_252,weekly,MKT_XS_DISP21,high,99,2024-05-03,2024-05-24,4,0.003097215981326483,-0.017444309601878927
XS018_AMIHUD_252,weekly,MKT_XS_DISP21,high,101,2024-07-19,2024-08-16,5,0.03472957042660567,-0.006906686040312304
XS018_AMIHUD_252,weekly,MKT_XS_DISP21,high,105,2024-10-11,2024-10-11,1,0.0054919151453684065,0.0
XS018_AMIHUD_252,weekly,MKT_XS_DISP21,high,108,2024-11-01,2024-11-29,5,-0.034024254030053366,-0.02771586937220616
XS018_AMIHUD_252,weekly,MKT_XS_DISP21,high,114,2025-02-07,2025-04-17,11,-0.03604801566029795,-0.028660602249090172
XS018_AMIHUD_252,weekly,MKT_XS_DISP21,high,116,2025-05-09,2025-06-06,5,-0.009572223979828168,-0.011391651246980938
XS018_AMIHUD_252,weekly,MKT_XS_DISP21,high,120,2025-07-03,2025-07-03,1,-0.003409621775676089,0.0
XS018_AMIHUD_252,weekly,MKT_XS_DISP21,high,122,2025-07-18,2025-08-15,5,0.066873738547783,0.0
XS018_AMIHUD_252,weekly,MKT_XS_DISP21,high,124,2025-08-29,2025-08-29,1,-0.007194586789141131,0.0
XS018_AMIHUD_252,weekly,MKT_XS_DISP21,high,128,2025-10-03,2025-10-10,2,-0.012667082523720992,0.0
XS018_AMIHUD_252,weekly,MKT_XS_DISP21,high,130,2025-10-24,2025-11-28,6,0.00695107441729211,-0.010104356055854469
XS018_AMIHUD_252,weekly,MKT_XS_DISP21,high,132,2025-12-12,2025-12-26,3,-0.02850755671707167,-0.005060752127388102
XS018_AMIHUD_252,weekly,MKT_XS_DISP21,high,134,2026-01-09,2026-03-27,12,0.020609967969467465,-0.024544664606253708
XS018_AMIHUD_252,weekly,MKT_XS_DISP21,high,136,2026-04-10,2026-06-18,11,0.022982043843110634,-0.025385473122728763
XS019_PRICE_DELAY_52W,monthly,MKT_AVG_CORR63,low,1,2017-12-29,2018-01-31,2,-0.06546149614795395,-0.00756384707382407
XS019_PRICE_DELAY_52W,monthly,MKT_AVG_CORR63,low,4,2018-06-29,2018-09-28,4,0.029748179326326667,-0.02076854760287783
XS019_PRICE_DELAY_52W,monthly,MKT_AVG_CORR63,low,7,2019-03-29,2019-07-31,5,0.08422237284649117,-0.038904094752600704
XS019_PRICE_DELAY_52W,monthly,MKT_AVG_CORR63,low,11,2019-11-29,2020-01-31,3,0.08218291008006914,0.0
XS019_PRICE_DELAY_52W,monthly,MKT_AVG_CORR63,low,14,2021-01-29,2021-06-30,6,-0.14893494888576062,-0.074552780872441
XS019_PRICE_DELAY_52W,monthly,MKT_AVG_CORR63,low,16,2021-08-31,2021-08-31,1,0.0005053359538779167,0.0
XS019_PRICE_DELAY_52W,monthly,MKT_AVG_CORR63,low,18,2021-10-29,2021-10-29,1,8.558009077464304e-05,0.0
XS019_PRICE_DELAY_52W,monthly,MKT_AVG_CORR63,low,22,2023-06-30,2023-10-31,5,-0.009004190799832994,-0.03540661364191644
XS019_PRICE_DELAY_52W,monthly,MKT_AVG_CORR63,low,24,2024-01-31,2025-03-31,15,-0.048301652011705505,-0.13455034148580503
XS019_PRICE_DELAY_52W,monthly,MKT_AVG_CORR63,low,26,2025-07-31,2026-04-30,10,-0.07719432705791371,-0.107537878786366
XS019_PRICE_DELAY_52W,monthly,MKT_AVG_CORR63,mid,3,2018-05-31,2018-05-31,1,0.06786833737274607,0.0
XS019_PRICE_DELAY_52W,monthly,MKT_AVG_CORR63,mid,5,2018-10-31,2018-11-30,2,0.04102919154596616,0.0
XS019_PRICE_DELAY_52W,monthly,MKT_AVG_CORR63,mid,9,2019-09-30,2019-09-30,1,-0.01584976424813762,0.0
XS019_PRICE_DELAY_52W,monthly,MKT_AVG_CORR63,mid,13,2020-09-30,2020-12-31,4,-0.15710712850220238,-0.14370946631954495
XS019_PRICE_DELAY_52W,monthly,MKT_AVG_CORR63,mid,15,2021-07-30,2021-07-30,1,0.01197979476666763,0.0
XS019_PRICE_DELAY_52W,monthly,MKT_AVG_CORR63,mid,17,2021-09-30,2021-09-30,1,-0.04594216539883569,0.0
XS019_PRICE_DELAY_52W,monthly,MKT_AVG_CORR63,mid,19,2021-11-30,2022-03-31,5,0.053738052964612815,-0.026928415079295
XS019_PRICE_DELAY_52W,monthly,MKT_AVG_CORR63,mid,21,2023-03-31,2023-05-31,3,-0.05415902927927342,-0.06406282100779448
XS019_PRICE_DELAY_52W,monthly,MKT_AVG_CORR63,mid,23,2023-11-30,2023-12-29,2,-0.030839970678674125,0.0
XS019_PRICE_DELAY_52W,monthly,MKT_AVG_CORR63,high,2,2018-02-28,2018-04-30,3,-0.01029420313679573,-0.051475796262135276
XS019_PRICE_DELAY_52W,monthly,MKT_AVG_CORR63,high,6,2018-12-31,2019-02-28,3,-0.03165284456747621,-0.0033667160086483516
XS019_PRICE_DELAY_52W,monthly,MKT_AVG_CORR63,high,8,2019-08-30,2019-08-30,1,-0.041110121838066276,0.0
XS019_PRICE_DELAY_52W,monthly,MKT_AVG_CORR63,high,10,2019-10-31,2019-10-31,1,-0.03967030429852357,0.0
XS019_PRICE_DELAY_52W,monthly,MKT_AVG_CORR63,high,12,2020-02-28,2020-08-31,7,0.03473787592817404,-0.08044653751587094
XS019_PRICE_DELAY_52W,monthly,MKT_AVG_CORR63,high,20,2022-04-29,2023-02-28,11,0.06418908549742129,-0.0569506278885622
XS019_PRICE_DELAY_52W,monthly,MKT_AVG_CORR63,high,25,2025-04-30,2025-06-30,3,-0.1455535560119445,-0.08470220320281496
XS019_PRICE_DELAY_52W,monthly,MKT_BREADTH_RSP63,low,2,2018-02-28,2018-02-28,1,0.02977539342448482,0.0
XS019_PRICE_DELAY_52W,monthly,MKT_BREADTH_RSP63,low,6,2018-06-29,2018-10-31,5,0.03455515306816358,-0.02076854760287783
XS019_PRICE_DELAY_52W,monthly,MKT_BREADTH_RSP63,low,11,2019-04-30,2019-05-31,2,0.027247250324749533,-0.038904094752600704
XS019_PRICE_DELAY_52W,monthly,MKT_BREADTH_RSP63,low,13,2019-08-30,2019-10-31,3,-0.09663019038472746,-0.05400696122550408
XS019_PRICE_DELAY_52W,monthly,MKT_BREADTH_RSP63,low,15,2019-12-31,2020-05-29,6,0.12527216223113838,-0.07706407711401586
XS019_PRICE_DELAY_52W,monthly,MKT_BREADTH_RSP63,low,18,2020-08-31,2020-09-30,2,-0.02649292245985084,-0.020344814490791174
XS019_PRICE_DELAY_52W,monthly,MKT_BREADTH_RSP63,low,20,2021-06-30,2021-12-31,7,-0.019406106599482366,-0.05367523040666433
XS019_PRICE_DELAY_52W,monthly,MKT_BREADTH_RSP63,low,23,2022-08-31,2022-08-31,1,0.035227033849862685,0.0
XS019_PRICE_DELAY_52W,monthly,MKT_BREADTH_RSP63,low,26,2023-03-31,2023-07-31,5,-0.10920106532838139,-0.11418659754472238
XS019_PRICE_DELAY_52W,monthly,MKT_BREADTH_RSP63,low,28,2023-09-29,2023-11-30,3,-0.01944391506808757,-0.07390156374780532
XS019_PRICE_DELAY_52W,monthly,MKT_BREADTH_RSP63,low,30,2024-03-28,2024-03-28,1,0.015321142848214717,0.0
XS019_PRICE_DELAY_52W,monthly,MKT_BREADTH_RSP63,low,32,2024-05-31,2024-07-31,3,-0.02330116591134693,-0.022698494367463184
XS019_PRICE_DELAY_52W,monthly,MKT_BREADTH_RSP63,low,36,2024-12-31,2025-02-28,3,0.04619426160504107,0.0
XS019_PRICE_DELAY_52W,monthly,MKT_BREADTH_RSP63,low,38,2025-05-30,2025-11-28,7,-0.10283859330227359,-0.06260834355918066
XS019_PRICE_DELAY_52W,monthly,MKT_BREADTH_RSP63,mid,1,2017-12-29,2018-01-31,2,-0.06546149614795395,-0.00756384707382407
XS019_PRICE_DELAY_52W,monthly,MKT_BREADTH_RSP63,mid,3,2018-03-29,2018-03-29,1,0.012778375461121809,0.0
XS019_PRICE_DELAY_52W,monthly,MKT_BREADTH_RSP63,mid,5,2018-05-31,2018-05-31,1,0.06786833737274607,0.0
XS019_PRICE_DELAY_52W,monthly,MKT_BREADTH_RSP63,mid,7,2018-11-30,2018-12-31,2,-0.00277103073460494,-0.03824279760905369
XS019_PRICE_DELAY_52W,monthly,MKT_BREADTH_RSP63,mid,9,2019-02-28,2019-02-28,1,0.010712800120778519,0.0
XS019_PRICE_DELAY_52W,monthly,MKT_BREADTH_RSP63,mid,12,2019-06-28,2019-07-31,2,0.08523392643926314,0.0
XS019_PRICE_DELAY_52W,monthly,MKT_BREADTH_RSP63,mid,14,2019-11-29,2019-11-29,1,-0.004679752138029888,0.0
XS019_PRICE_DELAY_52W,monthly,MKT_BREADTH_RSP63,mid,17,2020-07-31,2020-07-31,1,-0.026155839082870124,0.0
XS019_PRICE_DELAY_52W,monthly,MKT_BREADTH_RSP63,mid,22,2022-07-29,2022-07-29,1,0.027988764787330134,0.0
XS019_PRICE_DELAY_52W,monthly,MKT_BREADTH_RSP63,mid,24,2022-09-30,2022-09-30,1,-0.003751757459859187,0.0
XS019_PRICE_DELAY_52W,monthly,MKT_BREADTH_RSP63,mid,27,2023-08-31,2023-08-31,1,0.02442958431253172,0.0
XS019_PRICE_DELAY_52W,monthly,MKT_BREADTH_RSP63,mid,29,2023-12-29,2024-02-29,3,0.005596008104006997,-0.0103281246688115
XS019_PRICE_DELAY_52W,monthly,MKT_BREADTH_RSP63,mid,31,2024-04-30,2024-04-30,1,-0.022916572777286995,0.0
XS019_PRICE_DELAY_52W,monthly,MKT_BREADTH_RSP63,mid,33,2024-08-30,2024-08-30,1,-0.03156890884878924,0.0
