factor_id,frequency,state_id,state_bin,observations,calendar_years,episodes,mean_factor_return,mean_control_return,mean_active_return,active_ir,active_hit,mean_rank_ic,rank_ic_positive_fraction,relative_log_contribution,tail_mean,mean_factor_turnover,mean_factor_cost,mean_eligible_count,worst_episode_relative_mdd
XS002_MOM_12_1,monthly,MKT_LOG_RV21,mid,36,8,20,0.020244799942373173,0.011053695998297324,0.009191103944075851,0.8075737965280184,0.6388888888888888,0.025570586681697406,0.6388888888888888,0.2993071415608882,-0.06612003311088188,0.6907200415960071,0.0005495081441549191,498.19444444444446,-0.0894739383616725
XS002_MOM_12_1,monthly,MKT_LOG_RV21,high,43,9,13,0.025568641939332802,0.01721572571368793,0.008352916225644868,0.5466169399434458,0.5116279069767442,-0.03575442994510901,0.46511627906976744,0.29612845802572607,-0.06425260517737448,0.6702436816260418,0.0004367705833496036,497.7906976744186,-0.10272848435731252
XS002_MOM_12_1,monthly,MKT_TREND126,low,38,7,10,0.03476494609724073,0.01845861199066446,0.016306334106576267,1.123962203166309,0.6052631578947368,0.011802344158166831,0.5526315789473685,0.5459471881398762,-0.06186707626381238,0.6843022888119339,0.0004322588259936146,497.4736842105263,-0.10272848435731263
XS002_MOM_12_1,monthly,MKT_TREND126,mid,19,8,13,0.013566983183565575,0.013084274485209949,0.0004827086983556261,0.03347032972487221,0.47368421052631576,0.011615319340639947,0.6842105263157895,-0.01004298909520547,-0.06416195821333906,0.6390795817638972,0.000568802385172568,498.94736842105266,-0.08947393836167239
XS002_MOM_12_1,monthly,MKT_TREND126,high,44,8,12,0.002246132678490659,0.0017815516737656064,0.00046458100472505297,0.041659750221688156,0.5227272727272727,0.002109630339203491,0.5,0.0003272443709638681,-0.07157514162453023,0.7068130696371638,0.000521700331810272,497.75,-0.2181960941941008
XS002_MOM_12_1,monthly,MKT_XS_DISP21,low,5,4,5,0.026593016918537306,0.010228713526723322,0.016364303391813984,1.7819565534711082,0.8,0.004724106009122026,0.6,0.0791537646144511,,0.6248787123473053,0.00047408937296060974,498.2,0.0
XS002_MOM_12_1,monthly,MKT_XS_DISP21,mid,35,10,25,0.010589935983513604,0.0028438809871943406,0.007746054996319263,0.554856068904993,0.5142857142857142,0.04550153535731171,0.6571428571428571,0.2135565537215895,-0.07079038406024885,0.6491276001392559,0.00048640950939064917,497.8857142857143,-0.10269838774683815
XS002_MOM_12_1,monthly,MKT_XS_DISP21,high,61,9,25,0.019246846328210162,0.014389136759418142,0.00485770956879202,0.3698225866042447,0.5409836065573771,-0.01400279323186996,0.4918032786885246,0.243521125079594,-0.0657358176653607,0.7115067955047911,0.0005048051739706941,497.8360655737705,-0.10272848435731263
XS002_MOM_12_1,weekly,MKT_AVG_CORR63,low,225,9,12,0.002080528653797147,0.0006965219878810336,0.0013840066659161134,0.33881227350148574,0.49333333333333335,0.020380257765085372,0.5466666666666666,0.18431636394974393,-0.052077052591617996,0.3346284301822771,0.0005245409495480673,498.4,-0.206958765747433
XS002_MOM_12_1,weekly,MKT_AVG_CORR63,mid,102,8,19,0.006646403488516747,0.0029887117956908294,0.0036576916928259184,1.2368696728299902,0.6078431372549019,0.029020786068059735,0.5098039215686274,0.3316721603657265,-0.050533294451257336,0.38184962977758097,0.0004567885068837042,497.3921568627451,-0.0982063922144143
XS002_MOM_12_1,weekly,MKT_AVG_CORR63,high,116,6,10,0.004898566097609364,0.005380269695544994,-0.00048170359793563015,-0.10623366246137539,0.4827586206896552,-0.022870706326844913,0.46551724137931033,-0.08391009531100854,-0.05242226637838371,0.3214064612888554,0.00037057259345285365,497.57758620689657,-0.1885802950366935
XS002_MOM_12_1,weekly,MKT_BREADTH_RSP63,low,222,9,32,0.0006331947243487078,0.001656164360715607,-0.0010229696363668994,-0.25007619043086116,0.4864864864864865,-0.0015516391660906172,0.49099099099099097,-0.32494626853481495,-0.04983726726716669,0.34113508695296674,0.0004753074127463793,498.1126126126126,-0.195601447469127
XS002_MOM_12_1,weekly,MKT_BREADTH_RSP63,mid,76,10,45,0.004971495982277382,0.0021721748381194074,0.002799321144157974,0.8274814118728591,0.47368421052631576,0.016407710433437188,0.5526315789473685,0.18442832399205006,-0.04468812268387079,0.337573034336812,0.0004296863113801082,496.64473684210526,-0.05268943358562583
XS002_MOM_12_1,weekly,MKT_BREADTH_RSP63,high,145,9,25,0.00824746790894661,0.0038132659264894946,0.004434201982457115,1.0876574088325577,0.5862068965517241,0.027518304442090923,0.5379310344827586,0.5725963735472268,-0.05982743188328934,0.3457632318943207,0.00047880108204413494,498.39310344827584,-0.20797376688549285
XS002_MOM_12_1,weekly,MKT_DD252_SEVERITY,low,136,8,54,0.000627827199424201,0.0003911775927599685,0.00023664960666423246,0.07035010625705465,0.47794117647058826,-0.008952878620841386,0.5073529411764706,-0.010273497064556325,-0.04613935484103152,0.3277990960485566,0.00048031580066708546,498.22058823529414,-0.08856549025240601
XS002_MOM_12_1,weekly,MKT_DD252_SEVERITY,mid,115,9,69,0.0021574082169655844,0.003384326749620981,-0.0012269185326553966,-0.31395552023664086,0.46956521739130436,-0.001873477908627985,0.4782608695652174,-0.19579369710859118,-0.05195194248044553,0.34972836554206105,0.0005448921888204115,498.55652173913046,-0.0986412751881609
XS002_MOM_12_1,weekly,MKT_DD252_SEVERITY,high,192,9,23,0.007191663157203224,0.003350414616120562,0.003841248541082662,0.873466414448953,0.5729166666666666,0.03294644632343198,0.546875,0.6381456231776094,-0.054639480633658234,0.34751963248902146,0.00041466151867663054,497.4010416666667,-0.1885802950366935
XS002_MOM_12_1,weekly,MKT_LOG_RV21,low,91,9,24,-0.00041547313338168983,-0.0013670625440531413,0.0009515894106714516,0.3182205413982655,0.5274725274725275,0.03386299687043342,0.5494505494505495,0.06237565847148664,-0.04034912512695063,0.3333386967083061,0.0004750511202793882,497.68131868131866,-0.12022909339288201
