process_id,frequency,top_k,cost_bps,periods,total_return,cagr,annualized_mean,annualized_volatility,sharpe_zero,max_drawdown,terminal_relative_wealth,annualized_relative_log,active_ir,mean_turnover,total_cost_return,period_endpoint_max_drawdown,invalid,invalid_reason
FO_RIDGE__ALL14,monthly,50,0,101,1.6450643803339866,0.12251058556719752,0.1507598654869958,0.2599107114404449,0.5800448340565618,-0.492303283352875,0.10081005861117509,0.011411444637823837,0.26757617464536704,1.4690526133553043,0.0,-0.4103197900008321,False,
FO_RIDGE__ALL14,monthly,50,5,101,1.4558681351797,0.11265620788869835,0.14184886614563047,0.2597728592396873,0.5460496010276013,-0.4926691257408601,0.025721566564299803,0.003017386016004033,0.18685297619144348,1.4690526133553043,0.07418715697444285,-0.4117590422041685,False,
FO_RIDGE__ALL14,monthly,50,10,101,1.2800772230784156,0.10288101323371124,0.1329378668042651,0.25963563214992685,0.5120170359648477,-0.49303496812884506,-0.044298094933698295,-0.005383274772983402,0.106030824037788,1.4690526133553043,0.1483743139488857,-0.4131959585677989,False,
FO_RIDGE__ALL14,monthly,50,20,101,0.9650136667408633,0.08356586660620025,0.11511586812153428,0.25936305726777786,0.4438406507627012,-0.49376665290481514,-0.1704628642206114,-0.022204443740394784,-0.05589080602900289,1.4690526133553043,0.2967486278977714,-0.41606279133527735,False,
FO_RIDGE__ALL14,weekly,5,0,443,3.244392607061286,0.18493335450127635,0.22021061748297463,0.3173308049205968,0.6939465506290075,-0.47862784751074905,0.6590752446689208,0.05942559596397134,0.39639578482352256,1.0948109828234622,0.0,-0.46837473023463094,False,
FO_RIDGE__ALL14,weekly,5,5,443,2.3301539027562774,0.15166889817254803,0.19164554940683298,0.31722055739609034,0.6041397536778774,-0.502839059606786,0.3104143197348619,0.031733306578800996,0.2756556834143482,1.0948109828234622,0.2425006326953969,-0.4923371209904668,False,
FO_RIDGE__ALL14,weekly,5,10,443,1.6124252778811345,0.11931733982060688,0.163080481330692,0.317120141863435,0.514254567282961,-0.5259399816461612,0.0348613013315584,0.004022359563948766,0.15482932858489154,1.0948109828234622,0.4850012653907938,-0.5152332667104196,False,
FO_RIDGE__ALL14,weekly,5,20,443,0.606923011146236,0.057255634174029346,0.1059503451784101,0.3169488432382779,0.3342821639476944,-0.5749127756052841,-0.3549079568864476,-0.05145561632735858,-0.08699615015291709,1.0948109828234622,0.9700025307815876,-0.5650700163037722,False,
FO_RIDGE__ALL14,weekly,10,0,443,2.521851340214417,0.15925985600612247,0.18554738194181714,0.27371597394286556,0.6778829136970558,-0.3640033762430541,0.3766437073311535,0.03752081019296059,0.3142865680944661,1.0084091418998808,0.0,-0.34423076342416126,False,
FO_RIDGE__ALL14,weekly,10,5,443,1.8166803922486556,0.12925199391925424,0.1592334005422905,0.27356438387259036,0.5820691944184214,-0.36705148606303417,0.10836268469877464,0.012076661650677258,0.1723171337385419,1.0084091418998808,0.2233626249308236,-0.3471865024103701,False,
