factor_id,frequency,state_id,outcome,best_bin,worst_bin,bh_q,qualification_effect,standardized_range,cross_outcome_contrast,relationship_role,qualifies,leave_one_year_out_estimable,leave_one_year_out_direction_fraction,maximum_single_year_absolute_contribution_fraction,topk_widths_same_direction,top20_same_direction,twenty_bps_same_direction,all_stability_gates
XS032_GROSS_PROFIT_AT,monthly,MKT_BREADTH_RSP63,active_return,mid,high,0.9537739361917644,0.0680891368470579,0.2888513965020549,0.020225417448993192,none,False,10,1.0,0.18094614685402582,3,True,True,True
XS032_GROSS_PROFIT_AT,monthly,MKT_BREADTH_RSP63,rank_ic,low,high,0.8138612760024032,0.0258339293853674,0.2312273127387443,0.003569808640202026,none,False,10,1.0,0.31861732352429073,3,True,True,True
XS032_GROSS_PROFIT_AT,monthly,MKT_DD252_SEVERITY,active_return,high,low,1.0,0.0438665188702685,0.1860929044206014,0.014352090806793666,none,False,10,1.0,0.20201694274287904,3,True,True,True
XS032_GROSS_PROFIT_AT,monthly,MKT_DD252_SEVERITY,rank_ic,mid,low,1.0,0.017683043766794,0.1582725813887727,0.0020443336350563016,none,False,10,0.9,0.4114436769981142,3,True,True,True
XS032_GROSS_PROFIT_AT,monthly,MKT_LOG_RV21,active_return,mid,low,1.0,0.053549171192316,0.2271691725975583,0.01221814656382837,none,False,10,1.0,0.197791766123185,3,True,True,True
XS032_GROSS_PROFIT_AT,monthly,MKT_LOG_RV21,rank_ic,mid,high,1.0,0.015058598768464,0.1347824124972297,0.002798217306819447,none,False,10,1.0,0.2075870563441388,3,True,True,True
XS032_GROSS_PROFIT_AT,monthly,MKT_TREND126,active_return,mid,high,0.70733155715991,0.1220521408767128,0.5177761530079867,0.01438215599196729,none,False,10,1.0,0.25892057924522116,3,True,True,True
XS032_GROSS_PROFIT_AT,monthly,MKT_TREND126,rank_ic,low,high,0.6288601376029921,0.0414888656963932,0.3713472612102683,0.005715708572043578,none,False,10,1.0,0.3012094206972814,3,True,True,True
XS032_GROSS_PROFIT_AT,monthly,MKT_XS_DISP21,active_return,low,mid,1.0,0.1509055474843317,0.6401796255497665,0.01241462977300286,none,False,0,0.0,0.3764570732801437,3,True,True,False
XS032_GROSS_PROFIT_AT,monthly,MKT_XS_DISP21,rank_ic,high,mid,1.0,0.0197256395248178,0.1765548922635147,0.0064773947232400165,none,False,10,1.0,0.31495134994289226,3,True,True,True
XS032_GROSS_PROFIT_AT,weekly,MKT_AVG_CORR63,active_return,low,high,1.0,0.0282959333227305,0.0493291818963445,-0.0006341169586036467,none,False,10,0.9,0.45350080879184795,2,True,True,True
XS032_GROSS_PROFIT_AT,weekly,MKT_AVG_CORR63,rank_ic,high,low,1.0,0.0006341169586036,0.0048252147746389,-0.0005441525638986643,none,False,10,0.4,0.19407499384763377,3,True,True,False
XS032_GROSS_PROFIT_AT,weekly,MKT_BREADTH_RSP63,active_return,mid,low,1.0,0.0840190141710989,0.1464729643488479,0.023058552376863984,none,False,10,1.0,0.30515704917676484,2,True,True,True
XS032_GROSS_PROFIT_AT,weekly,MKT_BREADTH_RSP63,rank_ic,mid,low,0.9097941903010358,0.0230585523768639,0.1754604826460327,0.0016157502725211341,none,False,10,1.0,0.3784319688998078,3,True,True,True
XS032_GROSS_PROFIT_AT,weekly,MKT_DD252_SEVERITY,active_return,high,low,1.0,0.0289609249292032,0.0504884824764347,0.0036411498233271163,none,False,10,0.9,0.2694650809789083,3,True,True,True
XS032_GROSS_PROFIT_AT,weekly,MKT_DD252_SEVERITY,rank_ic,high,mid,1.0,0.0105768864541592,0.0804831791609403,0.0004907817034752849,none,False,10,1.0,0.22082535145384335,3,True,True,True
XS032_GROSS_PROFIT_AT,weekly,MKT_LOG_RV21,active_return,mid,low,1.0,0.0963007434175775,0.1678840854838595,0.022916772899675107,none,False,10,1.0,0.3312214281215617,3,True,True,True
XS032_GROSS_PROFIT_AT,weekly,MKT_LOG_RV21,rank_ic,mid,low,0.9097941903010358,0.0229167728996751,0.1743816336753652,0.0018519373734149532,none,False,10,1.0,0.2358857015892695,3,True,True,True
XS032_GROSS_PROFIT_AT,weekly,MKT_TREND126,active_return,mid,high,1.0,0.095103264461668,0.1657964831220865,0.020256981018147262,none,False,10,1.0,0.262242306128258,3,True,True,True
XS032_GROSS_PROFIT_AT,weekly,MKT_TREND126,rank_ic,mid,high,0.9508840970619472,0.0202569810181472,0.1541423593426394,0.0018289089319551552,none,False,10,1.0,0.24848378301925422,3,True,True,True
XS032_GROSS_PROFIT_AT,weekly,MKT_XS_DISP21,active_return,low,mid,1.0,0.2038206413359993,0.3553268724525985,0.04233238909454321,none,False,10,1.0,0.284427381202206,3,True,True,True
XS032_GROSS_PROFIT_AT,weekly,MKT_XS_DISP21,rank_ic,low,mid,1.0,0.0423323890945432,0.3221217577188764,0.003919627717999988,none,False,10,1.0,0.2576492168524161,3,True,True,True
XS041_ASSET_GROWTH,monthly,MKT_AVG_CORR63,active_return,mid,low,0.843026715000024,0.1838094940733862,0.4509511548363359,0.04624004858459596,none,False,10,1.0,0.3234015522805199,3,True,True,True
XS041_ASSET_GROWTH,monthly,MKT_AVG_CORR63,rank_ic,mid,high,0.6986758695913027,0.0558460892235471,0.5421025674473166,0.011904063632148309,none,False,10,1.0,0.4808430564646625,3,True,True,True
XS041_ASSET_GROWTH,monthly,MKT_BREADTH_RSP63,active_return,high,mid,0.7744080774742489,0.1464811678530544,0.359371272621735,-0.006103855277520068,none,False,10,1.0,0.32155431510814075,3,True,True,True
XS041_ASSET_GROWTH,monthly,MKT_BREADTH_RSP63,rank_ic,mid,low,1.0,0.0163410916706781,0.1586243168094824,-0.003139665820208897,none,False,10,1.0,0.22739415919909162,3,True,True,True
XS041_ASSET_GROWTH,monthly,MKT_DD252_SEVERITY,active_return,high,low,0.9537739361917644,0.0955663027825875,0.2344586976886011,0.01242297692100235,none,False,10,1.0,0.3614986160581245,3,True,True,True
XS041_ASSET_GROWTH,monthly,MKT_DD252_SEVERITY,rank_ic,mid,low,1.0,0.0184960428473582,0.1795426045865496,0.00698286327746627,none,False,10,0.9,0.2902201880324153,3,True,True,True
XS041_ASSET_GROWTH,monthly,MKT_LOG_RV21,active_return,high,low,0.705816258222053,0.2253475971467839,0.5528591419350917,0.024840842239795175,none,False,10,1.0,0.2693956032856976,3,True,True,True
XS041_ASSET_GROWTH,monthly,MKT_LOG_RV21,rank_ic,high,mid,0.6986758695913027,0.0352368586812086,0.3420470766251481,0.014157868241584668,none,False,10,1.0,0.24554236039238242,3,True,True,True
XS041_ASSET_GROWTH,monthly,MKT_TREND126,active_return,low,high,1.0,0.0552619783534052,0.1355776157408885,-0.03441689608088374,none,False,10,1.0,0.41583790826960737,1,True,True,False
XS041_ASSET_GROWTH,monthly,MKT_TREND126,rank_ic,mid,low,0.5908630318324148,0.0580542324503801,0.563537194816942,-0.004495382316306376,exploratory_state_candidate,False,10,1.0,0.18754336516576678,3,True,True,True
XS041_ASSET_GROWTH,monthly,MKT_XS_DISP21,active_return,high,low,1.0,0.1886383461323449,0.462798075059357,0.032674286050007856,none,False,0,0.0,0.4431367775592089,3,True,True,False
XS041_ASSET_GROWTH,monthly,MKT_XS_DISP21,rank_ic,mid,low,1.0,0.0497871562874619,0.483288008606946,0.012899418734663597,none,False,0,0.0,0.4865532838130332,3,True,True,False
XS041_ASSET_GROWTH,weekly,MKT_AVG_CORR63,active_return,mid,low,1.0,0.0715340478416527,0.0859720890586315,0.013396551771348254,none,False,10,1.0,0.38040994510341325,3,True,True,True
XS041_ASSET_GROWTH,weekly,MKT_AVG_CORR63,rank_ic,mid,low,0.9508840970619472,0.0133965517713482,0.1323362805697009,0.0013756547661856302,none,False,10,1.0,0.2925922434439974,3,True,True,True
XS041_ASSET_GROWTH,weekly,MKT_BREADTH_RSP63,active_return,high,mid,1.0,0.0558359888341254,0.067105619625359,0.011328034417004824,none,False,10,1.0,0.2160558884684304,3,True,True,True
XS041_ASSET_GROWTH,weekly,MKT_BREADTH_RSP63,rank_ic,low,mid,0.9097941903010358,0.019415149339676,0.1917902975460546,0.00015481101796618825,none,False,10,1.0,0.38006899993647786,3,True,True,True
XS041_ASSET_GROWTH,weekly,MKT_DD252_SEVERITY,active_return,mid,low,1.0,0.283032024847803,0.3401576617126874,0.009972318114345636,none,False,10,1.0,0.5929367320103673,3,True,True,False
XS041_ASSET_GROWTH,weekly,MKT_DD252_SEVERITY,rank_ic,mid,high,0.9097941903010358,0.0171864369381646,0.1697742209683205,0.002973195740243602,none,False,10,1.0,0.26848321466278807,3,True,True,True
XS041_ASSET_GROWTH,weekly,MKT_LOG_RV21,active_return,high,mid,1.0,0.1002502961695818,0.1204842679883547,-0.008211826775369338,none,False,10,1.0,0.38109535255389376,3,True,True,True
XS041_ASSET_GROWTH,weekly,MKT_LOG_RV21,rank_ic,mid,low,0.9508840970619472,0.0149938547646356,0.1481150526509308,-0.00034816477606046896,none,False,10,1.0,0.393779061936635,3,True,True,True
XS041_ASSET_GROWTH,weekly,MKT_TREND126,active_return,low,mid,1.0,0.0485517410715478,0.058351159109498,0.003859282897629464,none,False,10,0.9,0.30981300385261057,3,True,True,True
XS041_ASSET_GROWTH,weekly,MKT_TREND126,rank_ic,high,mid,1.0,0.0098138010403904,0.0969444936355912,0.0004802918773948514,none,False,10,1.0,0.267329373244617,3,True,True,True
XS041_ASSET_GROWTH,weekly,MKT_XS_DISP21,active_return,mid,low,1.0,0.0986159911001494,0.1185201037166887,0.006012461489833404,none,False,10,1.0,0.21290325536571575,3,True,True,True
XS041_ASSET_GROWTH,weekly,MKT_XS_DISP21,rank_ic,mid,high,1.0,0.0072840478421278,0.071954620515152,0.0011990883273223802,none,False,10,0.8,0.2257489867096233,3,True,True,True
XS056_CFO_ACCRUALS_PT,monthly,MKT_AVG_CORR63,active_return,mid,high,1.0,0.0450438864967651,0.0864392888782782,-0.013270951664287317,none,False,10,0.9,0.4423882958960492,3,True,True,True
XS056_CFO_ACCRUALS_PT,monthly,MKT_AVG_CORR63,rank_ic,high,mid,1.0,0.0132709516642873,0.1719381291933293,-0.003753657208063762,none,False,10,1.0,0.23988455751605264,3,True,True,True
XS056_CFO_ACCRUALS_PT,monthly,MKT_BREADTH_RSP63,active_return,mid,low,0.705816258222053,0.2406909729874894,0.4618863548986523,0.06054398956580953,none,False,10,1.0,0.35835929386900706,3,True,True,True
XS056_CFO_ACCRUALS_PT,monthly,MKT_BREADTH_RSP63,rank_ic,mid,low,0.2429901812445585,0.0605439895658095,0.7844064663319511,0.02005758108229079,exploratory_state_candidate,False,10,1.0,0.29114407490466904,3,True,True,True
XS056_CFO_ACCRUALS_PT,monthly,MKT_DD252_SEVERITY,active_return,high,low,1.0,0.0815520772438566,0.1564985642171805,0.02080508122608737,none,False,10,1.0,0.28800393824950227,3,True,True,True
XS056_CFO_ACCRUALS_PT,monthly,MKT_DD252_SEVERITY,rank_ic,mid,low,0.6986758695913027,0.0230513688226976,0.2986529776448344,0.006641999003305298,none,False,10,1.0,0.18619297116856823,3,True,True,True
XS056_CFO_ACCRUALS_PT,monthly,MKT_LOG_RV21,active_return,high,low,0.7093382527307549,0.2115165306630894,0.4059005542923349,0.005342993733045767,none,False,10,1.0,0.3448291048564833,3,True,True,True
XS056_CFO_ACCRUALS_PT,monthly,MKT_LOG_RV21,rank_ic,high,mid,0.6986758695913027,0.0218076341399403,0.2825391811383164,0.010440077829749136,none,False,10,1.0,0.23369227992084668,3,True,True,True
XS056_CFO_ACCRUALS_PT,monthly,MKT_TREND126,active_return,mid,high,0.9689668826013044,0.1074771355314327,0.2062487917573136,0.000670649436751447,none,False,10,1.0,0.39884041646108304,3,True,True,True
XS056_CFO_ACCRUALS_PT,monthly,MKT_TREND126,rank_ic,low,high,1.0,0.0026721605312117,0.0346204472944606,0.007083342515126594,none,False,10,0.6,0.189299399316677,3,True,True,False
XS056_CFO_ACCRUALS_PT,monthly,MKT_XS_DISP21,active_return,high,low,1.0,0.2392632497811333,0.4591465518250142,0.01873945291925073,none,False,0,0.0,0.53439187250362,3,True,True,False
XS056_CFO_ACCRUALS_PT,monthly,MKT_XS_DISP21,rank_ic,mid,low,1.0,0.0321151841278593,0.4160835497956716,0.019236655540018674,none,False,0,0.0,0.3237744306916696,3,True,True,False
XS056_CFO_ACCRUALS_PT,weekly,MKT_AVG_CORR63,active_return,mid,low,1.0,0.0585179226248278,0.0555437873725714,0.007979287749132109,none,False,10,1.0,0.2094839744519531,3,True,True,True
XS056_CFO_ACCRUALS_PT,weekly,MKT_AVG_CORR63,rank_ic,mid,low,1.0,0.0079792877491321,0.0905975580988789,0.0011253446658620733,none,False,10,1.0,0.19246184080011,3,True,True,True
XS056_CFO_ACCRUALS_PT,weekly,MKT_BREADTH_RSP63,active_return,mid,low,1.0,0.0891368409727395,0.0846065191649842,0.0024480732973744604,none,False,10,1.0,0.2518898809729318,3,True,True,True
XS056_CFO_ACCRUALS_PT,weekly,MKT_BREADTH_RSP63,rank_ic,high,low,0.9508840970619472,0.0098809231209284,0.1121888988921651,0.00011593595531164832,none,False,10,1.0,0.2504476023362854,3,True,True,True
XS056_CFO_ACCRUALS_PT,weekly,MKT_DD252_SEVERITY,active_return,mid,high,1.0,0.0281842675515987,0.0267518205349531,-0.013268359001618064,none,False,10,0.9,0.24730341155765606,3,True,True,True
XS056_CFO_ACCRUALS_PT,weekly,MKT_DD252_SEVERITY,rank_ic,high,low,0.9097941903010358,0.0140115913411159,0.1590888811752123,-0.0004020067700871257,none,False,10,1.0,0.26259887418936423,3,True,True,True
XS056_CFO_ACCRUALS_PT,weekly,MKT_LOG_RV21,active_return,high,mid,1.0,0.0348244617345226,0.0330545311792374,0.008943959593460506,none,False,10,0.9,0.24555647311038623,3,True,True,True
XS056_CFO_ACCRUALS_PT,weekly,MKT_LOG_RV21,rank_ic,high,mid,0.9508840970619472,0.0089439595934605,0.1015505298691225,0.0006697011872023595,none,False,10,1.0,0.19131189136130367,3,True,True,True
XS056_CFO_ACCRUALS_PT,weekly,MKT_TREND126,active_return,mid,high,1.0,0.0920216180903572,0.0873446793670388,0.005667967766575042,none,False,10,1.0,0.25071900027489774,3,True,True,True
XS056_CFO_ACCRUALS_PT,weekly,MKT_TREND126,rank_ic,mid,high,1.0,0.005667967766575,0.0643546210112184,0.0017696465017376388,none,False,10,0.9,0.37016545616853125,3,True,True,True
XS056_CFO_ACCRUALS_PT,weekly,MKT_XS_DISP21,active_return,mid,low,1.0,0.0798680040743272,0.0758087648568361,-0.006022668817109875,none,False,10,1.0,0.28167027631470437,3,True,True,True
XS056_CFO_ACCRUALS_PT,weekly,MKT_XS_DISP21,rank_ic,high,mid,1.0,0.0084366825840063,0.0957908606127722,-8.139805550244454e-07,none,False,10,1.0,0.18761764044389323,3,True,True,True
