factor_id,frequency,calendar_type,period,observations,active_annualized_mean,active_ir,relative_log_wealth,mean_rank_ic
XS001_MOM_255_0,weekly,calendar_quarter,2024Q1,13,0.5219757653570865,2.7676777841205036,0.12600384420238928,0.10285914000479456
XS001_MOM_255_0,weekly,calendar_quarter,2024Q2,13,0.15836153270251785,0.6994369334268603,0.032963276550334014,0.011947355179611586
XS001_MOM_255_0,weekly,calendar_quarter,2024Q3,13,-0.3535056512352299,-1.0843714532469109,-0.10725777467121737,-0.02023935088201887
XS001_MOM_255_0,weekly,calendar_quarter,2024Q4,13,0.4851135952885053,2.1678162095075764,0.11065096261238914,0.03811519103039133
XS001_MOM_255_0,weekly,calendar_quarter,2025Q1,13,-0.35762747090343794,-1.4373376323805105,-0.10420478716490598,0.0141236798793349
XS001_MOM_255_0,weekly,calendar_quarter,2025Q2,13,0.3300960619976787,2.9265941736316483,0.07788028728250061,0.0045134817087298645
XS001_MOM_255_0,weekly,calendar_quarter,2025Q3,13,0.392382549393512,2.360937826548427,0.09550422373466586,0.032638628337757755
XS001_MOM_255_0,weekly,calendar_quarter,2025Q4,13,0.29898405592866295,1.3721279762260188,0.06892987787678798,0.02345129869505528
XS001_MOM_255_0,weekly,calendar_quarter,2026Q1,13,0.5382903609129515,1.914848352944599,0.12231448317771329,0.044960709040462704
XS001_MOM_255_0,weekly,calendar_quarter,2026Q2,12,1.4952373595287787,4.4553730377233896,0.327470206847067,0.05818528964952515
XS002_MOM_12_1,monthly,calendar_year,2017,1,0.4218334242944577,,0.033411105535522144,0.21271614132301578
XS002_MOM_12_1,monthly,calendar_year,2018,12,-0.09017290350777152,-0.6987023962458864,-0.1081886473574653,-0.009873328751702756
XS002_MOM_12_1,monthly,calendar_year,2019,12,0.017666945785244637,0.1655601184723387,0.020027336329844596,-0.010983939244380033
XS002_MOM_12_1,monthly,calendar_year,2020,12,-0.00749922317302254,-0.0640848645806751,-0.0060832423951422375,-0.02152129328201376
XS002_MOM_12_1,monthly,calendar_year,2021,12,-0.208085347230884,-1.720011467818797,-0.2057193621570717,-0.0764248899723306
XS002_MOM_12_1,monthly,calendar_year,2022,12,0.17192751150111263,0.8177258942392319,0.14495599510286344,0.02316212635572922
XS002_MOM_12_1,monthly,calendar_year,2023,12,0.09038789520302004,0.8589406714783662,0.08312276136404939,0.05078674792642385
XS002_MOM_12_1,monthly,calendar_year,2024,12,0.17092114778692302,1.0306643782617706,0.15285752876378955,0.04715831616477967
XS002_MOM_12_1,monthly,calendar_year,2025,12,0.12502919906424304,0.7807647150379958,0.10981366243213682,-0.005687685336431779
XS002_MOM_12_1,monthly,calendar_year,2026,4,1.0317771442194617,3.684947193412097,0.3120343057971079,0.14747377319088772
XS002_MOM_12_1,monthly,calendar_quarter,2017Q4,1,0.4218334242944577,,0.033411105535522144,0.21271614132301578
XS002_MOM_12_1,monthly,calendar_quarter,2018Q1,3,0.047204522444116215,0.6994023578951774,0.012287709543088506,0.006235231329135181
XS002_MOM_12_1,monthly,calendar_quarter,2018Q2,3,0.0035505674320872593,0.018770897617325043,-0.0027805551601814762,-0.03165793760551138
XS002_MOM_12_1,monthly,calendar_quarter,2018Q3,3,-0.21600530417542663,-1.055683801490096,-0.06478276110514966,0.0615010644548696
XS002_MOM_12_1,monthly,calendar_quarter,2018Q4,3,-0.19544139973186292,-3.8433808807445335,-0.052913040635222675,-0.07557167318530443
XS002_MOM_12_1,monthly,calendar_quarter,2019Q1,3,-0.003610152213274098,-0.03348849695751317,-0.0011957418280009804,0.0018807307085362546
XS002_MOM_12_1,monthly,calendar_quarter,2019Q2,3,0.2399039242179195,4.636633047420199,0.06116415666551475,0.056140644046763506
XS002_MOM_12_1,monthly,calendar_quarter,2019Q3,3,-0.20605977205935844,-1.1021542973098437,-0.05015080195315909,-0.04752196511547289
XS002_MOM_12_1,monthly,calendar_quarter,2019Q4,3,0.040433783195691575,1.408472195550279,0.01020972344548991,-0.05443516661734701
XS002_MOM_12_1,monthly,calendar_quarter,2020Q1,3,-0.03627574821392132,-0.3844081127504287,-0.005691754644600089,0.06579309387185102
XS002_MOM_12_1,monthly,calendar_quarter,2020Q2,3,0.3708603747241712,4.758126861470938,0.08730244529998729,0.10534893721994537
XS002_MOM_12_1,monthly,calendar_quarter,2020Q3,3,-0.267355862715394,-3.2218229700740566,-0.06873520630793735,-0.031092088246514132
XS002_MOM_12_1,monthly,calendar_quarter,2020Q4,3,-0.09722565648694603,-0.602921767419745,-0.01895872674259209,-0.22613511597333733
XS002_MOM_12_1,monthly,calendar_quarter,2021Q1,3,-0.572485243007522,-5.179888318448202,-0.14010815648848857,-0.1425720846529906
XS002_MOM_12_1,monthly,calendar_quarter,2021Q2,3,-0.15378450476742733,-1.677663050607192,-0.038605377114464316,-0.08692359915613089
XS002_MOM_12_1,monthly,calendar_quarter,2021Q3,3,0.11128541523292279,1.7272986382278754,0.025762879518936608,0.13433095910696896
XS002_MOM_12_1,monthly,calendar_quarter,2021Q4,3,-0.21735705638150948,-1.3479445543469049,-0.052768708073055455,-0.21053483518716987
XS002_MOM_12_1,monthly,calendar_quarter,2022Q1,3,0.2229211375299882,1.8261571985414375,0.051573669903419384,0.08864796343496291
XS002_MOM_12_1,monthly,calendar_quarter,2022Q2,3,0.11003611284805537,0.30525108800961015,0.010220413643895587,-0.01780249205755981
XS002_MOM_12_1,monthly,calendar_quarter,2022Q3,3,0.7583827973887702,8.162399843478633,0.18213636909446668,0.2191191339033612
XS002_MOM_12_1,monthly,calendar_quarter,2022Q4,3,-0.4036300017623633,-6.051782947181636,-0.09897445753891819,-0.19731609985784745
XS002_MOM_12_1,monthly,calendar_quarter,2023Q1,3,0.07765241562219849,0.969425666833148,0.018771729338560243,0.08235868438370848
XS002_MOM_12_1,monthly,calendar_quarter,2023Q2,3,0.055521345020957735,0.5771861800137899,0.0157209336843998,-0.046363340953885
